OBJECTID,Call_Taken,Customer,Location,Latitude,Longitude,Ward,Neighborho,Community,Tow_Zone,Day,Snow_Emerg
1069,01/01/2020 12:56pm,Snow Emergency,"1827 36th ST E,Minneapolis,MN",44.937595,-93.247091,12,Standish,Powderhorn,4,3,Kasota
1070,01/01/2020 12:56pm,Snow Emergency,"703 6TH AVE SE,Minneapolis,MN",44.988085,-93.244567,3,Marcy Holmes,University,4,3,Kasota
1071,01/01/2020 12:56pm,Snow Emergency,"3457 Snelling Avenue South,Minneapolis,MN",44.93985,-93.2293,12,Howe,Longfellow,6,3,Kasota
1072,01/01/2020 12:56pm,Snow Emergency,"4205 16th ave s,Minneapolis,MN",44.92656,-93.25076,8,Northrop,Nokomis,2,3,Kasota
1073,01/01/2020 12:57pm,Snow Emergency,"1835 33rd ST E,Minneapolis,MN",44.942795,-93.246848,9,Corcoran,Powderhorn,4,3,Kasota
1074,01/01/2020 12:59pm,Snow Emergency,"4239 16th ave s,Minneapolis,MN",44.92544,-93.25076,8,Northrop,Nokomis,2,3,Kasota
1075,01/01/2020 12:59pm,Snow Emergency,"3329 Longfellow av s,Minneapolis,MN",44.94182,-93.24573,9,Corcoran,Powderhorn,1,3,Kasota
1076,01/01/2020 01:01pm,Snow Emergency,"705 Sheridan Ave n ,Minneapolis,MN",44.98532,-93.31246,5,Willard - Hay,Near North,2,3,Kasota
1077,01/01/2020 01:02pm,Snow Emergency,"4009 Longfellow av s,Minneapolis,MN",44.93013,-93.24569,12,Standish,Powderhorn,1,3,Kasota
1078,01/01/2020 01:02pm,Snow Emergency,"1047 13TH AVE SE,Minneapolis,MN",44.9892,-93.23368,2,Como,University,5,3,Kasota
1079,01/01/2020 01:03pm,Snow Emergency,"1315 Girard ave n ,Minneapolis,MN",44.99258,-93.29755,5,Near - North,Near North,2,3,Kasota
1080,01/01/2020 01:04pm,Snow Emergency,"819 Thomas Ave n ,Minneapolis,MN",44.98668,-93.31372,5,Willard - Hay,Near North,5,3,Kasota
1081,01/01/2020 01:05pm,Snow Emergency,"1333 Irving ave n ,Minneapolis,MN",44.992434,-93.299565,5,Near - North,Near North,3,3,Kasota
1082,01/01/2020 01:07pm,Snow Emergency,"101 18TH ST E,Minneapolis,MN",44.965065,-93.27635,6,Steven's Square - Loring Heights,Central,6,3,Kasota
1083,01/01/2020 01:09pm,Snow Emergency,"519 11TH AVE SE ,Minneapolis,MN",44.983475,-93.239084,3,Marcy Holmes,University,5,3,Kasota
1084,01/01/2020 01:10pm,Snow Emergency,"144 Oak Grove St.,Minneapolis,MN",44.966495,-93.280017,7,Loring Park,Central,2,3,Kasota
1085,01/01/2020 01:10pm,Snow Emergency,"3723 Aldrich Ave N,Minneapolis,MN",45.02281,-93.28966,4,McKinley,Camden,5,3,Kasota
1086,01/01/2020 01:10pm,Snow Emergency,"1047 12th av se,Minneapolis,MN",44.9892,-93.23494,2,Como,University,6,3,Kasota
1087,01/01/2020 01:10pm,Snow Emergency,"3553 25th ave s,Minneapolis,MN",44.93797,-93.23555,9,Corcoran,Powderhorn,4,3,Kasota
1088,01/01/2020 01:10pm,Snow Emergency,"2201 bryant ave n,Minneapolis,MN",45.00161,-93.291175,5,Hawthorne,Near North,6,3,Kasota
1089,01/01/2020 01:12pm,Snow Emergency,"2823 Aldrich Ave n,Minneapolis,MN",45.00925,-93.28962,5,Hawthorne,Near North,1,3,Kasota
1090,01/01/2020 01:12pm,Snow Emergency,"3717 16th Avenue South,Minneapolis,MN",44.93536,-93.25078,9,Powderhorn Park,Powderhorn,3,3,Kasota
1091,01/01/2020 01:14pm,Snow Emergency,"2421 bryant ave n,Minneapolis,MN",45.004377,-93.291185,5,Hawthorne,Near North,6,3,Kasota
1092,01/01/2020 01:14pm,Snow Emergency,"1029 James Ave N,Minneapolis,MN",44.98849,-93.30104,5,Near - North,Near North,1,3,Kasota
1093,01/01/2020 01:15pm,Snow Emergency,"1829 Stevens Ave South,Minneapolis,MN",44.964766,-93.275135,6,Steven's Square - Loring Heights,Central,1,3,Kasota
1094,01/01/2020 01:16pm,Snow Emergency,"3703 Aldrich Ave N,Minneapolis,MN",45.022289,-93.289472,4,McKinley,Camden,3,3,Kasota
1095,01/01/2020 01:16pm,Snow Emergency,"231 8th ave se,Minneapolis,MN",44.982274,-93.245519,3,Marcy Holmes,University,6,3,Kasota
1096,01/01/2020 01:16pm,Snow Emergency,"3027 Fremont ave s,Minneapolis,MN",44.947324,-93.295615,10,South Uptown,Calhoun Isle,3,3,Kasota
1097,01/01/2020 01:17pm,Snow Emergency,"729 8th ave se,Minneapolis,MN",44.98765,-93.24159,3,Marcy Holmes,University,2,3,Kasota
1098,01/01/2020 01:17pm,Snow Emergency,"4349 Snelling ave so,Minneapolis,MN",44.92372,-93.21821,12,Hiawatha,Longfellow,6,3,Kasota
1099,01/01/2020 01:19pm,Snow Emergency,"233 8TH AVE SE ,Minneapolis,MN",44.982289,-93.245507,3,Marcy Holmes,University,3,3,Kasota
1100,01/01/2020 01:19pm,Snow Emergency,"205 18th st e ,Minneapolis,MN",44.965075,-93.273813,6,Steven's Square - Loring Heights,Central,2,3,Kasota
1101,01/01/2020 01:21pm,Snow Emergency,"3459 Snelling Avenue South,Minneapolis,MN",44.940382,-93.229967,12,Howe,Longfellow,6,3,Kasota
1102,01/01/2020 01:22pm,Snow Emergency,"515 7th ave se,Minneapolis,MN",44.98586,-93.24465,3,Marcy Holmes,University,4,3,Kasota
1103,01/01/2020 01:25pm,Snow Emergency,"225 7th ave se,Minneapolis,MN",44.982782,-93.246947,3,Marcy Holmes,University,4,3,Kasota
1104,01/01/2020 01:25pm,Snow Emergency,"227 7TH AVE SE,Minneapolis,MN",44.982798,-93.246935,3,Marcy Holmes,University,3,3,Kasota
1105,01/01/2020 01:25pm,Snow Emergency,"619 7th ave se,Minneapolis,MN",44.986783,-93.243762,3,Marcy Holmes,University,4,3,Kasota
1106,01/01/2020 01:25pm,Snow Emergency,"3403 Humboldt Ave S,Minneapolis,MN",44.941042,-93.300693,10,ECCO,Calhoun Isle,4,3,Kasota
1107,01/01/2020 01:26pm,Snow Emergency,"1031 James ave n ,Minneapolis,MN",44.988352,-93.300894,5,Near - North,Near North,4,3,Kasota
1108,01/01/2020 01:27pm,Snow Emergency,"2315 grand st ne,Minneapolis,MN",45.01161,-93.2697,3,Bottineau,Northeast,5,3,Kasota
1109,01/01/2020 01:27pm,Snow Emergency,"103 18TH ST E,Minneapolis,MN",44.965065,-93.276269,6,Steven's Square - Loring Heights,Central,5,3,Kasota
1110,01/01/2020 01:28pm,Snow Emergency,"429 NEWTON AVE N ,Minneapolis,MN",44.9825,-93.30617,5,Harrison,Near North,3,3,Kasota
1111,01/01/2020 01:28pm,Snow Emergency,"1021 James ave n ,Minneapolis,MN",44.98814,-93.30105,5,Near - North,Near North,1,3,Kasota
1112,01/01/2020 01:29pm,Snow Emergency,"807 jame's ave n ,Minneapolis,MN",44.987492,-93.300901,5,Near - North,Near North,4,3,Kasota
1113,01/01/2020 01:29pm,Snow Emergency,"1301 grand st ne,Minneapolis,MN",45.00081,-93.26839,3,Sheridan,Northeast,3,3,Kasota
1114,01/01/2020 01:29pm,Snow Emergency,"513 MORGAN AVE N,Minneapolis,MN",44.983145,-93.304677,5,Harrison,Near North,1,3,Kasota
1115,01/01/2020 01:30pm,Snow Emergency,"1525 Spruce Pl.,Minneapolis,MN",44.967297,-93.280685,7,Loring Park,Central,3,3,Kasota
1116,01/01/2020 01:30pm,Snow Emergency,"2015 3rd st ne,Minneapolis,MN",45.00905,-93.26417,3,Bottineau,Northeast,4,3,Kasota
1117,01/01/2020 01:31pm,Snow Emergency,"2705 Aldrich Ave n,Minneapolis,MN",45.007891,-93.28945,5,Hawthorne,Near North,5,3,Kasota
1118,01/01/2020 01:31pm,Snow Emergency,"3307 17th ave ,Minneapolis,MN",44.94262,-93.24954,9,Powderhorn Park,Powderhorn,3,3,Kasota
1119,01/01/2020 01:32pm,Snow Emergency,"909. James Ave n ,Minneapolis,MN",44.987545,-93.3009,5,Near - North,Near North,3,3,Kasota
1120,01/01/2020 01:34pm,Snow Emergency,"3013 17th ave s,Minneapolis,MN",44.947949,-93.249748,9,Powderhorn Park,Powderhorn,4,3,Kasota
1121,01/01/2020 01:35pm,Snow Emergency,"1073 13th ave se,Minneapolis,MN",44.990067,-93.233445,2,Como,University,3,3,Kasota
1122,01/01/2020 01:35pm,Snow Emergency,"341 16th ave ne,Minneapolis,MN",45.004325,-93.262743,3,Sheridan,Northeast,4,3,Kasota
1123,01/01/2020 01:35pm,Snow Emergency,"715 11TH AVE SE,Minneapolis,MN",44.985416,-93.237549,3,Marcy Holmes,University,4,3,Kasota
1124,01/01/2020 01:36pm,Snow Emergency,"1827 Stevens Ave South,Minneapolis,MN",44.964786,-93.275135,6,Steven's Square - Loring Heights,Central,3,3,Kasota
1125,01/01/2020 01:37pm,Snow Emergency,"3043 17th Avenue South,Minneapolis,MN",44.94688,-93.24956,9,Powderhorn Park,Powderhorn,1,3,Kasota
1126,01/01/2020 01:38pm,Snow Emergency,"1019 James Ave N,Minneapolis,MN",44.98803,-93.30105,5,Near - North,Near North,1,3,Kasota
1127,01/01/2020 01:39pm,Snow Emergency,"409 17th ave ne,Minneapolis,MN",45.005402,-93.261288,1,Holland,Northeast,3,3,Kasota
1128,01/01/2020 01:40pm,Snow Emergency,"137 19TH ST E,Minneapolis,MN",44.963805,-93.274995,6,Steven's Square - Loring Heights,Central,6,3,Kasota
1129,01/01/2020 01:41pm,Snow Emergency,"1913 2nd ave s ,Minneapolis,MN",44.963663,-93.273895,6,Steven's Square - Loring Heights,Central,3,3,Kasota
1130,01/01/2020 01:42pm,Snow Emergency,"505 11th av se,Minneapolis,MN",44.98337,-93.239165,3,Marcy Holmes,University,2,3,Kasota
1131,01/01/2020 01:42pm,Snow Emergency,"515 NEWTON AVE N,Minneapolis,MN",44.98312,-93.30616,5,Harrison,Near North,1,3,Kasota
1132,01/01/2020 01:43pm,Snow Emergency,"209 19TH ST E,Minneapolis,MN",44.96368,-93.27351,6,Steven's Square - Loring Heights,Central,1,3,Kasota
1133,01/01/2020 01:44pm,Snow Emergency,"3029 Fremont ave s ,Minneapolis,MN",44.9473,-93.29538,10,South Uptown,Calhoun Isle,6,3,Kasota
1134,01/01/2020 01:44pm,Snow Emergency,"311 6th st se,Minneapolis,MN",44.988629,-93.249362,3,Marcy Holmes,University,2,3,Kasota
1135,01/01/2020 01:45pm,Snow Emergency,"1513 Spruce Pl.,Minneapolis,MN",44.9673,-93.2804,7,Loring Park,Central,6,3,Kasota
1136,01/01/2020 01:47pm,Snow Emergency,"525 NEWTON AVE N,Minneapolis,MN",44.983448,-93.306005,5,Harrison,Near North,6,3,Kasota
1137,01/01/2020 01:48pm,Snow Emergency,"117 18 TH ST E,Minneapolis,MN",44.965065,-93.275703,6,Steven's Square - Loring Heights,Central,1,3,Kasota
1138,01/01/2020 01:48pm,Snow Emergency,"1027 JAMES AVE N,Minneapolis,MN",44.98837,-93.30104,5,Near - North,Near North,5,3,Kasota
1139,01/01/2020 01:49pm,Snow Emergency,"313 17th ave ne,Minneapolis,MN",45.00548,-93.26416,3,Bottineau,Northeast,4,3,Kasota
1140,01/01/2020 01:49pm,Snow Emergency,"1111 James Ave N,Minneapolis,MN",44.98944,-93.30103,5,Near - North,Near North,1,3,Kasota
1141,01/01/2020 01:50pm,Snow Emergency,"1217 james ave n,Minneapolis,MN",44.9906,-93.30102,5,Near - North,Near North,5,3,Kasota
1142,01/01/2020 01:51pm,Snow Emergency,"311 17th ave ne,Minneapolis,MN",45.00548,-93.26416,3,Bottineau,Northeast,5,3,Kasota
1143,01/01/2020 01:51pm,Snow Emergency,"3309 22nd ave s,Minneapolis,MN",44.9425,-93.24011,9,Corcoran,Powderhorn,3,3,Kasota
1144,01/01/2020 01:51pm,Snow Emergency,"3337 17th ave s,Minneapolis,MN",44.94158,-93.24963,9,Powderhorn Park,Powderhorn,3,3,Kasota
1145,01/01/2020 01:52pm,Snow Emergency,"1103 James ave n ,Minneapolis,MN",44.98912,-93.30104,5,Near - North,Near North,4,3,Kasota
1146,01/01/2020 01:53pm,Snow Emergency,"1209 James Ave N,Minneapolis,MN",44.99046,-93.30102,5,Near - North,Near North,6,3,Kasota
1147,01/01/2020 01:54pm,Snow Emergency,"1329 james ave n,Minneapolis,MN",44.99246,-93.30104,5,Near - North,Near North,6,3,Kasota
1148,01/01/2020 01:55pm,Snow Emergency,"119 18th Street East,Minneapolis,MN",44.965065,-93.275622,6,Steven's Square - Loring Heights,Central,1,3,Kasota
1149,01/01/2020 01:55pm,Snow Emergency,"2911 Aldrich Ave n,Minneapolis,MN",45.00988,-93.28962,5,Hawthorne,Near North,4,3,Kasota
1150,01/01/2020 01:56pm,Snow Emergency,"3309 17th ave s,Minneapolis,MN",44.94249,-93.24954,9,Powderhorn Park,Powderhorn,3,3,Kasota
1151,01/01/2020 01:58pm,Snow Emergency,"2121 5TH AVE N,Minneapolis,MN",44.982505,-93.307434,5,Harrison,Near North,6,3,Kasota
1152,01/01/2020 01:59pm,Snow Emergency,"3453 Snelling Avenue South,Minneapolis,MN",44.93995,-93.22937,12,Howe,Longfellow,3,3,Kasota
1153,01/01/2020 02:00pm,Snow Emergency,"723 11TH AVE SE,Minneapolis,MN",44.985475,-93.2375,3,Marcy Holmes,University,6,3,Kasota
1154,01/01/2020 02:01pm,Snow Emergency,"407 Clifton Ave,Minneapolis,MN",44.966542,-93.285403,7,Loring Park,Central,2,3,Kasota
1155,01/01/2020 02:02pm,Snow Emergency,"4107 Snelling ave so,Minneapolis,MN",44.92843,-93.221,12,Hiawatha,Longfellow,1,3,Kasota
1156,01/01/2020 02:02pm,Snow Emergency,"1429 Knox Ave n ,Minneapolis,MN",44.994,-93.30229,5,Willard - Hay,Near North,1,3,Kasota
1157,01/01/2020 02:03pm,Snow Emergency,"719 9TH AVE SE ,Minneapolis,MN",44.98693,-93.2401,3,Marcy Holmes,University,4,3,Kasota
1158,01/01/2020 02:03pm,Snow Emergency,"405 Clifton Ave,Minneapolis,MN",44.966528,-93.28537,7,Loring Park,Central,2,3,Kasota
1159,01/01/2020 02:06pm,Snow Emergency,"1427 Knox Ave n ,Minneapolis,MN",44.99389,-93.30229,5,Willard - Hay,Near North,4,3,Kasota
1160,01/01/2020 02:07pm,Snow Emergency,"331 18th st e,Minneapolis,MN",44.96493,-93.2711,6,Steven's Square - Loring Heights,Central,1,3,Kasota
1161,01/01/2020 02:07pm,Snow Emergency,"1067 14th ave se,Minneapolis,MN",44.98985,-93.2324,2,Como,University,4,3,Kasota
1162,01/01/2020 02:09pm,Snow Emergency,"1405 James Ave N,Minneapolis,MN",44.992885,-93.300815,5,Near - North,Near North,5,3,Kasota
1163,01/01/2020 02:10pm,Snow Emergency,"305 QUEEN AVE N,Minneapolis,MN",44.980388,-93.309715,5,Harrison,Near North,4,3,Kasota
1164,01/01/2020 02:10pm,Snow Emergency,"3149 22nd ave s,Minneapolis,MN",44.94516,-93.24018,9,Corcoran,Powderhorn,3,3,Kasota
1165,01/01/2020 02:12pm,Snow Emergency,"1503 32nd ST E,Minneapolis,MN",44.944605,-93.253458,9,Powderhorn Park,Powderhorn,1,3,Kasota
1166,01/01/2020 02:12pm,Snow Emergency,"1807 STEVENS AVE S ,Minneapolis,MN",44.964982,-93.275135,6,Steven's Square - Loring Heights,Central,3,3,Kasota
1167,01/01/2020 02:13pm,Snow Emergency,"427 20th ave ne,Minneapolis,MN",45.008674,-93.260383,1,Holland,Northeast,4,3,Kasota
1168,01/01/2020 02:14pm,Snow Emergency,"3101 13th ave,Minneapolis,MN",44.94642,-93.25594,9,Powderhorn Park,Powderhorn,1,3,Kasota
1169,01/01/2020 02:14pm,Snow Emergency,"425 20th ave ne,Minneapolis,MN",45.0088,-93.26039,1,Holland,Northeast,2,3,Kasota
1170,01/01/2020 02:15pm,Snow Emergency,"111 19th St. E,Minneapolis,MN",44.963791,-93.276076,6,Steven's Square - Loring Heights,Central,4,3,Kasota
1171,01/01/2020 02:15pm,Snow Emergency,"3141 Fremont ave s,Minneapolis,MN",44.94515,-93.2954,10,South Uptown,Calhoun Isle,3,3,Kasota
1172,01/01/2020 02:16pm,Snow Emergency,"519 3rd ave se,Minneapolis,MN",44.98849,-93.25038,3,Marcy Holmes,University,5,3,Kasota
1173,01/01/2020 02:18pm,Snow Emergency,"4021 SNELLING AVE S ,Minneapolis,MN",44.92999,-93.22215,12,Hiawatha,Longfellow,5,3,Kasota
1174,01/01/2020 02:18pm,Snow Emergency,"641 19th ave ne,Minneapolis,MN",45.00773,-93.25612,1,Holland,Northeast,4,3,Kasota
1175,01/01/2020 02:18pm,Snow Emergency,"2655 colfax Ave n,Minneapolis,MN",45.00759,-93.29214,5,Hawthorne,Near North,2,3,Kasota
1176,01/01/2020 02:18pm,Snow Emergency,"521 11th Avenue se ,Minneapolis,MN",44.98349,-93.239073,3,Marcy Holmes,University,5,3,Kasota
1177,01/01/2020 02:19pm,Snow Emergency,"1805 Stevens Ave South,Minneapolis,MN",44.965001,-93.275135,6,Steven's Square - Loring Heights,Central,3,3,Kasota
1178,01/01/2020 02:19pm,Snow Emergency,"1807 IRVING AVE N ,Minneapolis,MN",44.99767,-93.29979,5,Willard - Hay,Near North,3,3,Kasota
1179,01/01/2020 02:20pm,Snow Emergency,"601 17th ave ne,Minneapolis,MN",45.00543,-93.25864,1,Holland,Northeast,1,3,Kasota
1180,01/01/2020 02:20pm,Snow Emergency,"1009 17th av se,Minneapolis,MN",44.988135,-93.228315,1,Como,University,5,3,Kasota
1181,01/01/2020 02:20pm,Snow Emergency,"2229 HAWTHORNE AVE W,Minneapolis,MN",44.975205,-93.308787,7,Bryn - Mawr,Calhoun Isle,5,3,Kasota
1182,01/01/2020 02:21pm,Snow Emergency,"1329 James ave n ,Minneapolis,MN",44.99246,-93.30104,5,Near - North,Near North,3,3,Kasota
1183,01/01/2020 02:21pm,Snow Emergency,"3351 Snelling Avenue South,Minneapolis,MN",44.94164,-93.23061,9,Longfellow,Longfellow,2,3,Kasota
1184,01/01/2020 02:21pm,Snow Emergency,"3433 25th av s,Minneapolis,MN",44.94032,-93.23556,9,Corcoran,Powderhorn,5,3,Kasota
1185,01/01/2020 02:22pm,Snow Emergency,"301 17th ave ne,Minneapolis,MN",45.00548,-93.26416,3,Bottineau,Northeast,6,3,Kasota
1186,01/01/2020 02:22pm,Snow Emergency,"3201 22nd ave ,Minneapolis,MN",44.94458,-93.24012,9,Corcoran,Powderhorn,3,3,Kasota
1187,01/01/2020 02:22pm,Snow Emergency,"207 7 th ave se,Minneapolis,MN",44.982646,-93.247053,3,Marcy Holmes,University,6,3,Kasota
1188,01/01/2020 02:24pm,Snow Emergency,"3113 22nd ave s,Minneapolis,MN",44.94611,-93.24027,9,Corcoran,Powderhorn,1,3,Kasota
1189,01/01/2020 02:25pm,Snow Emergency,"1831 4th ave s ,Minneapolis,MN",44.964643,-93.270033,6,Steven's Square - Loring Heights,Central,5,3,Kasota
1190,01/01/2020 02:25pm,Snow Emergency,"307 6th ave se,Minneapolis,MN",44.984195,-93.247644,3,Marcy Holmes,University,5,3,Kasota
1191,01/01/2020 02:26pm,Snow Emergency,"3135 22nd ave ,Minneapolis,MN",44.94557,-93.24026,9,Corcoran,Powderhorn,3,3,Kasota
1192,01/01/2020 02:28pm,Snow Emergency,"713 8th ave se,Minneapolis,MN",44.9872,-93.24191,3,Marcy Holmes,University,5,3,Kasota
1193,01/01/2020 02:29pm,Snow Emergency,"807 11TH AVE SE ,Minneapolis,MN",44.986316,-93.236807,3,Marcy Holmes,University,5,3,Kasota
1194,01/01/2020 02:29pm,Snow Emergency,"2007 willow ave n,Minneapolis,MN",45.00354,-93.30638,5,Jordan,Near North,3,3,Kasota
1195,01/01/2020 02:33pm,Snow Emergency,"721 7th ave se,Minneapolis,MN",44.987668,-93.243061,3,Marcy Holmes,University,6,3,Kasota
1196,01/01/2020 02:33pm,Snow Emergency,"1923 willow ave n,Minneapolis,MN",45.00341,-93.30616,5,Jordan,Near North,1,3,Kasota
1197,01/01/2020 02:33pm,Snow Emergency,"1503 Knox Ave N,Minneapolis,MN",44.9943,-93.30229,5,Willard - Hay,Near North,5,3,Kasota
1198,01/01/2020 02:35pm,Snow Emergency,"3421 Snelling ave so,Minneapolis,MN",44.94074,-93.22993,12,Howe,Longfellow,4,3,Kasota
1199,01/01/2020 02:36pm,Snow Emergency,"713 9th ave se,Minneapolis,MN",44.98675,-93.24046,3,Marcy Holmes,University,3,3,Kasota
1200,01/01/2020 02:36pm,Snow Emergency,"3105 22nd Avenue South,Minneapolis,MN",44.94638,-93.24014,9,Corcoran,Powderhorn,4,3,Kasota
1201,01/01/2020 02:37pm,Snow Emergency,"2943 DuPont Ave n,Minneapolis,MN",45.01091,-93.29341,5,Hawthorne,Near North,5,3,Kasota
1202,01/01/2020 02:38pm,Snow Emergency,"1907 STEVENS AVE S ,Minneapolis,MN",44.96366,-93.27493,6,Steven's Square - Loring Heights,Central,1,3,Kasota
1203,01/01/2020 02:38pm,Snow Emergency,"1909 willow ave N,Minneapolis,MN",45.003109,-93.305456,5,Jordan,Near North,1,3,Kasota
1204,01/01/2020 02:39pm,Snow Emergency,"829 7 TH ST SE ,Minneapolis,MN",44.986735,-93.241347,3,Marcy Holmes,University,1,3,Kasota
1205,01/01/2020 02:40pm,Snow Emergency,"1085 15th ave se,Minneapolis,MN",44.990488,-93.230895,1,Como,University,4,3,Kasota
1206,01/01/2020 02:42pm,Snow Emergency,"1907 willow ave n ,Minneapolis,MN",45.00305,-93.30562,5,Jordan,Near North,3,3,Kasota
1207,01/01/2020 02:43pm,Snow Emergency,"1917 Stevens Avenue South,Minneapolis,MN",44.96325,-93.27493,6,Steven's Square - Loring Heights,Central,3,3,Kasota
1208,01/01/2020 02:43pm,Snow Emergency,"719 11th ave se,Minneapolis,MN",44.985446,-93.237524,3,Marcy Holmes,University,6,3,Kasota
1209,01/01/2020 02:44pm,Snow Emergency,"137 11th ave ne,Minneapolis,MN",44.998411,-93.268141,3,St. Anthony West,Northeast,1,3,Kasota
1210,01/01/2020 02:45pm,Snow Emergency,"2307 Sheridan Ave n ,Minneapolis,MN",45.00264,-93.3124,5,Willard - Hay,Near North,3,3,Kasota
1211,01/01/2020 02:45pm,Snow Emergency,"103 19th St E,Minneapolis,MN",44.963786,-93.276301,6,Steven's Square - Loring Heights,Central,4,3,Kasota
1212,01/01/2020 02:46pm,Snow Emergency,"3209 Fremont ave s,Minneapolis,MN",44.94431,-93.29541,10,South Uptown,Calhoun Isle,1,3,Kasota
1213,01/01/2020 02:48pm,Snow Emergency,"1823 2nd Ave S,Minneapolis,MN",44.96431,-93.27365,6,Steven's Square - Loring Heights,Central,6,3,Kasota
1214,01/01/2020 02:50pm,Snow Emergency,"123 19TH ST E,Minneapolis,MN",44.963799,-93.275738,6,Steven's Square - Loring Heights,Central,1,3,Kasota
1215,01/01/2020 02:51pm,Snow Emergency,"2005 2nd ave s ,Minneapolis,MN",44.96231,-93.27365,10,Whittier,Powderhorn,1,3,Kasota
1216,01/01/2020 02:52pm,Snow Emergency,"1315 Knox Ave N,Minneapolis,MN",44.991818,-93.302075,5,Willard - Hay,Near North,5,3,Kasota
1217,01/01/2020 02:53pm,Snow Emergency,"1023 7TH ST SE,Minneapolis,MN",44.985602,-93.238525,3,Marcy Holmes,University,4,3,Kasota
1218,01/01/2020 02:53pm,Snow Emergency,"1917 2ND AVE S,Minneapolis,MN",44.96327,-93.27364,6,Steven's Square - Loring Heights,Central,6,3,Kasota
1219,01/01/2020 02:55pm,Snow Emergency,"331 19th St. E.,Minneapolis,MN",44.96379,-93.27119,6,Steven's Square - Loring Heights,Central,2,3,Kasota
1220,01/01/2020 02:59pm,Snow Emergency,"3007 DuPont Ave n ,Minneapolis,MN",45.0116,-93.29341,5,Hawthorne,Near North,2,3,Kasota
1221,01/01/2020 02:59pm,Snow Emergency,"1083 17th avE se,Minneapolis,MN",44.99031,-93.22858,1,Como,University,6,3,Kasota
1222,01/01/2020 03:05pm,Snow Emergency,"1919 4th ave s ,Minneapolis,MN",44.963596,-93.270037,6,Steven's Square - Loring Heights,Central,2,3,Kasota
1223,01/01/2020 03:07pm,Snow Emergency,"1317 Knox Ave N,Minneapolis,MN",44.99216,-93.30229,5,Willard - Hay,Near North,5,3,Kasota
1224,01/01/2020 03:08pm,Snow Emergency,"3218 snelling ave s,Minneapolis,MN",44.9438,-93.23343,9,Longfellow,Longfellow,5,3,Kasota
1225,01/01/2020 03:09pm,Snow Emergency,"1113 jefferson st ne,Minneapolis,MN",44.998925,-93.254845,1,Logan Park,Northeast,2,3,Kasota
1226,01/01/2020 03:09pm,Snow Emergency,"1837 34th ST E,Minneapolis,MN",44.941185,-93.246634,9,Corcoran,Powderhorn,3,3,Kasota
1227,01/01/2020 03:11pm,Snow Emergency,"1415 w 32nd st,Minneapolis,MN",44.944585,-93.29785,10,South Uptown,Calhoun Isle,3,3,Kasota
1228,01/01/2020 03:11pm,Snow Emergency,"4535 Snelling Avenue South,Minneapolis,MN",44.92055,-93.21651,12,Hiawatha,Longfellow,3,3,Kasota
1229,01/01/2020 03:11pm,Snow Emergency,"1835 36th ST E,Minneapolis,MN",44.937595,-93.246818,12,Standish,Powderhorn,2,3,Kasota
1230,01/01/2020 03:12pm,Snow Emergency,"3835 snelling ave s,Minneapolis,MN",44.933559,-93.225001,12,Howe,Longfellow,3,3,Kasota
1231,01/01/2020 03:12pm,Snow Emergency,"425 newton AVE N,Minneapolis,MN",44.982326,-93.305955,5,Harrison,Near North,2,3,Kasota
1232,01/01/2020 03:12pm,Snow Emergency,"149 12th ave ne,Minneapolis,MN",45.00014,-93.26697,3,Sheridan,Northeast,3,3,Kasota
1233,01/01/2020 03:12pm,Snow Emergency,"1907 2ND AVE S,Minneapolis,MN",44.963722,-93.273895,6,Steven's Square - Loring Heights,Central,4,3,Kasota
1234,01/01/2020 03:13pm,Snow Emergency,"303 6 th ave se,Minneapolis,MN",44.984165,-93.247667,3,Marcy Holmes,University,2,3,Kasota
1235,01/01/2020 03:14pm,Snow Emergency,"1223 5th st ne,Minneapolis,MN",45.00039,-93.25985,3,Sheridan,Northeast,1,3,Kasota
1236,01/01/2020 03:16pm,Snow Emergency,"731 JEFFERSON ST NE,Minneapolis,MN",44.99779,-93.25462,3,St. Anthony East,Northeast,0,3,Kasota
1237,01/01/2020 03:17pm,Snow Emergency,"1025 7TH ST SE,Minneapolis,MN",44.985594,-93.238504,3,Marcy Holmes,University,0,3,Kasota
1238,01/01/2020 03:19pm,Snow Emergency,"1321 knox ave n,Minneapolis,MN",44.99226,-93.30229,5,Willard - Hay,Near North,0,3,Kasota
1239,01/01/2020 03:19pm,Snow Emergency,"4535 Snelling Ave so,Minneapolis,MN",44.92055,-93.21651,12,Hiawatha,Longfellow,0,3,Kasota
1240,01/01/2020 03:20pm,Snow Emergency,"207 18th St E,Minneapolis,MN",44.965075,-93.273795,6,Steven's Square - Loring Heights,Central,0,3,Kasota
1241,01/01/2020 03:21pm,Snow Emergency,"115 19TH ST E,Minneapolis,MN",44.963794,-93.275963,6,Steven's Square - Loring Heights,Central,0,3,Kasota
1242,01/01/2020 03:22pm,Snow Emergency,"723 7 th ave se,Minneapolis,MN",44.987683,-93.24305,3,Marcy Holmes,University,0,3,Kasota
1243,01/01/2020 03:24pm,Snow Emergency,"1703 Stevens Ave S,Minneapolis,MN",44.966098,-93.275135,6,Steven's Square - Loring Heights,Central,0,3,Kasota
1244,01/01/2020 03:24pm,Snow Emergency,"825 Russell Ave n ,Minneapolis,MN",44.98695,-93.31142,5,Willard - Hay,Near North,0,3,Kasota
