X,Y,OBJECTID,Call_Taken,Community,Customer,Day,Latitude,Location,Longitude,Neighbohoo,Tow_Zone,Ward
-10387893.4990267,5620338.79562222,787,2020/02/11 00:00:00+00,Near North,Snow Emergency,3,44.992487,"1333 Vincent ave n ,Minneapolis,MN",-93.316035,Willard - Hay,1,5
-10378664.2227503,5610282.50934574,788,2020/02/11 00:00:00+00,Powderhorn,Snow Emergency,3,44.928565,"2727 41st Street E,Minneapolis,MN",-93.233127,Standish,6,12
-10385153.3697406,5616102.8148912,789,2020/02/11 00:00:00+00,Calhoun Isle,Snow Emergency,3,44.96557,"1787 COLFAX AVE,Minneapolis,MN",-93.29142,Lowry Hill,3,7
-10383696.7542066,5612804.8887931,790,2020/02/11 00:00:00+00,Powderhorn,Snow Emergency,3,44.944605,"23 32nd st w,Minneapolis,MN",-93.278335,Lyndale,5,8
-10384931.9552743,5619319.47319823,791,2020/02/11 00:00:00+00,Near North,Snow Emergency,3,44.986011,"747 Lyndale pl ,Minneapolis,MN",-93.289431,Sumner - Glenwood,1,5
-10383834.2338106,5616585.21697541,792,2020/02/11 00:00:00+00,Central,Snow Emergency,3,44.968636,"107 14TH ST W,Minneapolis,MN",-93.27957,Loring Park,3,7
-10383926.6289439,5616327.80681586,793,2020/02/11 00:00:00+00,Central,Snow Emergency,3,44.967,"1519 SPRUCE PL,Minneapolis,MN",-93.2804,Loring Park,3,7
-10380577.359445,5619293.8185745,794,2020/02/11 00:00:00+00,University,Snow Emergency,3,44.985848,"321 4th ave se,Minneapolis,MN",-93.250313,Marcy Holmes,4,3
-10382691.9844994,5621826.58985735,795,2020/02/11 00:00:00+00,Northeast,Snow Emergency,3,45.001938,"1401 grand st ne,Minneapolis,MN",-93.269309,Sheridan,2,3
-10380618.7703031,5619221.89126675,796,2020/02/11 00:00:00+00,University,Snow Emergency,3,44.985391,"303 4th ave se,Minneapolis,MN",-93.250685,Marcy Holmes,4,3
-10380265.1082899,5619425.39810967,797,2020/02/11 00:00:00+00,University,Snow Emergency,3,44.986684,"503 5th ave se,Minneapolis,MN",-93.247508,Marcy Holmes,4,3
-10385006.4280441,5619324.03761053,798,2020/02/11 00:00:00+00,Near North,Snow Emergency,3,44.98604,"749 LYNDALE PL,Minneapolis,MN",-93.2901,Sumner - Glenwood,1,5
-10380579.1405389,5619290.82815604,799,2020/02/11 00:00:00+00,University,Snow Emergency,3,44.985829,"315 4th ave se,Minneapolis,MN",-93.250329,Marcy Holmes,4,3
-10385751.6007409,5613850.37329992,800,2020/02/11 00:00:00+00,Calhoun Isle,Snow Emergency,3,44.951252,"2845 GIRARD AVE S ,Minneapolis,MN",-93.296794,Lowry Hill East,3,10
-10382733.2840329,5622768.41431864,801,2020/02/11 00:00:00+00,Northeast,Snow Emergency,3,45.00792,"1929 grand st ne,Minneapolis,MN",-93.26968,Bottineau,2,3
-10384950.8796595,5612800.17053321,802,2020/02/11 00:00:00+00,Calhoun Isle,Snow Emergency,3,44.944575,"801 32nd st w,Minneapolis,MN",-93.289601,South Uptown,5,10
-10380584.8178945,5619709.65421514,803,2020/02/11 00:00:00+00,University,Snow Emergency,3,44.98849,"519 3rd Avenue se ,Minneapolis,MN",-93.25038,Marcy Holmes,4,3
-10382765.0101492,5622676.1483221,804,2020/02/11 00:00:00+00,Northeast,Snow Emergency,3,45.007334,"1905 grand st ne,Minneapolis,MN",-93.269965,Bottineau,2,3
-10387918.545966,5620425.84321132,805,2020/02/11 00:00:00+00,Near North,Snow Emergency,3,44.99304,"1349 Vincent ave n ,Minneapolis,MN",-93.31626,Willard - Hay,1,5
-10382605.2666215,5621688.36310731,806,2020/02/11 00:00:00+00,Northeast,Snow Emergency,3,45.00106,"1311 grand st ne,Minneapolis,MN",-93.26853,Sheridan,2,3
-10384930.5081543,5619312.86275225,807,2020/02/11 00:00:00+00,Near North,Snow Emergency,3,44.985969,"741 lyndale pl,Minneapolis,MN",-93.289418,Sumner - Glenwood,1,5
-10380097.2384651,5619783.63155393,808,2020/02/11 00:00:00+00,University,Snow Emergency,3,44.98896,"711 5th Avenue se ,Minneapolis,MN",-93.246,Marcy Holmes,4,3
-10387918.545966,5620425.84321132,809,2020/02/11 00:00:00+00,Near North,Snow Emergency,3,44.99304,"1349 Vincent ave n ,Minneapolis,MN",-93.31626,Willard - Hay,1,5
-10383926.6289439,5616393.88948812,810,2020/02/11 00:00:00+00,Central,Snow Emergency,3,44.96742,"1507 SPRUCE PL,Minneapolis,MN",-93.2804,Loring Park,3,7
-10385751.7120655,5613876.16975811,811,2020/02/11 00:00:00+00,Calhoun Isle,Snow Emergency,3,44.951416,"2831 GIRARD AVE S ,Minneapolis,MN",-93.296795,Lowry Hill East,3,10
-10379771.0724328,5619630.95565073,812,2020/02/11 00:00:00+00,University,Snow Emergency,3,44.98799,"715 7th ave se,Minneapolis,MN",-93.24307,Marcy Holmes,4,3
-10381582.2404768,5620088.99125336,813,2020/02/11 00:00:00+00,Northeast,Snow Emergency,3,44.9909,"213 3rd ave ne,Minneapolis,MN",-93.25934,St. Anthony West,2,3
-10385126.0965091,5621179.87055019,814,2020/02/11 00:00:00+00,Near North,Snow Emergency,3,44.99783,"1821 BRYANT AVE N,Minneapolis,MN",-93.291175,Near - North,1,5
-10381623.9853088,5620056.09366384,815,2020/02/11 00:00:00+00,Northeast,Snow Emergency,3,44.990691,"211 3rd ave ne,Minneapolis,MN",-93.259715,St. Anthony West,2,3
-10386021.6617654,5612906.33339149,816,2020/02/11 00:00:00+00,Calhoun Isle,Snow Emergency,3,44.94525,"3137 Holmes ave s,Minneapolis,MN",-93.29922,ECCO,5,10
-10385784.4400033,5625389.57203,817,2020/02/11 00:00:00+00,Camden,Snow Emergency,3,45.024565,"3821 Girard ave n,Minneapolis,MN",-93.297089,Webber - Camden,1,4
-10385782.213611,5625234.4388169,818,2020/02/11 00:00:00+00,Camden,Snow Emergency,3,45.02358,"3745 girard AVE N,Minneapolis,MN",-93.297069,Folwell,1,4
-10384466.9738426,5616390.58533593,819,2020/02/11 00:00:00+00,Central,Snow Emergency,3,44.967399,"411 oak grove ,Minneapolis,MN",-93.285254,Loring Park,3,7
-10381052.3596924,5611700.08172774,820,2020/02/11 00:00:00+00,Powderhorn,Snow Emergency,3,44.93758,"3601 14th ave s,Minneapolis,MN",-93.25458,Powderhorn Park,6,9
-10380088.8895187,5610063.01393726,821,2020/02/11 00:00:00+00,Powderhorn,Snow Emergency,3,44.927169,"4151 Longfellow ave so,Minneapolis,MN",-93.245925,Standish,6,12
-10385796.796436,5625242.31347674,822,2020/02/11 00:00:00+00,Camden,Snow Emergency,3,45.02363,"3753 Girard ave n,Minneapolis,MN",-93.2972,Folwell,1,4
-10385782.3249356,5625252.70817425,823,2020/02/11 00:00:00+00,Camden,Snow Emergency,3,45.023696,"3749 girard ave no,Minneapolis,MN",-93.29707,Folwell,1,4
-10380428.9706285,5619190.2560077,824,2020/02/11 00:00:00+00,University,Snow Emergency,3,44.98519,"317 5th ave se,Minneapolis,MN",-93.24898,Marcy Holmes,4,3
-10386021.6617654,5613006.99282951,825,2020/02/11 00:00:00+00,Calhoun Isle,Snow Emergency,3,44.94589,"3117 Holmes ave s ,Minneapolis,MN",-93.29922,ECCO,5,10
-10381052.3596924,5611575.84844984,826,2020/02/11 00:00:00+00,Powderhorn,Snow Emergency,3,44.93679,"3625 14th ave s,Minneapolis,MN",-93.25458,Powderhorn Park,6,9
-10380955.1778004,5620286.85084767,827,2020/02/11 00:00:00+00,Northeast,Snow Emergency,3,44.992157,"235 6th st ne,Minneapolis,MN",-93.253707,St. Anthony East,2,3
-10381621.5362672,5620057.19554245,828,2020/02/11 00:00:00+00,Northeast,Snow Emergency,3,44.990698,"219 3rd ave ne,Minneapolis,MN",-93.259693,St. Anthony West,2,3
-10380263.1045468,5619459.39506352,829,2020/02/11 00:00:00+00,University,Snow Emergency,3,44.9869,"511 5th ave se,Minneapolis,MN",-93.24749,Marcy Holmes,4,3
-10381190.3959195,5611244.04406096,830,2020/02/11 00:00:00+00,Powderhorn,Snow Emergency,3,44.93468,"3733 13th Avenue South,Minneapolis,MN",-93.25582,Powderhorn Park,6,9
-10385751.8233901,5613890.95558858,831,2020/02/11 00:00:00+00,Calhoun Isle,Snow Emergency,3,44.95151,"2823 GIRARD AVE S,Minneapolis,MN",-93.296796,Lowry Hill East,3,10
-10379925.8064525,5611479.92267392,832,2020/02/11 00:00:00+00,Powderhorn,Snow Emergency,3,44.93618,"3651 19th av s,Minneapolis,MN",-93.24446,Standish,6,12
-10380445.6685213,5611410.73103397,833,2020/02/11 00:00:00+00,Powderhorn,Snow Emergency,3,44.93574,"1715 37th st e,Minneapolis,MN",-93.24913,Powderhorn Park,6,9
-10381330.6584389,5609860.34698588,834,2020/02/11 00:00:00+00,Nokomis,Snow Emergency,3,44.92588,"4231 12th Avenue South,Minneapolis,MN",-93.25708,Northrop,6,8
-10380282.8081043,5619028.93393434,835,2020/02/11 00:00:00+00,University,Snow Emergency,3,44.984165,"303 6th Ave se,Minneapolis,MN",-93.247667,Marcy Holmes,4,3
-10379925.8064525,5611500.36587241,836,2020/02/11 00:00:00+00,Powderhorn,Snow Emergency,3,44.93631,"3645 19th av s,Minneapolis,MN",-93.24446,Standish,6,12
-10380090.002765,5610766.64462416,837,2020/02/11 00:00:00+00,Powderhorn,Snow Emergency,3,44.931644,"3933 Longfellow Ave S,Minneapolis,MN",-93.245935,Standish,6,12
-10379921.3536677,5619717.52419428,838,2020/02/11 00:00:00+00,University,Snow Emergency,3,44.98854,"715 6th ave se,Minneapolis,MN",-93.24442,Marcy Holmes,4,3
-10385156.7093792,5621228.67197467,839,2020/02/11 00:00:00+00,Near North,Snow Emergency,3,44.99814,"1823 Bryant Ave n,Minneapolis,MN",-93.29145,Near - North,1,5
-10379880.8334066,5619022.00891486,840,2020/02/11 00:00:00+00,University,Snow Emergency,3,44.984121,"407 8TH AVE SE,Minneapolis,MN",-93.244056,Marcy Holmes,4,3
-10380061.6162872,5611060.06301144,841,2020/02/11 00:00:00+00,Powderhorn,Snow Emergency,3,44.93351,"3813 Longfellow Ave S,Minneapolis,MN",-93.24568,Standish,6,12
-10385751.4894162,5613846.59816981,842,2020/02/11 00:00:00+00,Calhoun Isle,Snow Emergency,3,44.951228,"2847 GIRARD AVE S ,Minneapolis,MN",-93.296793,Lowry Hill East,3,10
-10383785.2532784,5612778.93811136,843,2020/02/11 00:00:00+00,Powderhorn,Snow Emergency,3,44.94444,"25 32nd st w,Minneapolis,MN",-93.27913,Lyndale,5,8
-10385751.8233901,5613883.56274105,844,2020/02/11 00:00:00+00,Calhoun Isle,Snow Emergency,3,44.951463,"2827 GIRARD AVE S ,Minneapolis,MN",-93.296796,Lowry Hill East,3,10
-10383926.6289439,5616375.00867524,845,2020/02/11 00:00:00+00,Central,Snow Emergency,3,44.9673,"1513 spruce pl ,Minneapolis,MN",-93.2804,Loring Park,3,7
-10385794.1247451,5613864.52987508,846,2020/02/11 00:00:00+00,Calhoun Isle,Snow Emergency,3,44.951342,"2836 GIRARD AVE S ,Minneapolis,MN",-93.297176,Lowry Hill East,3,10
-10383574.080177,5610851.71293727,847,2020/02/11 00:00:00+00,Southwest,Snow Emergency,3,44.932185,"55 39TH ST E,Minneapolis,MN",-93.277233,King Field,5,8
-10385751.7120655,5613868.77692269,848,2020/02/11 00:00:00+00,Calhoun Isle,Snow Emergency,3,44.951369,"2835 Girard Ave South,Minneapolis,MN",-93.296795,Lowry Hill East,3,10
-10380025.9940092,5618787.34963437,849,2020/02/11 00:00:00+00,University,Snow Emergency,3,44.98263,"221 8th ave se,Minneapolis,MN",-93.24536,Marcy Holmes,4,3
-10387781.6229851,5622362.1990717,850,2020/02/11 00:00:00+00,Near North,Snow Emergency,3,45.00534,"2511 Upton ave n ,Minneapolis,MN",-93.31503,Willard - Hay,1,5
-10379637.4889904,5610192.10039777,851,2020/02/11 00:00:00+00,Powderhorn,Snow Emergency,3,44.92799,"4121 21st Avenue South,Minneapolis,MN",-93.24187,Standish,6,12
-10380107.2572808,5619004.53913809,852,2020/02/11 00:00:00+00,University,Snow Emergency,3,44.98401,"319 7th ave se,Minneapolis,MN",-93.24609,Marcy Holmes,4,3
-10387769.377777,5621425.45466392,853,2020/02/11 00:00:00+00,Near North,Snow Emergency,3,44.99939,"1919 upton ave n ,Minneapolis,MN",-93.31492,Willard - Hay,1,5
-10381971.4134434,5620798.91353845,854,2020/02/11 00:00:00+00,Northeast,Snow Emergency,3,44.99541,"223 7th ave ne,Minneapolis,MN",-93.262836,St. Anthony West,2,3
-10380122.6193782,5618954.80539139,855,2020/02/11 00:00:00+00,University,Snow Emergency,3,44.983694,"321 7th ave se,Minneapolis,MN",-93.246228,Marcy Holmes,4,3
-10380538.9542516,5620538.07747209,856,2020/02/11 00:00:00+00,Northeast,Snow Emergency,3,44.993753,"952 3rd ave ne,Minneapolis,MN",-93.249968,St. Anthony East,2,3
-10383965.5908605,5610832.05760073,857,2020/02/11 00:00:00+00,Southwest,Snow Emergency,3,44.93206,"123 39TH ST W,Minneapolis,MN",-93.28075,King Field,5,8
-10379877.9390665,5619027.20260819,858,2020/02/11 00:00:00+00,University,Snow Emergency,3,44.984154,"409 8th ave se,Minneapolis,MN",-93.24403,Marcy Holmes,4,3
-10383926.6289439,5616352.98111014,859,2020/02/11 00:00:00+00,Central,Snow Emergency,3,44.96716,"1515 spruce pl ,Minneapolis,MN",-93.2804,Loring Park,3,7
-10386460.149238,5613259.90425191,860,2020/02/11 00:00:00+00,Calhoun Isle,Snow Emergency,3,44.947498,"3049 JAMES AVE S,Minneapolis,MN",-93.303159,ECCO,5,10
-10386021.6617654,5613046.31315657,861,2020/02/11 00:00:00+00,Calhoun Isle,Snow Emergency,3,44.94614,"3109 Holmes ave,Minneapolis,MN",-93.29922,ECCO,5,10
-10387773.8305618,5622664.49708174,862,2020/02/11 00:00:00+00,Near North,Snow Emergency,3,45.00726,"2643 Upton Ave. N.,Minneapolis,MN",-93.31496,Willard - Hay,1,4
-10386021.6617654,5612977.10937099,863,2020/02/11 00:00:00+00,Calhoun Isle,Snow Emergency,3,44.9457,"3125 Holmes ave s ,Minneapolis,MN",-93.29922,ECCO,5,10
-10385156.7093792,5621247.56294695,864,2020/02/11 00:00:00+00,Near North,Snow Emergency,3,44.99826,"1827 Bryant Ave n,Minneapolis,MN",-93.29145,Near - North,1,5
-10385757.2779964,5614000.27738629,865,2020/02/11 00:00:00+00,Calhoun Isle,Snow Emergency,3,44.952205,"2737 GIRARD AVE S ,Minneapolis,MN",-93.296845,Lowry Hill East,3,10
-10379869.924094,5619401.15964123,866,2020/02/11 00:00:00+00,University,Snow Emergency,3,44.98653,"601 7th Avenue se ,Minneapolis,MN",-93.243958,Marcy Holmes,4,3
-10382913.8442642,5612883.52799958,867,2020/02/11 00:00:00+00,Powderhorn,Snow Emergency,3,44.945105,"340 32Nd St E ,Minneapolis,MN",-93.271302,Central,5,9
-10379668.4358344,5613319.51570474,868,2020/02/11 00:00:00+00,Powderhorn,Snow Emergency,3,44.947877,"3027 21st ave so,Minneapolis,MN",-93.242148,Corcoran,6,9
-10386046.7087047,5612974.27833248,869,2020/02/11 00:00:00+00,Calhoun Isle,Snow Emergency,3,44.945682,"3127 Holmes ave s ,Minneapolis,MN",-93.299445,ECCO,5,10
-10379784.3194624,5619191.35778057,870,2020/02/11 00:00:00+00,University,Snow Emergency,3,44.985197,"527 8th Avenue se ,Minneapolis,MN",-93.243189,Marcy Holmes,4,3
-10380549.3069411,5620586.56058367,871,2020/02/11 00:00:00+00,Northeast,Snow Emergency,3,44.994061,"927 3rd ave ne,Minneapolis,MN",-93.250061,St. Anthony East,2,3
-10379633.0362057,5612868.586533,872,2020/02/11 00:00:00+00,Powderhorn,Snow Emergency,3,44.94501,"3149 21st av s,Minneapolis,MN",-93.24183,Corcoran,6,9
-10379850.1092119,5619116.28353415,873,2020/02/11 00:00:00+00,University,Snow Emergency,3,44.98472,"425 8th ave se,Minneapolis,MN",-93.24378,Marcy Holmes,4,3
-10379673.6678915,5613362.14043554,874,2020/02/11 00:00:00+00,Powderhorn,Snow Emergency,3,44.948148,"3011 21st Avenue South,Minneapolis,MN",-93.242195,Corcoran,6,9
-10381639.0134323,5621464.81168862,875,2020/02/11 00:00:00+00,Northeast,Snow Emergency,3,44.99964,"1131 5th st ne,Minneapolis,MN",-93.25985,Sheridan,2,3
-10384180.6600235,5616107.84970383,876,2020/02/11 00:00:00+00,Central,Snow Emergency,3,44.965602,"221clifton AVE,Minneapolis,MN",-93.282682,Loring Park,3,7
-10387631.34165,5622399.98580425,877,2020/02/11 00:00:00+00,Near North,Snow Emergency,3,45.00558,"2519 Thomas Ave. N.,Minneapolis,MN",-93.31368,Willard - Hay,1,5
-10380169.5961672,5619626.23367943,878,2020/02/11 00:00:00+00,University,Snow Emergency,3,44.98796,"615 5th ave se,Minneapolis,MN",-93.24665,Marcy Holmes,4,3
-10379074.4350698,5619366.06111249,879,2020/02/11 00:00:00+00,University,Snow Emergency,3,44.986307,"807 11th Ave se,Minneapolis,MN",-93.236812,Marcy Holmes,4,3
-10379672.5546453,5612885.88715098,880,2020/02/11 00:00:00+00,Powderhorn,Snow Emergency,3,44.94512,"3147 21st av s,Minneapolis,MN",-93.242185,Corcoran,6,9
-10379673.6678915,5613364.49971201,881,2020/02/11 00:00:00+00,Powderhorn,Snow Emergency,3,44.948163,"3009 21st Avenue South,Minneapolis,MN",-93.242195,Corcoran,6,9
-10381622.7608381,5620056.56589752,882,2020/02/11 00:00:00+00,Northeast,Snow Emergency,3,44.990694,"215 3rd ave ne,Minneapolis,MN",-93.259704,St. Anthony West,2,3
-10379922.2442647,5611700.86791414,883,2020/02/11 00:00:00+00,Powderhorn,Snow Emergency,3,44.937585,"1923 36th st e,Minneapolis,MN",-93.244428,Standish,6,12
-10380575.6896758,5619296.80899396,884,2020/02/11 00:00:00+00,University,Snow Emergency,3,44.985867,"327 4th ave se,Minneapolis,MN",-93.250298,Marcy Holmes,4,3
-10381791.9664583,5620482.51106169,885,2020/02/11 00:00:00+00,Northeast,Snow Emergency,3,44.9934,"229 5th ave ne,Minneapolis,MN",-93.261224,St. Anthony West,2,3
-10387773.8305618,5622914.84517192,886,2020/02/11 00:00:00+00,Near North,Snow Emergency,3,45.00885,"2735 Upton ave n ,Minneapolis,MN",-93.31496,Willard - Hay,1,4
-10380557.5445629,5621054.71971214,887,2020/02/11 00:00:00+00,Northeast,Snow Emergency,3,44.997035,"839 summer st ne,Minneapolis,MN",-93.250135,St. Anthony East,2,3
-10381366.83734,5621295.57757337,888,2020/02/11 00:00:00+00,Northeast,Snow Emergency,3,44.998565,"839 washington st ne,Minneapolis,MN",-93.257405,St. Anthony East,2,3
-10387631.34165,5622445.64491316,889,2020/02/11 00:00:00+00,Near North,Snow Emergency,3,45.00587,"2531 thomas ave n ,Minneapolis,MN",-93.31368,Willard - Hay,1,5
-10380131.7475969,5618952.60204509,890,2020/02/11 00:00:00+00,University,Snow Emergency,3,44.98368,"303 7th ave se,Minneapolis,MN",-93.24631,Marcy Holmes,4,3
-10378421.8801556,5615575.75800519,891,2020/02/11 00:00:00+00,Longfellow,Snow Emergency,3,44.96222,"2015 28th ave se,Minneapolis,MN",-93.23095,Seward,4,6
-10382154.9793395,5622373.22011488,892,2020/02/11 00:00:00+00,Northeast,Snow Emergency,3,45.00541,"1701 3rd st ne,Minneapolis,MN",-93.264485,Bottineau,2,3
-10383759.6497161,5608634.06532292,893,2020/02/11 00:00:00+00,Southwest,Snow Emergency,3,44.91808,"4643 Blaisdell Ave S ,Minneapolis,MN",-93.2789,Tangletown,5,11
-10385752.157364,5613927.92034144,894,2020/02/11 00:00:00+00,Calhoun Isle,Snow Emergency,3,44.951745,"2803 girard ave s ,Minneapolis,MN",-93.296799,Lowry Hill East,3,10
-10382153.8660932,5621521.48620781,895,2020/02/11 00:00:00+00,Northeast,Snow Emergency,3,45,"1207 3rd st ne,Minneapolis,MN",-93.264475,Sheridan,2,3
-10383701.0956667,5612804.8887931,896,2020/02/11 00:00:00+00,Powderhorn,Snow Emergency,3,44.944605,"27 32Nd St W,Minneapolis,MN",-93.278374,Lyndale,5,8
-10384189.2317192,5616103.91628718,897,2020/02/11 00:00:00+00,Central,Snow Emergency,3,44.965577,"213 clifton AVE,Minneapolis,MN",-93.282759,Loring Park,3,7
-10385935.3891861,5626529.60794344,898,2020/02/11 00:00:00+00,Camden,Snow Emergency,3,45.031803,"4213 Humboldt ave n,Minneapolis,MN",-93.298445,Webber - Camden,1,4
-10379606.3195973,5619579.01495162,899,2020/02/11 00:00:00+00,University,Snow Emergency,3,44.98766,"725 8th ave se,Minneapolis,MN",-93.24159,Marcy Holmes,4,3
-10385808.485021,5621446.39256779,900,2020/02/11 00:00:00+00,Near North,Snow Emergency,3,44.999523,"2029 girard Ave n,Minneapolis,MN",-93.297305,Jordan,1,5
-10379075.8821898,5619363.70026662,901,2020/02/11 00:00:00+00,University,Snow Emergency,3,44.986292,"803 11TH AVE SE,Minneapolis,MN",-93.236825,Marcy Holmes,4,3
-10385895.0915742,5612801.74323908,902,2020/02/11 00:00:00+00,Calhoun Isle,Snow Emergency,3,44.944585,"1429 32Nd St W ,Minneapolis,MN",-93.298083,South Uptown,5,10
-10385846.8902143,5621502.59466185,903,2020/02/11 00:00:00+00,Near North,Snow Emergency,3,44.99988,"2017 GIRARD AVE N,Minneapolis,MN",-93.29765,Jordan,1,5
-10385781.7683125,5625125.29580769,904,2020/02/11 00:00:00+00,Camden,Snow Emergency,3,45.022887,"3721 Girard ave n,Minneapolis,MN",-93.297065,Folwell,1,4
-10380075.4198398,5612520.22094664,905,2020/02/11 00:00:00+00,Powderhorn,Snow Emergency,3,44.942795,"1857 33nd st,Minneapolis,MN",-93.245804,Corcoran,6,9
-10379162.2660937,5619215.59568538,906,2020/02/11 00:00:00+00,University,Snow Emergency,3,44.985351,"709 11TH AV SE,Minneapolis,MN",-93.237601,Marcy Holmes,4,3
-10381338.4508622,5620855.583874,907,2020/02/11 00:00:00+00,Northeast,Snow Emergency,3,44.99577,"623 washington st ne,Minneapolis,MN",-93.25715,St. Anthony East,2,3
-10379425.9820152,5612517.86189077,908,2020/02/11 00:00:00+00,Powderhorn,Snow Emergency,3,44.94278,"2209 33rd st,Minneapolis,MN",-93.23997,Corcoran,6,9
-10381200.4146351,5621497.87185232,909,2020/02/11 00:00:00+00,Northeast,Snow Emergency,3,44.99985,"1139 adams st ne,Minneapolis,MN",-93.25591,Logan Park,2,1
-10381498.1942898,5609943.04837932,910,2020/02/11 00:00:00+00,Nokomis,Snow Emergency,3,44.926406,"4213 11th ave s,Minneapolis,MN",-93.258585,Northrop,6,8
-10383476.6756357,5609142.63756182,911,2020/02/11 00:00:00+00,Southwest,Snow Emergency,3,44.921315,"111 45TH ST E,Minneapolis,MN",-93.276358,King Field,5,8
-10381763.6913052,5611508.22855547,912,2020/02/11 00:00:00+00,Powderhorn,Snow Emergency,3,44.93636,"3641 elliot ave,Minneapolis,MN",-93.26097,Powderhorn Park,6,9
-10380058.3879732,5618704.25240105,913,2020/02/11 00:00:00+00,University,Snow Emergency,3,44.982102,"209 8th ave se,Minneapolis,MN",-93.245651,Marcy Holmes,4,3
-10380215.7937839,5618787.34963437,914,2020/02/11 00:00:00+00,University,Snow Emergency,3,44.98263,"205 7th ave se,Minneapolis,MN",-93.247065,Marcy Holmes,4,3
-10380349.9337493,5619275.71853944,915,2020/02/11 00:00:00+00,University,Snow Emergency,3,44.985733,"407 5TH AVE SE,Minneapolis,MN",-93.24827,Marcy Holmes,4,3
-10381201.5278814,5621806.43813813,916,2020/02/11 00:00:00+00,Northeast,Snow Emergency,3,45.00181,"1329 adams st ne,Minneapolis,MN",-93.25592,Logan Park,2,1
-10379410.3972686,5618770.98189194,917,2020/02/11 00:00:00+00,University,Snow Emergency,3,44.982526,"405 11th Ave se,Minneapolis,MN",-93.23983,Marcy Holmes,4,3
-10385751.7120655,5613872.55192061,918,2020/02/11 00:00:00+00,Calhoun Isle,Snow Emergency,3,44.951393,"2833 GIRARD AVE S ,Minneapolis,MN",-93.296795,Lowry Hill East,3,10
