X,Y,OBJECTID,Citation_N,Address,Latitude,Longitude,Neighborho,Community,Ward,Day_ID,Date,Code,Descriptio,Tow_Dist
-93.3095397947257,45.0053672790767,3016,271118312760,2515 QUEEN AVE N,45.0053672791,-93.3095397949,Jordan,Near North,5,3,2018/01/17 00:00:00+00,478.1000(c),Snow emergency parking restrictions - odd number address,1
-93.3095397947257,45.0050392153875,3017,271118312761,2503 QUEEN AVE N,45.0050392151,-93.3095397949,Willard - Hay,Near North,5,3,2018/01/17 00:00:00+00,478.1000(c),Snow emergency parking restrictions - odd number address,1
-93.3095779421682,45.00827789351,3018,271118312762,2715 QUEEN AVE N,45.0082778931,-93.3095779419,Jordan,Near North,4,3,2018/01/17 00:00:00+00,478.1000(c),Snow emergency parking restrictions - odd number address,1
-93.3095855711172,45.0118789669408,3019,271118312763,3015 QUEEN AVE N,45.0118789673,-93.3095855713,Jordan,Near North,4,3,2018/01/17 00:00:00+00,478.1000(c),Snow emergency parking restrictions - odd number address,1
-93.30957031232,45.0119628907748,3020,271118312764,3019 QUEEN AVE N,45.0119628906,-93.3095703125,Jordan,Near North,4,3,2018/01/17 00:00:00+00,478.1000(c),Snow emergency parking restrictions - odd number address,1
-93.3095169069796,45.0119857785209,3021,271118312765,3021 QUEEN AVE N,45.0119857788,-93.3095169067,Jordan,Near North,4,3,2018/01/17 00:00:00+00,478.1000(c),Snow emergency parking restrictions - odd number address,1
-93.30957031232,45.0123062132612,3022,271118312766,3031 QUEEN AVE N,45.0123062134,-93.3095703125,Jordan,Near North,4,3,2018/01/17 00:00:00+00,478.1000(c),Snow emergency parking restrictions - odd number address,1
-93.3095626833711,45.0129585266147,3023,271118312767,3121 QUEEN AVE N,45.0129585266,-93.3095626831,Jordan,Near North,4,3,2018/01/17 00:00:00+00,478.1000(c),Snow emergency parking restrictions - odd number address,1
-93.3095321657768,45.0175971982521,3024,271118312768,3423 QUEEN AVE N,45.0175971985,-93.3095321655,Cleveland,Camden,4,3,2018/01/17 00:00:00+00,478.1000(c),Snow emergency parking restrictions - odd number address,1
-93.3095855711172,45.0178947452463,3025,271118312769,3433 QUEEN AVE N,45.0178947449,-93.3095855713,Cleveland,Camden,4,3,2018/01/17 00:00:00+00,478.1000(c),Snow emergency parking restrictions - odd number address,1
-93.3095855711172,45.0184516908928,3026,271118312770,3455 QUEEN AVE N,45.0184516907,-93.3095855713,Cleveland,Camden,4,3,2018/01/17 00:00:00+00,478.1000(c),Snow emergency parking restrictions - odd number address,1
-93.3096008299144,45.0190544129309,3027,271118312771,3509 QUEEN AVE N,45.0190544128,-93.3096008301,Cleveland,Camden,4,3,2018/01/17 00:00:00+00,478.1000(c),Snow emergency parking restrictions - odd number address,1
-93.3095855711172,45.0194931031243,3028,271118312772,3509 QUEEN AVE N,45.019493103,-93.3095855713,Cleveland,Camden,4,3,2018/01/17 00:00:00+00,478.1000(c),Snow emergency parking restrictions - odd number address,1
-93.30957031232,45.0193901064683,3029,271118312773,3523 QUEEN AVE N,45.0193901062,-93.3095703125,Cleveland,Camden,4,3,2018/01/17 00:00:00+00,478.1000(c),Snow emergency parking restrictions - odd number address,1
-93.3095855711172,45.019161224511,3030,271118312774,3511 QUEEN AVE N,45.0191612244,-93.3095855713,Cleveland,Camden,4,3,2018/01/17 00:00:00+00,478.1000(c),Snow emergency parking restrictions - odd number address,1
-93.3096160887115,45.0209693906249,3031,271118312775,3615 QUEEN AVE N,45.0209693909,-93.3096160889,Cleveland,Camden,4,3,2018/01/17 00:00:00+00,478.1000(c),Snow emergency parking restrictions - odd number address,1
-93.3096084597626,45.0216598514211,3032,271118312776,3639 QUEEN AVE N,45.0216598511,-93.3096084595,Cleveland,Camden,4,3,2018/01/17 00:00:00+00,478.1000(c),Snow emergency parking restrictions - odd number address,1
-93.2947463985274,44.9194068907155,3033,271118312778,4600 EMERSON AVE S,44.9194068909,-93.2947463989,Lynnhurst,Southwest,13,2,2018/01/16 00:00:00+00,478.1000(b),Snow emergency parking restrictions - even number address,5
-93.2921142573671,44.9189605715732,3034,271118312779,4616 COLFAX AVE S,44.9189605713,-93.2921142578,Lynnhurst,Southwest,13,2,2018/01/16 00:00:00+00,478.1000(b),Snow emergency parking restrictions - even number address,5
-93.2920684818749,44.9252243037587,3035,271118312780,4248 COLFAX AVE S,44.9252243042,-93.2920684814,East Harriet,Southwest,13,2,2018/01/16 00:00:00+00,478.1000(b),Snow emergency parking restrictions - even number address,5
-93.2920684818749,44.9252967837197,3036,271118312781,4246 COLFAX AVE S,44.9252967834,-93.2920684814,East Harriet,Southwest,13,2,2018/01/16 00:00:00+00,478.1000(b),Snow emergency parking restrictions - even number address,5
-93.2920837406721,44.9253463741359,3037,271118312782,4240 COLFAX AVE S,44.9253463745,-93.2920837402,East Harriet,Southwest,13,2,2018/01/16 00:00:00+00,478.1000(b),Snow emergency parking restrictions - even number address,5
-93.2920989994692,44.9253845215785,3038,271118312783,4248 COLFAX AVE S,44.9253845215,-93.292098999,East Harriet,Southwest,13,2,2018/01/16 00:00:00+00,478.1000(b),Snow emergency parking restrictions - even number address,5
-93.2920837406721,44.9256973264705,3039,271118312785,4232 COLFAX AVE S,44.9256973267,-93.2920837402,East Harriet,Southwest,13,2,2018/01/16 00:00:00+00,478.1000(b),Snow emergency parking restrictions - even number address,5
-93.2920837406721,44.9258117678988,3040,271118312786,4232 COLFAX AVE S,44.9258117676,-93.2920837402,East Harriet,Southwest,13,2,2018/01/16 00:00:00+00,478.1000(b),Snow emergency parking restrictions - even number address,5
-93.2920608520267,44.9258308407208,3041,271118312787,4226 COLFAX AVE S,44.9258308411,-93.2920608521,East Harriet,Southwest,13,2,2018/01/16 00:00:00+00,478.1000(b),Snow emergency parking restrictions - even number address,5
-93.2920608520267,44.9258804320364,3042,271118312788,4224 COLFAX AVE S,44.9258804321,-93.2920608521,East Harriet,Southwest,13,2,2018/01/16 00:00:00+00,478.1000(b),Snow emergency parking restrictions - even number address,5
-93.2921295161642,44.9262390133198,3043,271118312789,4224 COLFAX AVE S,44.9262390137,-93.2921295166,East Harriet,Southwest,13,2,2018/01/16 00:00:00+00,478.1000(b),Snow emergency parking restrictions - even number address,5
-93.2805557252665,44.9272117614137,3044,271118312791,4147 WENTWORTH AVE S,44.9272117615,-93.2805557251,King Field,Southwest,8,3,2018/01/17 00:00:00+00,478.1000(c),Snow emergency parking restrictions - odd number address,5
-93.2805175778239,44.9256324763577,3045,271118312792,4243 WENTWORTH AVE S,44.9256324768,-93.2805175781,King Field,Southwest,8,3,2018/01/17 00:00:00+00,478.1000(c),Snow emergency parking restrictions - odd number address,5
-93.2805480954182,44.9239768982154,3046,271118312793,4341 WENTWORTH AVE S,44.9239768982,-93.2805480957,King Field,Southwest,8,3,2018/01/17 00:00:00+00,478.1000(c),Snow emergency parking restrictions - odd number address,5
-93.2805557252665,44.9239158630267,3047,271118312794,4339 WENTWORTH AVE S,44.923915863,-93.2805557251,King Field,Southwest,8,3,2018/01/17 00:00:00+00,478.1000(c),Snow emergency parking restrictions - odd number address,5
-93.2805328366211,44.9238128663707,3048,271118312795,4339 WENTWORTH AVE S,44.9238128662,-93.2805328369,King Field,Southwest,8,3,2018/01/17 00:00:00+00,478.1000(c),Snow emergency parking restrictions - odd number address,5
-93.2805786130126,44.9208946229885,3049,271118312796,4519 WENTWORTH AVE S,44.9208946228,-93.2805786133,King Field,Southwest,8,3,2018/01/17 00:00:00+00,478.1000(c),Snow emergency parking restrictions - odd number address,5
-93.2805862428608,44.918235779158,3050,271118312797,4643 WENTWORTH AVE S,44.9182357788,-93.2805862427,Tangletown,Southwest,11,3,2018/01/17 00:00:00+00,478.1000(c),Snow emergency parking restrictions - odd number address,5
-93.2766723636386,44.9216957093896,3051,271118312798,4445 1ST AVE S,44.9216957092,-93.2766723633,King Field,Southwest,8,3,2018/01/17 00:00:00+00,478.1000(c),Snow emergency parking restrictions - odd number address,5
-93.2715606692894,44.9223480227431,3052,271118312799,4425 CLINTON AVE S,44.9223480225,-93.2715606689,Regina,Nokomis,8,3,2018/01/17 00:00:00+00,478.1000(c),Snow emergency parking restrictions - odd number address,5
-93.2715530394412,44.9216194154038,3053,271118312800,4455 CLINTON AVE S,44.9216194153,-93.2715530396,Regina,Nokomis,8,3,2018/01/17 00:00:00+00,478.1000(c),Snow emergency parking restrictions - odd number address,5
-93.2715835570355,44.920253753508,3054,271118312801,4543 CLINTON AVE S,44.9202537537,-93.2715835571,Regina,Nokomis,8,3,2018/01/17 00:00:00+00,478.1000(c),Snow emergency parking restrictions - odd number address,5
-93.2714309690639,44.9339294434891,3055,271118312802,3801 CLINTON AVE S,44.9339294434,-93.2714309692,Bryant,Powderhorn,8,3,2018/01/17 00:00:00+00,478.1000(c),Snow emergency parking restrictions - odd number address,5
-93.268928528129,44.9371795654846,3056,271118312803,3617 5TH AVE S,44.9371795654,-93.2689285278,Central,Powderhorn,8,3,2018/01/17 00:00:00+00,478.1000(c),Snow emergency parking restrictions - odd number address,5
-93.2689056394836,44.93443679782,3057,271118312804,3749 5TH AVE S,44.9344367981,-93.2689056396,Central,Powderhorn,8,3,2018/01/17 00:00:00+00,478.1000(c),Snow emergency parking restrictions - odd number address,5
-93.2688369753461,44.9328651426123,3058,271118312805,3835 5TH AVE S,44.9328651428,-93.2688369751,Bryant,Powderhorn,8,3,2018/01/17 00:00:00+00,478.1000(c),Snow emergency parking restrictions - odd number address,5
-93.2688598630922,44.9327507020833,3059,271118312806,3841 5TH AVE S,44.9327507019,-93.2688598633,Bryant,Powderhorn,8,3,2018/01/17 00:00:00+00,478.1000(c),Snow emergency parking restrictions - odd number address,5
-93.2639083865628,44.9198646546301,3060,271118312807,4555 COLUMBUS AVE S,44.9198646545,-93.2639083862,Regina,Nokomis,8,3,2018/01/17 00:00:00+00,478.1000(c),Snow emergency parking restrictions - odd number address,5
-93.263740539794,44.9332504274653,3061,271118312808,3829 COLUMBUS AVE S,44.9332504272,-93.2637405396,Bryant,Powderhorn,8,3,2018/01/17 00:00:00+00,478.1000(c),Snow emergency parking restrictions - odd number address,5
-93.2637634275401,44.9346656797774,3062,271118312809,3733 COLUMBUS AVE S,44.9346656799,-93.2637634277,Central,Powderhorn,8,3,2018/01/17 00:00:00+00,478.1000(c),Snow emergency parking restrictions - odd number address,5
-93.2638168337798,44.9408493039523,3063,271118312811,3409 COLUMBUS AVE S,44.9408493042,-93.2638168335,Central,Powderhorn,9,3,2018/01/17 00:00:00+00,478.1000(c),Snow emergency parking restrictions - odd number address,5
-93.2638168337798,44.9408454899275,3064,271118312812,3417 COLUMBUS AVE S,44.9408454895,-93.2638168335,Central,Powderhorn,9,3,2018/01/17 00:00:00+00,478.1000(c),Snow emergency parking restrictions - odd number address,5
-93.2921218872153,44.9126129146543,3065,271118312813,4949 COLUMBUS AVE S,44.912612915,-93.2921218872,Lynnhurst,Southwest,13,3,2018/01/17 00:00:00+00,478.1000(c),Snow emergency parking restrictions - odd number address,5
-93.2857360837532,44.913776397263,3066,271118312814,4905 HARRIET AVE S,44.9137763977,-93.285736084,Tangletown,Southwest,11,3,2018/01/17 00:00:00+00,478.1000(c),Snow emergency parking restrictions - odd number address,5
-93.289596557635,44.9023475644885,3067,271118312815,5533 ALDRICH AVE S,44.9023475647,-93.2895965576,Kenny,Southwest,13,3,2018/01/17 00:00:00+00,478.1000(c),Snow emergency parking restrictions - odd number address,5
-93.2921447749613,44.9010849001481,3068,271118312816,5605 COLFAX AVE S,44.9010848999,-93.2921447754,Kenny,Southwest,13,3,2018/01/17 00:00:00+00,478.1000(c),Snow emergency parking restrictions - odd number address,5
-93.271736145007,44.9623756410231,3069,271118312852,2006 CLINTON AVE S,44.9623756409,-93.271736145,Whittier,Powderhorn,10,2,2018/01/16 00:00:00+00,478.1000(b),Snow emergency parking restrictions - even number address,3
-93.2719116207247,44.9621887205331,3070,271118312853,2010 CLINTON AVE S,44.9621887207,-93.2719116211,Whittier,Powderhorn,10,2,2018/01/16 00:00:00+00,478.1000(b),Snow emergency parking restrictions - even number address,3
-93.2713546750782,44.9621315002686,3071,271118312854,2012 CLINTON AVE S,44.9621315002,-93.2713546753,Whittier,Powderhorn,10,2,2018/01/16 00:00:00+00,478.1000(b),Snow emergency parking restrictions - even number address,3
-93.2713928225207,44.962093352826,3072,271118312855,2012 CLINTON AVE S,44.9620933533,-93.2713928223,Whittier,Powderhorn,10,2,2018/01/16 00:00:00+00,478.1000(b),Snow emergency parking restrictions - even number address,3
-93.271423340115,44.9620552062828,3073,271118312856,2014 CLINTON AVE S,44.9620552063,-93.2714233398,Whittier,Powderhorn,10,2,2018/01/16 00:00:00+00,478.1000(b),Snow emergency parking restrictions - even number address,3
-93.2716674808695,44.9613952639803,3074,271118312857,2120 CLINTON AVE S,44.9613952637,-93.2716674805,Whittier,Powderhorn,10,2,2018/01/16 00:00:00+00,478.1000(b),Snow emergency parking restrictions - even number address,3
-93.271713257261,44.9611015319102,3075,271118312858,2122 CLINTON AVE S,44.961101532,-93.2717132568,Whittier,Powderhorn,10,2,2018/01/16 00:00:00+00,478.1000(b),Snow emergency parking restrictions - even number address,3
-93.2715835570355,44.9596137996372,3076,271118312859,2310 CLINTON AVE S,44.9596138,-93.2715835571,Whittier,Powderhorn,10,2,2018/01/16 00:00:00+00,478.1000(b),Snow emergency parking restrictions - even number address,3
-93.2715301516951,44.9595031740323,3077,271118312860,2314 CLINTON AVE S,44.9595031738,-93.2715301514,Whittier,Powderhorn,10,2,2018/01/16 00:00:00+00,478.1000(b),Snow emergency parking restrictions - even number address,3
-93.2717056274128,44.9589881898531,3078,271118312861,2400 CLINTON AVE S,44.9589881897,-93.2717056274,Whittier,Powderhorn,10,2,2018/01/16 00:00:00+00,478.1000(b),Snow emergency parking restrictions - even number address,3
-93.2717437748553,44.9589500424106,3079,271118312862,2404 CLINTON AVE S,44.9589500427,-93.2717437744,Whittier,Powderhorn,10,2,2018/01/16 00:00:00+00,478.1000(b),Snow emergency parking restrictions - even number address,3
-93.2718658443332,44.958984374929,3080,271118312863,2406 CLINTON AVE S,44.958984375,-93.2718658447,Whittier,Powderhorn,10,2,2018/01/16 00:00:00+00,478.1000(b),Snow emergency parking restrictions - even number address,3
-93.2716064456809,44.958774566693,3081,271118312864,2408 CLINTON AVE S,44.9587745667,-93.2716064453,Whittier,Powderhorn,10,2,2018/01/16 00:00:00+00,478.1000(b),Snow emergency parking restrictions - even number address,3
-93.2715377806441,44.9589195248163,3082,271118312865,2410 CLINTON AVE S,44.9589195251,-93.2715377808,Whittier,Powderhorn,10,2,2018/01/16 00:00:00+00,478.1000(b),Snow emergency parking restrictions - even number address,3
-93.2716827396667,44.9587707517688,3083,271118312866,2422 CLINTON AVE S,44.958770752,-93.2716827393,Whittier,Powderhorn,10,2,2018/01/16 00:00:00+00,478.1000(b),Snow emergency parking restrictions - even number address,3
-93.2718353267389,44.9580383304047,3084,271118312867,2424 CLINTON AVE S,44.9580383301,-93.2718353271,Whittier,Powderhorn,10,2,2018/01/16 00:00:00+00,478.1000(b),Snow emergency parking restrictions - even number address,3
-93.2715988158326,44.9573898319752,3085,271118312868,2432 CLINTON AVE S,44.9573898315,-93.2715988159,Whittier,Powderhorn,10,2,2018/01/16 00:00:00+00,478.1000(b),Snow emergency parking restrictions - even number address,3
-93.2715072630497,44.9575729366418,3086,271118312869,2450 CLINTON AVE S,44.957572937,-93.2715072632,Whittier,Powderhorn,10,2,2018/01/16 00:00:00+00,478.1000(b),Snow emergency parking restrictions - even number address,3
-93.2711715695123,44.9570388796407,3087,271118312870,2504 CLINTON AVE S,44.9570388794,-93.2711715698,Whittier,Powderhorn,10,2,2018/01/16 00:00:00+00,478.1000(b),Snow emergency parking restrictions - even number address,3
-93.2713317873321,44.9571037288541,3088,271118312871,2506 CLINTON AVE S,44.9571037292,-93.2713317871,Whittier,Powderhorn,10,2,2018/01/16 00:00:00+00,478.1000(b),Snow emergency parking restrictions - even number address,3
-93.2713241574838,44.9570312497924,3089,271118312872,2508 CLINTON AVE S,44.95703125,-93.2713241577,Whittier,Powderhorn,10,2,2018/01/16 00:00:00+00,478.1000(b),Snow emergency parking restrictions - even number address,3
-93.2710037227436,44.9569702146038,3090,271118312873,2512 CLINTON AVE S,44.9569702148,-93.2710037231,Whittier,Powderhorn,10,2,2018/01/16 00:00:00+00,478.1000(b),Snow emergency parking restrictions - even number address,3
-93.2715988158326,44.9566612246359,3091,271118312874,2526 CLINTON AVE S,44.9566612244,-93.2715988159,Whittier,Powderhorn,10,2,2018/01/16 00:00:00+00,478.1000(b),Snow emergency parking restrictions - even number address,3
-93.2715301516951,44.9564056400083,3092,271118312875,2528 CLINTON AVE S,44.9564056396,-93.2715301514,Whittier,Powderhorn,10,2,2018/01/16 00:00:00+00,478.1000(b),Snow emergency parking restrictions - even number address,3
-93.2713851926725,44.9561576843297,3093,271118312876,2530 CLINTON AVE S,44.9561576843,-93.2713851929,Whittier,Powderhorn,10,2,2018/01/16 00:00:00+00,478.1000(b),Snow emergency parking restrictions - even number address,3
