X,Y,OBJECTID,Snow_Emerg,Snow_Eme_1,Snow_Eme_2,Citation_N,Date,Address,Latitude,Longitude,Ordinance,Ordinanc_1,Ward,Neighborho,Community,Day,Tow_Zone
-93.327475000371,44.9532380002336,2841,Oliver,2020-4861,2,271121315000,2021/01/26 00:00:00+00,2705 EWING AVE S,44.953238,-93.327475,478.1000(c),Snow emergency parking restrictions - odd number address,7,Cedar - Isles - Dean,Calhoun Isle,3,3
-93.3274859999789,44.9533710000716,2842,Oliver,2020-4862,2,271121315000,2021/01/26 00:00:00+00,2703 EWING AVE S,44.953371,-93.327486,478.1000(c),Snow emergency parking restrictions - odd number address,7,Cedar - Isles - Dean,Calhoun Isle,3,3
-93.2689369997427,44.9616270003858,2843,Oliver,2020-4863,2,271121315000,2021/01/26 00:00:00+00,2105 5TH AVE S,44.961627,-93.268937,478.1000(c),Snow emergency parking restrictions - odd number address,6,Ventura Village,Phillips,3,3
-93.2689630000424,44.9616620002012,2844,Oliver,2020-4864,2,271121315000,2021/01/26 00:00:00+00,2101 5TH AVE S,44.961662,-93.268963,478.1000(c),Snow emergency parking restrictions - odd number address,6,Ventura Village,Phillips,3,3
-93.2689430000194,44.9618309999008,2845,Oliver,2020-4865,2,271121315000,2021/01/26 00:00:00+00,2019 5TH AVE S,44.961831,-93.268943,478.1000(c),Snow emergency parking restrictions - odd number address,6,Ventura Village,Phillips,3,3
-93.2689229999964,44.9619599995544,2846,Oliver,2020-4866,2,271121315000,2021/01/26 00:00:00+00,2017 5TH AVE S,44.96196,-93.268923,478.1000(c),Snow emergency parking restrictions - odd number address,6,Ventura Village,Phillips,3,3
-93.2689139995814,44.962085999969,2847,Oliver,2020-4867,2,271121315000,2021/01/26 00:00:00+00,2013 5TH AVE S,44.962086,-93.268914,478.1000(c),Snow emergency parking restrictions - odd number address,6,Ventura Village,Phillips,3,3
-93.26894800025,44.962177999715,2848,Oliver,2020-4868,2,271121315000,2021/01/26 00:00:00+00,2011 5TH AVE S,44.962178,-93.268948,478.1000(c),Snow emergency parking restrictions - odd number address,6,Ventura Village,Phillips,3,3
-93.2689240000425,44.9623699995759,2849,Oliver,2020-4869,2,271121315000,2021/01/26 00:00:00+00,2007 5TH AVE S,44.96237,-93.268924,478.1000(c),Snow emergency parking restrictions - odd number address,6,Ventura Village,Phillips,3,3
-93.2690339997193,44.9613399997413,2850,Oliver,2020-4870,2,271121315000,2021/01/26 00:00:00+00,2117 5TH AVE S,44.96134,-93.269034,478.1000(c),Snow emergency parking restrictions - odd number address,6,Ventura Village,Phillips,3,3
-93.2690240001575,44.9611299999496,2851,Oliver,2020-4871,2,271121315000,2021/01/26 00:00:00+00,2123 5TH AVE S,44.96113,-93.269024,478.1000(c),Snow emergency parking restrictions - odd number address,6,Ventura Village,Phillips,3,3
-93.2689739996503,44.9611489999265,2852,Oliver,2020-4872,2,271121315000,2021/01/26 00:00:00+00,2121 5TH AVE S,44.961149,-93.268974,478.1000(c),Snow emergency parking restrictions - odd number address,6,Ventura Village,Phillips,3,3
-93.2970670001419,44.9442739996454,2853,Oliver,2020-4873,2,271121315000,2021/01/25 00:00:00+00,3210 GIRARD AVE S,44.944274,-93.297067,478.1000(b),Snow emergency parking restrictions - even number address,10,South Uptown,Calhoun Isle,2,5
-93.2970730004186,44.944288000291,2854,Oliver,2020-4874,2,271121315000,2021/01/25 00:00:00+00,3210 GIRARD AVE S,44.944288,-93.297073,478.1000(b),Snow emergency parking restrictions - even number address,10,South Uptown,Calhoun Isle,2,5
-93.2971100003262,44.9441189996921,2855,Oliver,2020-4875,2,271121315000,2021/01/25 00:00:00+00,3214 GIRARD AVE S,44.944119,-93.29711,478.1000(b),Snow emergency parking restrictions - even number address,10,South Uptown,Calhoun Isle,2,5
-93.2971250001186,44.9433100001564,2856,Oliver,2020-4876,2,271121315000,2021/01/25 00:00:00+00,3238 GIRARD AVE S,44.94331,-93.297125,478.1000(b),Snow emergency parking restrictions - even number address,10,South Uptown,Calhoun Isle,2,5
-93.297088000211,44.943234000249,2857,Oliver,2020-4877,2,271121315000,2021/01/25 00:00:00+00,3248 GIRARD AVE S,44.943234,-93.297088,478.1000(b),Snow emergency parking restrictions - even number address,10,South Uptown,Calhoun Isle,2,5
-93.2971209999342,44.9430780002496,2858,Oliver,2020-4878,2,271121315000,2021/01/25 00:00:00+00,3252 GIRARD AVE S,44.943078,-93.297121,478.1000(b),Snow emergency parking restrictions - even number address,10,South Uptown,Calhoun Isle,2,5
-93.2971460001877,44.9427460002278,2859,Oliver,2020-4879,2,271121315000,2021/01/25 00:00:00+00,3306 GIRARD AVE S,44.942746,-93.297146,478.1000(b),Snow emergency parking restrictions - even number address,10,South Uptown,Calhoun Isle,2,5
-93.2971189998419,44.9424789996062,2860,Oliver,2020-4880,2,271121315000,2021/01/25 00:00:00+00,3314 GIRARD AVE S,44.942479,-93.297119,478.1000(b),Snow emergency parking restrictions - even number address,10,South Uptown,Calhoun Isle,2,5
-93.2971420000032,44.9423859998141,2861,Oliver,2020-4881,2,271121315000,2021/01/25 00:00:00+00,3320 GIRARD AVE S,44.942386,-93.297142,478.1000(b),Snow emergency parking restrictions - even number address,10,South Uptown,Calhoun Isle,2,5
-93.2971369997727,44.9423540001371,2862,Oliver,2020-4882,2,271121315000,2021/01/25 00:00:00+00,3322 GIRARD AVE S,44.942354,-93.297137,478.1000(b),Snow emergency parking restrictions - even number address,10,South Uptown,Calhoun Isle,2,5
-93.2971389998649,44.9421650004145,2863,Oliver,2020-4883,2,271121315000,2021/01/25 00:00:00+00,3324 GIRARD AVE S,44.942165,-93.297139,478.1000(b),Snow emergency parking restrictions - even number address,10,South Uptown,Calhoun Isle,2,5
-93.2971110003724,44.9409829998656,2864,Oliver,2020-4884,2,271121315000,2021/01/25 00:00:00+00,3404 GIRARD AVE S,44.940983,-93.297111,478.1000(b),Snow emergency parking restrictions - even number address,10,South Uptown,Calhoun Isle,2,5
-93.2610870001649,44.9675690001093,2865,Oliver,2020-4885,2,271121315000,2021/01/25 00:00:00+00,1512 ELLIOT AVE,44.967569,-93.261087,478.1000(b),Snow emergency parking restrictions - even number address,6,Elliot Park,Central,2,3
-93.2611149996575,44.9674940002479,2866,Oliver,2020-4886,2,271121315000,2021/01/25 00:00:00+00,1514 ELLIOT AVE,44.967494,-93.261115,478.1000(b),Snow emergency parking restrictions - even number address,6,Elliot Park,Central,2,3
-93.2610930004416,44.9673950001792,2867,Oliver,2020-4887,2,271121315000,2021/01/25 00:00:00+00,1516 ELLIOT AVE,44.967395,-93.261093,478.1000(b),Snow emergency parking restrictions - even number address,6,Elliot Park,Central,2,3
-93.2611179997958,44.9673629996028,2868,Oliver,2020-4888,2,271121315000,2021/01/25 00:00:00+00,1518 ELLIOT AVE,44.967363,-93.261118,478.1000(b),Snow emergency parking restrictions - even number address,6,Elliot Park,Central,2,3
-93.2611129995652,44.967333000018,2869,Oliver,2020-4889,2,271121315000,2021/01/25 00:00:00+00,1520 ELLIOT AVE,44.967333,-93.261113,478.1000(b),Snow emergency parking restrictions - even number address,6,Elliot Park,Central,2,3
-93.2611019999573,44.967028000342,2870,Oliver,2020-4890,2,271121315000,2021/01/25 00:00:00+00,1600 ELLIOT AVE,44.967028,-93.261102,478.1000(b),Snow emergency parking restrictions - even number address,6,Elliot Park,Central,2,3
-93.2611120004185,44.9670810000881,2871,Oliver,2020-4891,2,271121315000,2021/01/25 00:00:00+00,1604 ELLIOT AVE,44.967081,-93.261112,478.1000(b),Snow emergency parking restrictions - even number address,6,Elliot Park,Central,2,3
-93.2610809998882,44.9669430000195,2872,Oliver,2020-4892,2,271121315000,2021/01/25 00:00:00+00,1608 ELLIOT AVE,44.966943,-93.261081,478.1000(b),Snow emergency parking restrictions - even number address,6,Elliot Park,Central,2,3
-93.2955959997556,44.9630040000346,2873,Oliver,2020-4893,2,271121315000,2021/01/26 00:00:00+00,1941 FREMONT AVE S,44.963004,-93.295596,478.1000(c),Snow emergency parking restrictions - odd number address,7,Lowry Hill,Calhoun Isle,3,3
-93.2956129996402,44.9612429997647,2874,Oliver,2020-4894,2,271121315000,2021/01/26 00:00:00+00,2125 FREMONT AVE S,44.961243,-93.295613,478.1000(c),Snow emergency parking restrictions - odd number address,7,Lowry Hill,Calhoun Isle,3,3
-93.2956260002397,44.9589890001423,2875,Oliver,2020-4895,2,271121315000,2021/01/26 00:00:00+00,2401 FREMONT AVE S,44.958989,-93.295626,478.1000(c),Snow emergency parking restrictions - odd number address,7,East Isles,Calhoun Isle,3,3
-93.2956230001013,44.9589530002808,2876,Oliver,2020-4896,2,271121315000,2021/01/26 00:00:00+00,2403 FREMONT AVE S,44.958953,-93.295623,478.1000(c),Snow emergency parking restrictions - odd number address,7,East Isles,Calhoun Isle,3,3
-93.2956280003319,44.9586190001668,2877,Oliver,2020-4897,2,271121315000,2021/01/26 00:00:00+00,2415 FREMONT AVE S,44.958619,-93.295628,478.1000(c),Snow emergency parking restrictions - odd number address,7,East Isles,Calhoun Isle,3,3
-93.2690040001345,44.9425120002287,2878,Oliver,2020-4898,2,271121315000,2021/01/25 00:00:00+00,3318 5TH AVE S,44.942512,-93.269004,478.1000(b),Snow emergency parking restrictions - even number address,9,Central,Powderhorn,2,5
-93.2689809999731,44.9424570003903,2879,Oliver,2020-4899,2,271121315000,2021/01/25 00:00:00+00,3320 5TH AVE S,44.942457,-93.268981,478.1000(b),Snow emergency parking restrictions - even number address,9,Central,Powderhorn,2,5
-93.2689890003421,44.9420579999768,2880,Oliver,2020-4900,2,271121315000,2021/01/25 00:00:00+00,3332 5TH AVE S,44.942058,-93.268989,478.1000(b),Snow emergency parking restrictions - even number address,9,Central,Powderhorn,2,5
-93.2689949997194,44.9420119996541,2881,Oliver,2020-4901,2,271121315000,2021/01/25 00:00:00+00,3336 5TH AVE S,44.942012,-93.268995,478.1000(b),Snow emergency parking restrictions - even number address,9,Central,Powderhorn,2,5
-93.2690050001806,44.9418490002312,2882,Oliver,2020-4902,2,271121315000,2021/01/25 00:00:00+00,3340 5TH AVE S,44.941849,-93.269005,478.1000(b),Snow emergency parking restrictions - even number address,9,Central,Powderhorn,2,5
-93.2689789998809,44.9411850001877,2883,Oliver,2020-4903,2,271121315000,2021/01/25 00:00:00+00,3404 5TH AVE S,44.941185,-93.268979,478.1000(b),Snow emergency parking restrictions - even number address,9,Central,Powderhorn,2,5
-93.2689470002039,44.9410939995885,2884,Oliver,2020-4904,2,271121315000,2021/01/25 00:00:00+00,3406 5TH AVE S,44.941094,-93.268947,478.1000(b),Snow emergency parking restrictions - even number address,9,Central,Powderhorn,2,5
-93.2689749996965,44.9408690000044,2885,Oliver,2020-4905,2,271121315000,2021/01/25 00:00:00+00,3412 5TH AVE S,44.940869,-93.268975,478.1000(b),Snow emergency parking restrictions - even number address,9,Central,Powderhorn,2,5
-93.2689409999272,44.9399879998464,2886,Oliver,2020-4906,2,271121315000,2021/01/25 00:00:00+00,3444 5TH AVE S,44.939988,-93.268941,478.1000(b),Snow emergency parking restrictions - even number address,9,Central,Powderhorn,2,5
-93.2689329995583,44.9398030003082,2887,Oliver,2020-4907,2,271121315000,2021/01/25 00:00:00+00,3448 5TH AVE S,44.939803,-93.268933,478.1000(b),Snow emergency parking restrictions - even number address,9,Central,Powderhorn,2,5
-93.26894800025,44.9394740004248,2888,Oliver,2020-4908,2,271121315000,2021/01/25 00:00:00+00,3500 5TH AVE S,44.939474,-93.268948,478.1000(b),Snow emergency parking restrictions - even number address,9,Central,Powderhorn,2,5
-93.2689419999733,44.9394520003096,2889,Oliver,2020-4909,2,271121315000,2021/01/25 00:00:00+00,3502 5TH AVE S,44.939452,-93.268942,478.1000(b),Snow emergency parking restrictions - even number address,9,Central,Powderhorn,2,5
-93.2689250000886,44.9393720002177,2890,Oliver,2020-4910,2,271121315000,2021/01/25 00:00:00+00,3504 5TH AVE S,44.939372,-93.268925,478.1000(b),Snow emergency parking restrictions - even number address,9,Central,Powderhorn,2,5
-93.2689640000885,44.939244999757,2891,Oliver,2020-4911,2,271121315000,2021/01/25 00:00:00+00,3510 5TH AVE S,44.939245,-93.268964,478.1000(b),Snow emergency parking restrictions - even number address,9,Central,Powderhorn,2,5
-93.268959999904,44.9391980002875,2892,Oliver,2020-4912,2,271121315000,2021/01/25 00:00:00+00,3512 5TH AVE S,44.939198,-93.26896,478.1000(b),Snow emergency parking restrictions - even number address,9,Central,Powderhorn,2,5
-93.2689569997657,44.9391279997574,2893,Oliver,2020-4913,2,271121315000,2021/01/25 00:00:00+00,3514 5TH AVE S,44.939128,-93.268957,478.1000(b),Snow emergency parking restrictions - even number address,9,Central,Powderhorn,2,5
-93.2689440000655,44.939011999804,2894,Oliver,2020-4914,2,271121315000,2021/01/25 00:00:00+00,3516 5TH AVE S,44.939012,-93.268944,478.1000(b),Snow emergency parking restrictions - even number address,9,Central,Powderhorn,2,5
-93.2689650001346,44.9389359998966,2895,Oliver,2020-4915,2,271121315000,2021/01/25 00:00:00+00,3518 5TH AVE S,44.938936,-93.268965,478.1000(b),Snow emergency parking restrictions - even number address,9,Central,Powderhorn,2,5
-93.2689789998809,44.9387910004044,2896,Oliver,2020-4916,2,271121315000,2021/01/25 00:00:00+00,3522 5TH AVE S,44.938791,-93.268979,478.1000(b),Snow emergency parking restrictions - even number address,9,Central,Powderhorn,2,5
-93.2689650001346,44.93846499976,2897,Oliver,2020-4917,2,271121315000,2021/01/25 00:00:00+00,3532 5TH AVE S,44.938465,-93.268965,478.1000(b),Snow emergency parking restrictions - even number address,9,Central,Powderhorn,2,5
-93.2689339996044,44.9381820001992,2898,Oliver,2020-4918,2,271121315000,2021/01/25 00:00:00+00,3542 5TH AVE S,44.938182,-93.268934,478.1000(b),Snow emergency parking restrictions - even number address,9,Central,Powderhorn,2,5
-93.26894800025,44.9372890003871,2899,Oliver,2020-4919,2,271121315000,2021/01/25 00:00:00+00,3612 5TH AVE S,44.937289,-93.268948,478.1000(b),Snow emergency parking restrictions - even number address,8,Central,Powderhorn,2,5
-93.2689179997658,44.9370670000421,2900,Oliver,2020-4920,2,271121315000,2021/01/25 00:00:00+00,3620 5TH AVE S,44.937067,-93.268918,478.1000(b),Snow emergency parking restrictions - even number address,8,Central,Powderhorn,2,5
-93.2689240000425,44.9356769997938,2901,Oliver,2020-4921,2,271121315000,2021/01/25 00:00:00+00,3708 5TH AVE S,44.935677,-93.268924,478.1000(b),Snow emergency parking restrictions - even number address,8,Central,Powderhorn,2,5
-93.2689120003885,44.9351790002107,2902,Oliver,2020-4922,2,271121315000,2021/01/25 00:00:00+00,3726 5TH AVE S,44.935179,-93.268912,478.1000(b),Snow emergency parking restrictions - even number address,8,Central,Powderhorn,2,5
-93.2689490002961,44.9350699996808,2903,Oliver,2020-4923,2,271121315000,2021/01/25 00:00:00+00,3728 5TH AVE S,44.93507,-93.268949,478.1000(b),Snow emergency parking restrictions - even number address,8,Central,Powderhorn,2,5
-93.2688779997198,44.9350729998191,2904,Oliver,2020-4924,2,271121315000,2021/01/25 00:00:00+00,3732 5TH AVE S,44.935073,-93.268878,478.1000(b),Snow emergency parking restrictions - even number address,8,Central,Powderhorn,2,5
-93.2688979997429,44.9338370003773,2905,Oliver,2020-4925,2,271121315000,2021/01/25 00:00:00+00,3810 5TH AVE S,44.933837,-93.268898,478.1000(b),Snow emergency parking restrictions - even number address,8,Bryant,Powderhorn,2,5
-93.2688999998351,44.9328240004273,2906,Oliver,2020-4926,2,271121315000,2021/01/25 00:00:00+00,3844 5TH AVE S,44.932824,-93.2689,478.1000(b),Snow emergency parking restrictions - even number address,8,Bryant,Powderhorn,2,5
-93.2532579997568,45.0111119999189,2907,Oliver,2020-4927,2,271121315000,2021/01/26 00:00:00+00,689 23RD AVE NE,45.011112,-93.253258,478.1000(c),Snow emergency parking restrictions - odd number address,1,Holland,Northeast,3,2
-93.253299999895,45.011101000311,2908,Oliver,2020-4928,2,271121315000,2021/01/26 00:00:00+00,687 23RD AVE NE,45.011101,-93.2533,478.1000(c),Snow emergency parking restrictions - odd number address,1,Holland,Northeast,3,2
-93.2534709996868,45.0111069996884,2909,Oliver,2020-4929,2,271121315000,2021/01/26 00:00:00+00,685 23RD AVE NE,45.011107,-93.253471,478.1000(c),Snow emergency parking restrictions - odd number address,1,Holland,Northeast,3,2
-93.2536780002395,45.0111299998497,2910,Oliver,2020-4930,2,271121315000,2021/01/26 00:00:00+00,683 23RD AVE NE,45.01113,-93.253678,478.1000(c),Snow emergency parking restrictions - odd number address,1,Holland,Northeast,3,2
-93.2539399997312,45.0111190002417,2911,Oliver,2020-4931,2,271121315000,2021/01/26 00:00:00+00,681 23RD AVE NE,45.011119,-93.25394,478.1000(c),Snow emergency parking restrictions - odd number address,1,Holland,Northeast,3,2
-93.2539959996157,45.0111119999189,2912,Oliver,2020-4932,2,271121315000,2021/01/26 00:00:00+00,679 23RD AVE NE,45.011112,-93.253996,478.1000(c),Snow emergency parking restrictions - odd number address,1,Holland,Northeast,3,2
-93.2540959997306,45.011123999573,2913,Oliver,2020-4933,2,271121315000,2021/01/26 00:00:00+00,677 23RD AVE NE,45.011124,-93.254096,478.1000(c),Snow emergency parking restrictions - odd number address,1,Holland,Northeast,3,2
-93.2570930003417,45.0111150000573,2914,Oliver,2020-4934,2,271121315000,2021/01/26 00:00:00+00,639 23RD AVE NE,45.011115,-93.257093,478.1000(c),Snow emergency parking restrictions - odd number address,1,Holland,Northeast,3,2
-93.2574440003403,45.0111040004493,2915,Oliver,2020-4935,2,271121315000,2021/01/26 00:00:00+00,637 23RD AVE NE,45.011104,-93.257444,478.1000(c),Snow emergency parking restrictions - odd number address,1,Holland,Northeast,3,2
-93.2574159999484,45.0111289998035,2916,Oliver,2020-4936,2,271121315000,2021/01/26 00:00:00+00,633 23RD AVE NE,45.011129,-93.257416,478.1000(c),Snow emergency parking restrictions - odd number address,1,Holland,Northeast,3,2
-93.2649009997813,45.0111069996884,2917,Oliver,2020-4937,2,271121315000,2021/01/26 00:00:00+00,227 23RD AVE NE,45.011107,-93.264901,478.1000(c),Snow emergency parking restrictions - odd number address,3,Bottineau,Northeast,3,2
-93.2664019997525,45.0111319999419,2918,Oliver,2020-4938,2,271121315000,2021/01/26 00:00:00+00,97 23RD AVE NE,45.011132,-93.266402,478.1000(c),Snow emergency parking restrictions - odd number address,3,Bottineau,Northeast,3,2
