X,Y,FID,Snow_Emerg,Snow_Eme_1,Snow_Eme_2,Citation_N,Date,Address,Latitude,Longitude,Ordinance,Ordinanc_1,Ward,Neighborho,Community,Day,Tow_Zone,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F26,F27,F28,F29,F30,F31,F32,F33,F34,F35,F36,F37,F38,F39,F40,F41,F42,F43,F44,F45,F46,F47,F48,F49,F50,F51,F52,F53,F54,F55,F56
-10385277.8249721,5621223.63443212,3109,Omega,2024-2025,2,271125329000,2025/02/09 00:00:00+00, ,44.998108,-93.292538,478.1000(B),Snow emergency parking restrictions - even number address,3,Near - North,Near North,2,1,, , , , , , , , , , , ,,, , , , , , , , , ,, , , , , , , , , , , , , , , ,,
-10385279.383445,5621214.50382528,3110,Omega,2024-2025,2,271125329000,2025/02/09 00:00:00+00, ,44.99805,-93.292552,478.1000(B),Snow emergency parking restrictions - even number address,3,Near - North,Near North,2,1,, , , , , , , , , , , ,,, , , , , , , , , ,, , , , , , , , , , , , , , , ,,
-10385279.7174035,5621200.65050845,3111,Omega,2024-2025,2,271125329000,2025/02/09 00:00:00+00, ,44.997962,-93.292555,478.1000(B),Snow emergency parking restrictions - even number address,3,Near - North,Near North,2,1,, , , , , , , , , , , ,,, , , , , , , , , ,, , , , , , , , , , , , , , , ,,
-10385278.0476111,5621344.37970543,3112,Omega,2024-2025,2,271125329000,2025/02/09 00:00:00+00, ,44.998875,-93.29254,478.1000(B),Snow emergency parking restrictions - even number address,3,Near - North,Near North,2,1,, , , , , , , , , , , ,,, , , , , , , , , ,, , , , , , , , , , , , , , , ,,
-10385115.409835,5621339.97176612,3113,Omega,2024-2025,2,271125329000,2025/02/09 00:00:00+00, ,44.998847,-93.291079,478.1000(B),Snow emergency parking restrictions - even number address,3,Near - North,Near North,2,1,, , , , , , , , , , , ,,, , , , , , , , , ,, , , , , , , , , , , , , , , ,,
-10385109.95518,5621340.60147162,3114,Omega,2024-2025,2,271125329000,2025/02/09 00:00:00+00, ,44.998851,-93.29103,478.1000(B),Snow emergency parking restrictions - even number address,3,Near - North,Near North,2,1,, , , , , , , , , , , ,,, , , , , , , , , ,, , , , , , , , , , , , , , , ,,
-10385104.8344834,5621334.77669756,3115,Omega,2024-2025,2,271125329000,2025/02/09 00:00:00+00, ,44.998814,-93.290984,478.1000(B),Snow emergency parking restrictions - even number address,3,Near - North,Near North,2,1,, , , , , , , , , , , ,,, , , , , , , , , ,, , , , , , , , , , , , , , , ,,
-10385105.3910809,5621330.21133672,3116,Omega,2024-2025,2,271125329000,2025/02/09 00:00:00+00, ,44.998785,-93.290989,478.1000(B),Snow emergency parking restrictions - even number address,3,Near - North,Near North,2,1,, , , , , , , , , , , ,,, , , , , , , , , ,, , , , , , , , , , , , , , , ,,
-10385101.9401767,5621316.83012005,3117,Omega,2024-2025,2,271125329000,2025/02/09 00:00:00+00, ,44.9987,-93.290958,478.1000(B),Snow emergency parking restrictions - even number address,3,Near - North,Near North,2,1,, , , , , , , , , , , ,,, , , , , , , , , ,, , , , , , , , , , , , , , , ,,
-10385105.2797614,5621308.95882539,3118,Omega,2024-2025,2,271125329000,2025/02/09 00:00:00+00, ,44.99865,-93.290988,478.1000(B),Snow emergency parking restrictions - even number address,3,Near - North,Near North,2,1,, , , , , , , , , , , ,,, , , , , , , , , ,, , , , , , , , , , , , , , , ,,
-10385107.9514292,5621300.30040922,3119,Omega,2024-2025,2,271125329000,2025/02/09 00:00:00+00, ,44.998595,-93.291012,478.1000(B),Snow emergency parking restrictions - even number address,3,Near - North,Near North,2,1,, , , , , , , , , , , ,,, , , , , , , , , ,, , , , , , , , , , , , , , , ,,
-10385106.0589978,5621279.52024428,3120,Omega,2024-2025,2,271125329000,2025/02/09 00:00:00+00, ,44.998463,-93.290995,478.1000(B),Snow emergency parking restrictions - even number address,3,Near - North,Near North,2,1,, , , , , , , , , , , ,,, , , , , , , , , ,, , , , , , , , , , , , , , , ,,
-10385110.5117774,5621269.91730542,3121,Omega,2024-2025,2,271125329000,2025/02/09 00:00:00+00, ,44.998402,-93.291035,478.1000(B),Snow emergency parking restrictions - even number address,3,Near - North,Near North,2,1,, , , , , , , , , , , ,,, , , , , , , , , ,, , , , , , , , , , , , , , , ,,
-10385546.1049449,5619935.2082641,3122,Omega,2024-2025,2,271125329000,2025/02/09 00:00:00+00, ,44.989923,-93.294948,478.1000(B),Snow emergency parking restrictions - even number address,3,Near - North,Near North,2,1,, , , , , , , , , , , ,,, , , , , , , , , ,, , , , , , , , , , , , , , , ,,
-10385524.2863247,5619940.87473258,3123,Omega,2024-2025,2,271125329000,2025/02/09 00:00:00+00, ,44.989959,-93.294752,478.1000(B),Snow emergency parking restrictions - even number address,3,Near - North,Near North,2,1,, , , , , , , , , , , ,,, , , , , , , , , ,, , , , , , , , , , , , , , , ,,
-10385498.6828419,5619942.60615423,3124,Omega,2024-2025,2,271125329000,2025/02/09 00:00:00+00, ,44.98997,-93.294522,478.1000(B),Snow emergency parking restrictions - even number address,3,Near - North,Near North,2,1,, , , , , , , , , , , ,,, , , , , , , , , ,, , , , , , , , , , , , , , , ,,
-10385223.5010606,5619263.12738679,3125,Omega,2024-2025,2,271125329000,2025/02/09 00:00:00+00, ,44.985653,-93.29205,478.1000(B),Snow emergency parking restrictions - even number address,3,Sumner - Glenwood,Near North,2,1,, , , , , , , , , , , ,,, , , , , , , , , ,, , , , , , , , , , , , , , , ,,
-10385134.7794264,5619111.24719192,3126,Omega,2024-2025,2,271125329000,2025/02/09 00:00:00+00, ,44.984688,-93.291253,478.1000(B),Snow emergency parking restrictions - even number address,3,Sumner - Glenwood,Near North,2,1,, , , , , , , , , , , ,,, , , , , , , , , ,, , , , , , , , , , , , , , , ,,
-10385112.8494868,5619784.89074704,3127,Omega,2024-2025,2,271125329000,2025/02/09 00:00:00+00, ,44.988968,-93.291056,478.1000(B),Snow emergency parking restrictions - even number address,3,Sumner - Glenwood,Near North,2,1,, , , , , , , , , , , ,,, , , , , , , , , ,, , , , , , , , , , , , , , , ,,
-10381529.3637586,5621490.47262726,3128,Omega,2024-2025,2,271125329000,2025/02/10 00:00:00+00, ,44.999803,-93.258865,478.1000(C),Snow emergency parking restrictions - odd number address,2,Sheridan,Northeast,3,2,, , , , , , , , , , , ,,, , , , , , , , , ,, , , , , , , , , , , , , , , ,,
-10381530.2543146,5621393.49688925,3129,Omega,2024-2025,2,271125329000,2025/02/10 00:00:00+00, ,44.999187,-93.258873,478.1000(C),Snow emergency parking restrictions - odd number address,2,Sheridan,Northeast,3,2,, , , , , , , , , , , ,,, , , , , , , , , ,, , , , , , , , , , , , , , , ,,
-10381681.7601415,5621390.03348932,3130,Omega,2024-2025,2,271125329000,2025/02/10 00:00:00+00, ,44.999165,-93.260234,478.1000(C),Snow emergency parking restrictions - odd number address,2,Sheridan,Northeast,3,2,, , , , , , , , , , , ,,, , , , , , , , , ,, , , , , , , , , , , , , , , ,,
-10381679.8677102,5621409.39706057,3131,Omega,2024-2025,2,271125329000,2025/02/10 00:00:00+00, ,44.999288,-93.260217,478.1000(C),Snow emergency parking restrictions - odd number address,2,Sheridan,Northeast,3,2,, , , , , , , , , , , ,,, , , , , , , , , ,, , , , , , , , , , , , , , , ,,
-10381678.8658348,5621492.83406244,3132,Omega,2024-2025,2,271125329000,2025/02/10 00:00:00+00, ,44.999818,-93.260208,478.1000(C),Snow emergency parking restrictions - odd number address,2,Sheridan,Northeast,3,2,, , , , , , , , , , , ,,, , , , , , , , , ,, , , , , , , , , , , , , , , ,,
-10381683.0959754,5621603.66478296,3133,Omega,2024-2025,2,271125329000,2025/02/10 00:00:00+00, ,45.000522,-93.260246,478.1000(C),Snow emergency parking restrictions - odd number address,2,Sheridan,Northeast,3,2,, , , , , , , , , , , ,,, , , , , , , , , ,, , , , , , , , , , , , , , , ,,
-10381683.7638924,5621747.5578354,3134,Omega,2024-2025,2,271125329000,2025/02/10 00:00:00+00, ,45.001436,-93.260252,478.1000(C),Snow emergency parking restrictions - odd number address,2,Sheridan,Northeast,3,2,, , , , , , , , , , , ,,, , , , , , , , , ,, , , , , , , , , , , , , , , ,,
-10381680.8695856,5621817.45857114,3135,Omega,2024-2025,2,271125329000,2025/02/10 00:00:00+00, ,45.00188,-93.260226,478.1000(C),Snow emergency parking restrictions - odd number address,2,Sheridan,Northeast,3,2,, , , , , , , , , , , ,,, , , , , , , , , ,, , , , , , , , , , , , , , , ,,
-10381683.3186144,5621889.09164385,3136,Omega,2024-2025,2,271125329000,2025/02/10 00:00:00+00, ,45.002335,-93.260248,478.1000(C),Snow emergency parking restrictions - odd number address,2,Sheridan,Northeast,3,2,, , , , , , , , , , , ,,, , , , , , , , , ,, , , , , , , , , , , , , , , ,,
-10381685.9902822,5621937.89692034,3137,Omega,2024-2025,2,271125329000,2025/02/10 00:00:00+00, ,45.002645,-93.260272,478.1000(C),Snow emergency parking restrictions - odd number address,2,Sheridan,Northeast,3,2,, , , , , , , , , , , ,,, , , , , , , , , ,, , , , , , , , , , , , , , , ,,
-10381685.4336847,5621930.49739368,3138,Omega,2024-2025,2,271125329000,2025/02/10 00:00:00+00, ,45.002598,-93.260267,478.1000(C),Snow emergency parking restrictions - odd number address,2,Sheridan,Northeast,3,2,, , , , , , , , , , , ,,, , , , , , , , , ,, , , , , , , , , , , , , , , ,,
-10387313.5245003,5624391.09590689,3139,Omega,2024-2025,2,271125329000,2025/02/10 00:00:00+00, ,45.018225,-93.310825,478.1000(C),Snow emergency parking restrictions - odd number address,1,Cleveland,Camden,3,1,, , , , , , , , , , , ,,, , , , , , , , , ,, , , , , , , , , , , , , , , ,,
-10387312.6339443,5624883.86314504,3140,Omega,2024-2025,2,271125329000,2025/02/10 00:00:00+00, ,45.021354,-93.310817,478.1000(C),Snow emergency parking restrictions - odd number address,1,Cleveland,Camden,3,1,, , , , , , , , , , , ,,, , , , , , , , , ,, , , , , , , , , , , , , , , ,,
-10387315.7508901,5624961.19020247,3141,Omega,2024-2025,2,271125329000,2025/02/10 00:00:00+00, ,45.021845,-93.310845,478.1000(C),Snow emergency parking restrictions - odd number address,1,Cleveland,Camden,3,1,, , , , , , , , , , , ,,, , , , , , , , , ,, , , , , , , , , , , , , , , ,,
-10387319.6470722,5625065.60640571,3142,Omega,2024-2025,2,271125329000,2025/02/10 00:00:00+00, ,45.022508,-93.31088,478.1000(C),Snow emergency parking restrictions - odd number address,1,Cleveland,Camden,3,1,, , , , , , , , , , , ,,, , , , , , , , , ,, , , , , , , , , , , , , , , ,,
-10387318.4225578,5625133.64295345,3143,Omega,2024-2025,2,271125329000,2025/02/10 00:00:00+00, ,45.02294,-93.310869,478.1000(C),Snow emergency parking restrictions - odd number address,1,Cleveland,Camden,3,1,, , , , , , , , , , , ,,, , , , , , , , , ,, , , , , , , , , , , , , , , ,,
-10387327.6620756,5625487.37827852,3144,Omega,2024-2025,2,271125329000,2025/02/10 00:00:00+00, ,45.025186,-93.310952,478.1000(C),Snow emergency parking restrictions - odd number address,1,Victory,Camden,3,1,, , , , , , , , , , , ,,, , , , , , , , , ,, , , , , , , , , , , , , , , ,,
-10387328.1073536,5625674.96127919,3145,Omega,2024-2025,2,271125329000,2025/02/10 00:00:00+00, ,45.026377,-93.310956,478.1000(C),Snow emergency parking restrictions - odd number address,1,Victory,Camden,3,1,, , , , , , , , , , , ,,, , , , , , , , , ,, , , , , , , , , , , , , , , ,,
-10387205.0993162,5626686.02368623,3146,Omega,2024-2025,2,271125329000,2025/02/10 00:00:00+00, ,45.032796,-93.309851,478.1000(C),Snow emergency parking restrictions - odd number address,1,Victory,Camden,3,1,, , , , , , , , , , , ,,, , , , , , , , , ,, , , , , , , , , , , , , , , ,,
-10387205.6559137,5626339.01441421,3147,Omega,2024-2025,2,271125329000,2025/02/10 00:00:00+00, ,45.030593,-93.309856,478.1000(C),Snow emergency parking restrictions - odd number address,1,Victory,Camden,3,1,, , , , , , , , , , , ,,, , , , , , , , , ,, , , , , , , , , , , , , , , ,,
-10387199.3107027,5626285.93246697,3148,Omega,2024-2025,2,271125329000,2025/02/10 00:00:00+00, ,45.030256,-93.309799,478.1000(C),Snow emergency parking restrictions - odd number address,1,Victory,Camden,3,1,, , , , , , , , , , , ,,, , , , , , , , , ,, , , , , , , , , , , , , , , ,,
-10387200.3125781,5626106.99977814,3149,Omega,2024-2025,2,271125329000,2025/02/10 00:00:00+00, ,45.02912,-93.309808,478.1000(C),Snow emergency parking restrictions - odd number address,1,Victory,Camden,3,1,, , , , , , , , , , , ,,, , , , , , , , , ,, , , , , , , , , , , , , , , ,,
-10387190.6277824,5625409.57421596,3150,Omega,2024-2025,2,271125329000,2025/02/10 00:00:00+00, ,45.024692,-93.309721,478.1000(C),Snow emergency parking restrictions - odd number address,1,Victory,Camden,3,1,, , , , , , , , , , , ,,, , , , , , , , , ,, , , , , , , , , , , , , , , ,,
-10387185.3957664,5625280.74224451,3151,Omega,2024-2025,2,271125329000,2025/02/10 00:00:00+00, ,45.023874,-93.309674,478.1000(C),Snow emergency parking restrictions - odd number address,1,Cleveland,Camden,3,1,, , , , , , , , , , , ,,, , , , , , , , , ,, , , , , , , , , , , , , , , ,,
-10387165.6922165,5624545.42726862,3152,Omega,2024-2025,2,271125329000,2025/02/10 00:00:00+00, ,45.019205,-93.309497,478.1000(C),Snow emergency parking restrictions - odd number address,1,Cleveland,Camden,3,1,, , , , , , , , , , , ,,, , , , , , , , , ,, , , , , , , , , , , , , , , ,,
-10387181.0543062,5624348.26154824,3153,Omega,2024-2025,2,271125329000,2025/02/10 00:00:00+00, ,45.017953,-93.309635,478.1000(C),Snow emergency parking restrictions - odd number address,1,Cleveland,Camden,3,1,, , , , , , , , , , , ,,, , , , , , , , , ,, , , , , , , , , , , , , , , ,,
-10387188.2900731,5623433.98548847,3154,Omega,2024-2025,2,271125329000,2025/02/10 00:00:00+00, ,45.012147,-93.3097,478.1000(C),Snow emergency parking restrictions - odd number address,3,Jordan,Near North,3,1,, , , , , , , , , , , ,,, , , , , , , , , ,, , , , , , , , , , , , , , , ,,
-10387177.158124,5622345.51001035,3155,Omega,2024-2025,2,271125329000,2025/02/10 00:00:00+00, ,45.005234,-93.3096,478.1000(C),Snow emergency parking restrictions - odd number address,3,Jordan,Near North,3,1,, , , , , , , , , , , ,,, , , , , , , , , ,, , , , , , , , , , , , , , , ,,
-10377679.490489,5608170.63702464,3156,Omega,2024-2025,2,271125329000,2025/02/09 00:00:00+00, ,44.915132,-93.224281,478.1000(A),Snow emergency parking restrictions - snow emergency route,10,Keewaydin,Nokomis,1,6,, , , , , , , , , , , ,,, , , , , , , , , ,, , , , , , , , , , , , , , , ,,
-10378017.1225046,5605774.17434462,3157,Omega,2024-2025,2,271125329000,2025/02/09 00:00:00+00, ,44.899885,-93.227314,478.1000(B),Snow emergency parking restrictions - even number address,10,Wenonah,Nokomis,2,6,, , , , , , , , , , , ,,, , , , , , , , , ,, , , , , , , , , , , , , , , ,,
-10378018.9036165,5605817.7064318,3158,Omega,2024-2025,2,271125329000,2025/02/09 00:00:00+00, ,44.900162,-93.22733,478.1000(B),Snow emergency parking restrictions - even number address,10,Wenonah,Nokomis,2,6,, , , , , , , , , , , ,,, , , , , , , , , ,, , , , , , , , , , , , , , , ,,
-10378009.1075013,5605988.53654024,3159,Omega,2024-2025,2,271125329000,2025/02/09 00:00:00+00, ,44.901249,-93.227242,478.1000(B),Snow emergency parking restrictions - even number address,10,Wenonah,Nokomis,2,6,, , , , , , , , , , , ,,, , , , , , , , , ,, , , , , , , , , , , , , , , ,,
-10378010.5546547,5606144.75383636,3160,Omega,2024-2025,2,271125329000,2025/02/09 00:00:00+00, ,44.902243,-93.227255,478.1000(B),Snow emergency parking restrictions - even number address,10,Wenonah,Nokomis,2,6,, , , , , , , , , , , ,,, , , , , , , , , ,, , , , , , , , , , , , , , , ,,
-10378002.4283318,5606491.93051662,3161,Omega,2024-2025,2,271125329000,2025/02/09 00:00:00+00, ,44.904452,-93.227182,478.1000(B),Snow emergency parking restrictions - even number address,10,Wenonah,Nokomis,2,6,, , , , , , , , , , , ,,, , , , , , , , , ,, , , , , , , , , , , , , , , ,,
-10377997.1963158,5606742.30206043,3162,Omega,2024-2025,2,271125329000,2025/02/09 00:00:00+00, ,44.906045,-93.227135,478.1000(B),Snow emergency parking restrictions - even number address,10,Keewaydin,Nokomis,2,6,, , , , , , , , , , , ,,, , , , , , , , , ,, , , , , , , , , , , , , , , ,,
-10378002.4283318,5608166.54990715,3163,Omega,2024-2025,2,271125329000,2025/02/09 00:00:00+00, ,44.915106,-93.227182,478.1000(B),Snow emergency parking restrictions - even number address,10,Keewaydin,Nokomis,2,6,, , , , , , , , , , , ,,, , , , , , , , , ,, , , , , , , , , , , , , , , ,,
-10378413.1972529,5608537.69915516,3164,Omega,2024-2025,2,271125329000,2025/02/09 00:00:00+00, ,44.917467,-93.230872,478.1000(B),Snow emergency parking restrictions - even number address,10,Ericsson,Nokomis,2,6,, , , , , , , , , , , ,,, , , , , , , , , ,, , , , , , , , , , , , , , , ,,
-10378267.8139979,5608491.63872039,3165,Omega,2024-2025,2,271125329000,2025/02/09 00:00:00+00, ,44.917174,-93.229566,478.1000(B),Snow emergency parking restrictions - even number address,10,Ericsson,Nokomis,2,6,, , , , , , , , , , , ,,, , , , , , , , , ,, , , , , , , , , , , , , , , ,,
-10378061.8729399,5608608.28369009,3166,Omega,2024-2025,2,271125329000,2025/02/09 00:00:00+00, ,44.917916,-93.227716,478.1000(B),Snow emergency parking restrictions - even number address,10,Ericsson,Nokomis,2,6,, , , , , , , , , , , ,,, , , , , , , , , ,, , , , , , , , , , , , , , , ,,
-10377991.5190217,5608420.11188962,3167,Omega,2024-2025,2,271125329000,2025/02/09 00:00:00+00, ,44.916719,-93.227084,478.1000(B),Snow emergency parking restrictions - even number address,10,Ericsson,Nokomis,2,6,, , , , , , , , , , , ,,, , , , , , , , , ,, , , , , , , , , , , , , , , ,,
-10377988.847354,5608544.45889743,3168,Omega,2024-2025,2,271125329000,2025/02/09 00:00:00+00, ,44.91751,-93.22706,478.1000(B),Snow emergency parking restrictions - even number address,10,Ericsson,Nokomis,2,6,, , , , , , , , , , , ,,, , , , , , , , , ,, , , , , , , , , , , , , , , ,,
-10377234.3238454,5608493.21074499,3169,Omega,2024-2025,2,271125329000,2025/02/09 00:00:00+00, ,44.917184,-93.220282,478.1000(B),Snow emergency parking restrictions - even number address,10,Ericsson,Nokomis,2,6,, , , , , , , , , , , ,,, , , , , , , , , ,, , , , , , , , , , , , , , , ,,
-10381100.4497606,5612894.85205794,3170,Omega,2024-2025,2,271125329000,2025/02/09 00:00:00+00, ,44.945177,-93.255012,478.1000(B),Snow emergency parking restrictions - even number address,7,Powderhorn Park,Powderhorn,2,6,, , , , , , , , , , , ,,, , , , , , , , , ,, , , , , , , , , , , , , , , ,,
-10381110.6911538,5613180.47544757,3171,Omega,2024-2025,2,271125329000,2025/02/09 00:00:00+00, ,44.946993,-93.255104,478.1000(B),Snow emergency parking restrictions - even number address,7,Powderhorn Park,Powderhorn,2,6,, , , , , , , , , , , ,,, , , , , , , , , ,, , , , , , , , , , , , , , , ,,
-10381106.3496936,5613179.84631124,3172,Omega,2024-2025,2,271125329000,2025/02/09 00:00:00+00, ,44.946989,-93.255065,478.1000(B),Snow emergency parking restrictions - even number address,7,Powderhorn Park,Powderhorn,2,6,, , , , , , , , , , , ,,, , , , , , , , , ,, , , , , , , , , , , , , , , ,,
-10381111.9156682,5613240.71545505,3173,Omega,2024-2025,2,271125329000,2025/02/09 00:00:00+00, ,44.947376,-93.255115,478.1000(B),Snow emergency parking restrictions - even number address,7,Powderhorn Park,Powderhorn,2,6,, , , , , , , , , , , ,,, , , , , , , , , ,, , , , , , , , , , , , , , , ,,
