X,Y,OBJECTID,Snow_Emerg,Snow_Eme_1,Snow_Eme_2,Addess,Civic,Community,Day,Day_of_Dat,Neighborho,Ordinance_,Ordinance1,Street,Ticket__,Tow_Zone,Latitude,Longitude
-93.3139980003074,44.9245160004131,3012,Howard,2024,1,2500 43RD ST W,2500,Southwest,1,2024/12/20 00:00:00+00,Linden Hills,478.1000(A),Snow emergency parking restrictions - snow emergency route,43RD ST W,271124401381,5,44.924516,-93.313998
-93.3136129996402,44.9244589995832,3013,Howard,2024,1,2500 43RD ST W,2500,Southwest,1,2024/12/20 00:00:00+00,Linden Hills,478.1000(A),Snow emergency parking restrictions - snow emergency route,43RD ST W,271124401382,5,44.924459,-93.313613
-93.2813310002255,44.9572210004488,3014,Howard,2024,1,2500 PILLSBURY AVE,2500,Powderhorn,1,2024/12/20 00:00:00+00,Whittier,478.1000(A),Snow emergency parking restrictions - snow emergency route,PILLSBURY AVE,271124488233,3,44.957221,-93.281331
-93.3136539997323,44.9577299996398,3015,Howard,2024,1,2500 UPTON AVE S,2500,Calhoun Isle,2,2024/12/20 00:00:00+00,Kenwood,478.1000(B),Snow emergency parking restrictions - even number address,UPTON AVE S,271124484101,3,44.95773,-93.313654
-93.2600930001918,44.9571319999419,3016,Howard,2024,1,2502 10TH AVE S,2502,Phillips,2,2024/12/20 00:00:00+00,Midtown Phillips,478.1000(B),Snow emergency parking restrictions - even number address,10TH AVE S,271124486586,3,44.957132,-93.260093
-93.2702970004062,45.0133679996335,3017,Howard,2024,1,2502 GRAND ST NE,2502,Northeast,1,2024/12/20 00:00:00+00,Marshall Terrace,478.1000(A),Snow emergency parking restrictions - snow emergency route,GRAND ST NE,271124487282,2,45.013368,-93.270297
-93.264674000105,45.0133850004175,3018,Howard,2024,1,2503 3RD ST NE,2503,Northeast,3,2024/12/21 00:00:00+00,Marshall Terrace,478.1000(C),Snow emergency parking restrictions - odd number address,3RD ST NE,271124485882,2,45.013385,-93.264674
-93.2358449998468,45.0133559999795,3019,Howard,2024,1,2503 ULYSSES ST NE,2503,Northeast,3,2024/12/21 00:00:00+00,Audubon Park,478.1000(C),Snow emergency parking restrictions - odd number address,ULYSSES ST NE,271124456589,2,45.013356,-93.235845
,,3020,Howard,2024,1,2504 10TH AVE S,2504,Phillips,2,,Midtown Phillips,478.1000(B),Snow emergency parking restrictions - even number address,10TH AVE S,0,3,0,0
-93.3134740004247,45.045785999924,3021,Howard,2024,1,2504 50TH AVE N,2504,Camden,2,2024/12/20 00:00:00+00,Shingle Creek,478.1000(B),Snow emergency parking restrictions - even number address,50TH AVE N,271124437223,1,45.045786,-93.313474
-93.2715489996866,44.9571109998728,3022,Howard,2024,1,2504 CLINTON AVE S,2504,Powderhorn,2,2024/12/20 00:00:00+00,Whittier,478.1000(B),Snow emergency parking restrictions - even number address,CLINTON AVE S,271124479357,3,44.957111,-93.271549
-93.266487000075,44.9570980001726,3023,Howard,2024,1,2504 OAKLAND AVE S,2504,Phillips,2,2024/12/20 00:00:00+00,Phillips West,478.1000(B),Snow emergency parking restrictions - even number address,OAKLAND AVE S,271124428453,3,44.957098,-93.266487
-93.2813320002716,44.9570069995734,3024,Howard,2024,1,2504 PILLSBURY AVE,2504,Powderhorn,1,2024/12/20 00:00:00+00,Whittier,478.1000(A),Snow emergency parking restrictions - snow emergency route,PILLSBURY AVE,271124488234,3,44.957007,-93.281332
-93.2753660003406,44.9570859996193,3025,Howard,2024,1,2504 STEVENS AVE S,2504,Powderhorn,2,2024/12/20 00:00:00+00,Whittier,478.1000(B),Snow emergency parking restrictions - even number address,STEVENS AVE S,271124480935,3,44.957086,-93.275366
-93.3131899999185,44.9612089999954,3026,Howard,2024,1,2505 21ST ST W,2505,Calhoun Isle,1,2024/12/20 00:00:00+00,Kenwood,478.1000(A),Snow emergency parking restrictions - snow emergency route,21ST ST W,271124475268,3,44.961209,-93.31319
-93.3124530001058,45.0204560000444,3027,Howard,2024,1,2505 36TH AVE N,2505,Camden,3,2024/12/21 00:00:00+00,Cleveland,478.1000(C),Snow emergency parking restrictions - odd number address,36TH AVE N,271124494229,1,45.020456,-93.312453
-93.2969269999811,44.9570529998961,3028,Howard,2024,1,2505 GIRARD AVE S,2505,Calhoun Isle,3,2024/12/21 00:00:00+00,East Isles,478.1000(C),Snow emergency parking restrictions - odd number address,GIRARD AVE S,271124479870,3,44.957053,-93.296927
-93.2646899999435,45.0134079996795,3029,Howard,2024,1,2506 3RD ST NE,2506,Northeast,2,2024/12/20 00:00:00+00,Marshall Terrace,478.1000(B),Snow emergency parking restrictions - even number address,3RD ST NE,271124480486,2,45.013408,-93.26469
-93.2600760003072,44.9569949999193,3030,Howard,2024,1,2506 10TH AVE S,2506,Phillips,2,2024/12/20 00:00:00+00,Midtown Phillips,478.1000(B),Snow emergency parking restrictions - even number address,10TH AVE S,271124486584,3,44.956995,-93.260076
-93.3135169997097,45.0457799996473,3031,Howard,2024,1,2506 50TH AVE N,2506,Camden,2,2024/12/20 00:00:00+00,Shingle Creek,478.1000(B),Snow emergency parking restrictions - even number address,50TH AVE N,271124437222,1,45.04578,-93.313517
-93.2819760002922,44.9782499998377,3032,Howard,2024,1,2506 EMERSON AVE N,2506,Central,1,2024/12/20 00:00:00+00,North Loop,478.1000(A),Snow emergency parking restrictions - snow emergency route,EMERSON AVE N,271124473429,3,44.97825,-93.281976
-93.2701449996919,45.0134899998637,3033,Howard,2024,1,2506 GRAND ST NE,2506,Northeast,1,2024/12/20 00:00:00+00,Marshall Terrace,478.1000(A),Snow emergency parking restrictions - snow emergency route,GRAND ST NE,271124486088,2,45.01349,-93.270145
-93.2813340003638,44.9569569999657,3034,Howard,2024,1,2506 PILLSBURY AVE,2506,Powderhorn,1,2024/12/20 00:00:00+00,Whittier,478.1000(A),Snow emergency parking restrictions - snow emergency route,PILLSBURY AVE,271124488235,3,44.956957,-93.281334
-93.2753860003636,44.9570820003341,3035,Howard,2024,1,2506 STEVENS AVE S,2506,Powderhorn,2,2024/12/20 00:00:00+00,Whittier,478.1000(B),Snow emergency parking restrictions - even number address,STEVENS AVE S,271124481458,3,44.957082,-93.275386
-93.2802820004139,45.0051399997113,3036,Howard,2024,1,2507 2ND ST N,2507,Near North,1,2024/12/20 00:00:00+00,Hawthorne,478.1000(A),Snow emergency parking restrictions - snow emergency route,2ND ST N,271124481968,1,45.00514,-93.280282
-93.2646590003126,45.0134869997253,3037,Howard,2024,1,2507 3RD ST NE,2507,Northeast,3,2024/12/21 00:00:00+00,Marshall Terrace,478.1000(C),Snow emergency parking restrictions - odd number address,3RD ST NE,271124485883,2,45.013487,-93.264659
-93.2969209997044,44.9569790000808,3038,Howard,2024,1,2507 GIRARD AVE S,2507,Calhoun Isle,3,2024/12/21 00:00:00+00,East Isles,478.1000(C),Snow emergency parking restrictions - odd number address,GIRARD AVE S,271124479871,3,44.956979,-93.296921
-93.232027000046,45.0189590002577,3039,Howard,2024,1,2508 ARTHUR ST NE,2508,Northeast,2,2024/12/20 00:00:00+00,Audubon Park,478.1000(B),Snow emergency parking restrictions - even number address,ARTHUR ST NE,271124364028,2,45.018959,-93.232027
-93.2715689997095,44.9568820001043,3040,Howard,2024,1,2508 CLINTON AVE S,2508,Powderhorn,2,2024/12/20 00:00:00+00,Whittier,478.1000(B),Snow emergency parking restrictions - even number address,CLINTON AVE S,271124479358,3,44.956882,-93.271569
-93.2715590001477,44.9567189997821,3041,Howard,2024,1,2508 CLINTON AVE S,2508,Powderhorn,2,2024/12/20 00:00:00+00,Whittier,478.1000(B),Snow emergency parking restrictions - even number address,CLINTON AVE S,271124479359,3,44.956719,-93.271559
-93.2940810000381,45.0053179998259,3042,Howard,2024,1,2508 EMERSON AVE S,2508,Near North,1,2024/12/20 00:00:00+00,Hawthorne,478.1000(A),Snow emergency parking restrictions - snow emergency route,EMERSON AVE S,271124491308,1,45.005318,-93.294081
-93.2753650002945,44.9569420001732,3043,Howard,2024,1,2508 STEVENS AVE S,2508,Powderhorn,2,2024/12/20 00:00:00+00,Whittier,478.1000(B),Snow emergency parking restrictions - even number address,STEVENS AVE S,271124481459,3,44.956942,-93.275365
-93.2646909999896,45.013513000025,3044,Howard,2024,1,2509 3RD ST NE,2509,Northeast,3,2024/12/21 00:00:00+00,Marshall Terrace,478.1000(C),Snow emergency parking restrictions - odd number address,3RD ST NE,271124485884,2,45.013513,-93.264691
-93.2812890000873,44.9569879995965,3045,Howard,2024,1,2509 PILLSBURY AVE,2509,Powderhorn,1,2024/12/21 00:00:00+00,Whittier,478.1000(A),Snow emergency parking restrictions - snow emergency route,PILLSBURY AVE,271124489591,3,44.956988,-93.281289
-93.2819760002922,44.9782499998377,3046,Howard,2024,1,2510 EMERSON AVE N,2510,Central,1,2024/12/20 00:00:00+00,North Loop,478.1000(A),Snow emergency parking restrictions - snow emergency route,EMERSON AVE N,271124472863,3,44.97825,-93.281976
-93.2664609997753,44.9570580001267,3047,Howard,2024,1,2510 OAKLAND AVE S,2510,Phillips,2,2024/12/20 00:00:00+00,Phillips West,478.1000(B),Snow emergency parking restrictions - even number address,OAKLAND AVE S,271124430081,3,44.957058,-93.266461
-93.2813300001793,44.9568460002428,3048,Howard,2024,1,2510 PILLSBURY AVE,2510,Powderhorn,1,2024/12/20 00:00:00+00,Whittier,478.1000(A),Snow emergency parking restrictions - snow emergency route,PILLSBURY AVE,271124488236,3,44.956846,-93.28133
-93.3119609999002,45.0052779997799,3049,Howard,2024,1,2510 SHERIDAN AVE N,2510,Near North,2,2024/12/20 00:00:00+00,Willard - Hay,478.1000(B),Snow emergency parking restrictions - even number address,SHERIDAN AVE N,271124485482,1,45.005278,-93.311961
-93.2753689995797,44.9569450003116,3050,Howard,2024,1,2510 STEVENS AVE S,2510,Powderhorn,2,2024/12/20 00:00:00+00,Whittier,478.1000(B),Snow emergency parking restrictions - even number address,STEVENS AVE S,271124481460,3,44.956945,-93.275369
-93.2603419999833,45.0136259998401,3051,Howard,2024,1,2511 5TH ST NE,2511,Northeast,3,2024/12/21 00:00:00+00,Holland,478.1000(C),Snow emergency parking restrictions - odd number address,5TH ST NE,271124486757,2,45.013626,-93.260342
-93.3096179997709,45.0051300001494,3052,Howard,2024,1,2511 QUEEN AVE N,2511,Near North,3,2024/12/21 00:00:00+00,Jordan,478.1000(C),Snow emergency parking restrictions - odd number address,QUEEN AVE N,271124493066,1,45.00513,-93.309618
-93.3146600002588,45.0053759998026,3053,Howard,2024,1,2511 UPTON AVE N,2511,Near North,3,2024/12/21 00:00:00+00,Willard - Hay,478.1000(C),Snow emergency parking restrictions - odd number address,UPTON AVE N,271124490327,1,45.005376,-93.31466
-93.2864519998599,45.0052939996185,3054,Howard,2024,1,2512 6TH ST N,2512,Near North,2,2024/12/20 00:00:00+00,Hawthorne,478.1000(B),Snow emergency parking restrictions - even number address,6TH ST N,271124484319,1,45.005294,-93.286452
-93.2600989995692,44.9568440001506,3055,Howard,2024,1,2512 10TH AVE S,2512,Phillips,2,2024/12/20 00:00:00+00,Midtown Phillips,478.1000(B),Snow emergency parking restrictions - even number address,10TH AVE S,271124486583,3,44.956844,-93.260099
-93.2664680000981,44.9568969998967,3056,Howard,2024,1,2512 OAKLAND AVE S,2512,Phillips,2,2024/12/20 00:00:00+00,Phillips West,478.1000(B),Snow emergency parking restrictions - even number address,OAKLAND AVE S,271124432257,3,44.956897,-93.266468
-93.2753650002945,44.9568769998737,3057,Howard,2024,1,2512 STEVENS AVE S,2512,Powderhorn,2,2024/12/20 00:00:00+00,Whittier,478.1000(B),Snow emergency parking restrictions - even number address,STEVENS AVE S,271124481461,3,44.956877,-93.275365
-93.2524290001982,45.0136829997707,3058,Howard,2024,1,2513 MONROE ST NE,2513,Northeast,1,2024/12/20 00:00:00+00,Holland,478.1000(A),Snow emergency parking restrictions - snow emergency route,MONROE ST NE,271124491335,2,45.013683,-93.252429
-93.260065999846,44.9567280001971,3059,Howard,2024,1,2514 10TH AVE S,2514,Phillips,2,2024/12/20 00:00:00+00,Midtown Phillips,478.1000(B),Snow emergency parking restrictions - even number address,10TH AVE S,271124486582,3,44.956728,-93.260066
-93.3128680003579,45.0334130004097,3060,Howard,2024,1,2514 43RD AVE N,2514,Camden,2,2024/12/20 00:00:00+00,Victory,478.1000(B),Snow emergency parking restrictions - even number address,43RD AVE N,271124437236,1,45.033413,-93.312868
-93.2753299995798,44.9568529996662,3061,Howard,2024,1,2514 STEVENS AVE S,2514,Powderhorn,2,2024/12/20 00:00:00+00,Whittier,478.1000(B),Snow emergency parking restrictions - even number address,STEVENS AVE S,271124481462,3,44.956853,-93.27533
-93.2753549998333,44.9566290001283,3062,Howard,2024,1,2514 STEVENS AVE S,2514,Powderhorn,2,2024/12/20 00:00:00+00,Whittier,478.1000(B),Snow emergency parking restrictions - even number address,STEVENS AVE S,271124481463,3,44.956629,-93.275355
-93.2646600003587,45.0137419997935,3063,Howard,2024,1,2515 3RD ST NE,2515,Northeast,3,2024/12/21 00:00:00+00,Marshall Terrace,478.1000(C),Snow emergency parking restrictions - odd number address,3RD ST NE,271124485885,2,45.013742,-93.26466
-93.3136210000091,44.9611760002722,3064,Howard,2024,1,2515 21ST ST W,2515,Calhoun Isle,1,2024/12/20 00:00:00+00,Kenwood,478.1000(A),Snow emergency parking restrictions - snow emergency route,21ST ST W,271124475269,3,44.961176,-93.313621
-93.2715180000556,44.9567969997818,3065,Howard,2024,1,2515 CLINTON AVE S,2515,Powderhorn,3,2024/12/21 00:00:00+00,Whittier,478.1000(C),Snow emergency parking restrictions - odd number address,CLINTON AVE S,271124482590,3,44.956797,-93.271518
-93.2715549999633,44.9566280000822,3066,Howard,2024,1,2516 CLINTON AVE S,2516,Powderhorn,2,2024/12/20 00:00:00+00,Whittier,478.1000(B),Snow emergency parking restrictions - even number address,CLINTON AVE S,271124479360,3,44.956628,-93.271555
-93.2715590001477,44.9565449998519,3067,Howard,2024,1,2516 CLINTON AVE S,2516,Powderhorn,2,2024/12/20 00:00:00+00,Whittier,478.1000(B),Snow emergency parking restrictions - even number address,CLINTON AVE S,271124479361,3,44.956545,-93.271559
-93.3094360003711,45.0051890001723,3068,Howard,2024,1,2516 QUEEN AVE N,2516,Near North,2,2024/12/20 00:00:00+00,Jordan,478.1000(B),Snow emergency parking restrictions - even number address,QUEEN AVE N,271124487288,1,45.005189,-93.309436
-93.3120149996925,45.0053939997334,3069,Howard,2024,1,2516 SHERIDAN AVE N,2516,Near North,2,2024/12/20 00:00:00+00,Willard - Hay,478.1000(B),Snow emergency parking restrictions - even number address,SHERIDAN AVE N,271124485549,1,45.005394,-93.312015
-93.3120470002688,45.0055659995713,3070,Howard,2024,1,2516 SHERIDAN AVE N,2516,Near North,2,2024/12/20 00:00:00+00,Willard - Hay,478.1000(B),Snow emergency parking restrictions - even number address,SHERIDAN AVE N,271124485550,1,45.005566,-93.312047
-93.2753630002023,44.9566480001052,3071,Howard,2024,1,2516 STEVENS AVE S,2516,Powderhorn,2,2024/12/20 00:00:00+00,Whittier,478.1000(B),Snow emergency parking restrictions - even number address,STEVENS AVE S,271124481464,3,44.956648,-93.275363
-93.2646610004048,45.0137720002776,3072,Howard,2024,1,2517 3RD ST NE,2517,Northeast,3,2024/12/21 00:00:00+00,Marshall Terrace,478.1000(C),Snow emergency parking restrictions - odd number address,3RD ST NE,271124485886,2,45.013772,-93.264661
-93.3095219998404,45.0055299997098,3073,Howard,2024,1,2517 QUEEN AVE N,2517,Near North,3,2024/12/21 00:00:00+00,Jordan,478.1000(C),Snow emergency parking restrictions - odd number address,QUEEN AVE N,271124493067,1,45.00553,-93.309522
-93.2601039997997,44.9565100000365,3074,Howard,2024,1,2518 10TH AVE S,2518,Phillips,2,2024/12/20 00:00:00+00,Midtown Phillips,478.1000(B),Snow emergency parking restrictions - even number address,10TH AVE S,271124486581,3,44.95651,-93.260104
-93.2753280003869,44.9565239997828,3075,Howard,2024,1,2518 STEVENS AVE S,2518,Powderhorn,2,2024/12/20 00:00:00+00,Whittier,478.1000(B),Snow emergency parking restrictions - even number address,STEVENS AVE S,271124481465,3,44.956524,-93.275328
-93.2646410003818,45.0138500002773,3076,Howard,2024,1,2519 3RD ST NE,2519,Northeast,3,2024/12/21 00:00:00+00,Marshall Terrace,478.1000(C),Snow emergency parking restrictions - odd number address,3RD ST NE,271124485887,2,45.01385,-93.264641
-93.2956739997553,45.0055859995942,3077,Howard,2024,1,2519 FREMONT AVE N,2519,Near North,1,2024/12/20 00:00:00+00,Jordan,478.1000(A),Snow emergency parking restrictions - snow emergency route,FREMONT AVE N,271124491331,1,45.005586,-93.295674
-93.270084999623,45.0137789997011,3078,Howard,2024,1,2519 GRAND ST NE,2519,Northeast,1,2024/12/20 00:00:00+00,Marshall Terrace,478.1000(A),Snow emergency parking restrictions - snow emergency route,GRAND ST NE,271124487283,2,45.013779,-93.270085
-93.2854800000019,44.9566720003126,3079,Howard,2024,1,2519 HARRIET AVE S,2519,Powderhorn,3,2024/12/21 00:00:00+00,Whittier,478.1000(C),Snow emergency parking restrictions - odd number address,HARRIET AVE S,271124490950,3,44.956672,-93.28548
-93.260157999592,44.9564629996677,3080,Howard,2024,1,2520 10TH AVE S,2520,Phillips,2,2024/12/20 00:00:00+00,Midtown Phillips,478.1000(B),Snow emergency parking restrictions - even number address,10TH AVE S,271124486580,3,44.956463,-93.260158
-93.2813559995797,44.9566160004281,3081,Howard,2024,1,2520 PILLSBURY AVE,2520,Powderhorn,1,2024/12/20 00:00:00+00,Whittier,478.1000(A),Snow emergency parking restrictions - snow emergency route,PILLSBURY AVE,271124488237,3,44.956616,-93.281356
-93.3095249999787,45.0052969997568,3082,Howard,2024,1,2520 QUEEN AVE N,2520,Near North,2,2024/12/20 00:00:00+00,Jordan,478.1000(B),Snow emergency parking restrictions - even number address,QUEEN AVE N,271124487289,1,45.005297,-93.309525
-93.3120759998075,45.0057059997321,3083,Howard,2024,1,2520 SHERIDAN AVE N,2520,Near North,2,2024/12/20 00:00:00+00,Willard - Hay,478.1000(B),Snow emergency parking restrictions - even number address,SHERIDAN AVE N,271124485551,1,45.005706,-93.312076
-93.2753499996028,44.9565340002439,3084,Howard,2024,1,2520 STEVENS AVE S,2520,Powderhorn,2,2024/12/20 00:00:00+00,Whittier,478.1000(B),Snow emergency parking restrictions - even number address,STEVENS AVE S,271124481466,3,44.956534,-93.27535
-93.264654000082,45.0139149996775,3085,Howard,2024,1,2521 3RD ST NE,2521,Northeast,3,2024/12/21 00:00:00+00,Marshall Terrace,478.1000(C),Snow emergency parking restrictions - odd number address,3RD ST NE,271124485888,2,45.013915,-93.264654
-93.2854680003479,44.956615000382,3086,Howard,2024,1,2521 HARRIET AVE S,2521,Powderhorn,3,2024/12/21 00:00:00+00,Whittier,478.1000(C),Snow emergency parking restrictions - odd number address,HARRIET AVE S,271124490949,3,44.956615,-93.285468
-93.2664059999369,44.9566540003819,3087,Howard,2024,1,2521 OAKLAND AVE S,2521,Phillips,3,2024/12/21 00:00:00+00,Phillips West,478.1000(C),Snow emergency parking restrictions - odd number address,OAKLAND AVE S,271124490495,3,44.956654,-93.266406
-93.2812760003871,44.9565530002208,3088,Howard,2024,1,2521 PILLSBURY AVE,2521,Powderhorn,1,2024/12/21 00:00:00+00,Whittier,478.1000(A),Snow emergency parking restrictions - snow emergency route,PILLSBURY AVE,271124489592,3,44.956553,-93.281276
