X,Y,OBJECTID,Call_Taken,Tow_Reason,Location,Latitude,Longitude,Ward,Community,Neighborho,Tow_Zone,Day,Snow_Emerg
-93.2355489996866,45.0220669996924,859,03/12/2019 12:39pm,Snow Emergency,"2957 ulysses st ne,Minneapolis,MN",45.022067,-93.235549,1,Northeast,Audubon Park,2,3,Diamond Lake
-93.2825679997134,44.9547329999281,860,03/12/2019 12:40pm,Snow Emergency,"2621 pleasant ave ,Minneapolis,MN",44.954733,-93.282568,10,Powderhorn,Whittier,3,3,Diamond Lake
-93.2609439998657,44.9357589999779,861,03/12/2019 12:41pm,Snow Emergency,"925 37th st e,Minneapolis,MN",44.935759,-93.260944,9,Powderhorn,Powderhorn Park,6,3,Diamond Lake
-93.2673539995874,45.0005009998213,862,03/12/2019 12:41pm,Snow Emergency,"1221 main st ne,Minneapolis,MN",45.000501,-93.267354,3,Northeast,Sheridan,2,3,Diamond Lake
-93.2758379996239,44.9650879999113,863,03/12/2019 12:42pm,Snow Emergency,"111 18TH ST E,Minneapolis,MN",44.965088,-93.275838,6,Central,Steven's Square - Loring Heights,3,3,Diamond Lake
-93.2450059996272,44.9831190004415,864,03/12/2019 12:42pm,Snow Emergency,"307 8th ave se,Minneapolis,MN",44.983119,-93.245006,3,University,Marcy Holmes,4,3,Diamond Lake
-93.2348689998045,44.9880969997768,865,03/12/2019 12:43pm,Snow Emergency,"1005 12th ave se,Minneapolis,MN",44.988097,-93.234869,2,University,Como,4,3,Diamond Lake
-93.2355560000094,45.0215740003399,866,03/12/2019 12:44pm,Snow Emergency,"2939 ulysses st ne,Minneapolis,MN",45.021574,-93.235556,1,Northeast,Audubon Park,2,3,Diamond Lake
-93.300674000105,44.9382469995994,867,03/12/2019 12:45pm,Snow Emergency,"3543 humboldt ave s ,Minneapolis,MN",44.938247,-93.300674,10,Calhoun Isle,ECCO,5,3,Diamond Lake
-93.2992989996491,44.9418569997008,868,03/12/2019 12:48pm,Snow Emergency,"3335 Holmes ave ,Minneapolis,MN",44.941857,-93.299299,10,Calhoun Isle,ECCO,5,3,Diamond Lake
-93.269829000408,45.009036999558,869,03/12/2019 12:50pm,Snow Emergency,"2101 grand st ne,Minneapolis,MN",45.009037,-93.269829,3,Northeast,Bottineau,2,3,Diamond Lake
-93.2868320002966,45.0007000000051,870,03/12/2019 12:54pm,Snow Emergency,"2113 6th st n,Minneapolis,MN",45.0007,-93.286832,5,Near North,Hawthorne,1,3,Diamond Lake
-93.2868520003195,45.0141659995613,871,03/12/2019 12:54pm,Snow Emergency,"3231 6th st n ,Minneapolis,MN",45.014166,-93.286852,4,Camden,McKinley,1,3,Diamond Lake
-93.246572999944,44.9835679995636,872,03/12/2019 12:54pm,Snow Emergency,"303 7th ave se,Minneapolis,MN",44.983568,-93.246573,3,University,Marcy Holmes,4,3,Diamond Lake
-93.2375779997249,44.985810999578,873,03/12/2019 12:55pm,Snow Emergency,"725 11th ave se,Minneapolis,MN",44.985811,-93.237578,3,University,Marcy Holmes,4,3,Diamond Lake
-93.2867189995821,45.0033740001101,874,03/12/2019 12:56pm,Snow Emergency,"2325 6th st n,Minneapolis,MN",45.003374,-93.286719,5,Near North,Hawthorne,1,3,Diamond Lake
-93.2868290001582,45.0140939998383,875,03/12/2019 12:56pm,Snow Emergency,"3229 6th st n ,Minneapolis,MN",45.014094,-93.286829,4,Camden,McKinley,1,3,Diamond Lake
-93.3130380001036,44.9953960000254,876,03/12/2019 12:57pm,Snow Emergency,"1604 Thomas Ave N,Minneapolis,MN",44.995396,-93.313038,5,Near North,Willard - Hay,1,3,Diamond Lake
-93.2475019996176,44.9905499995829,877,03/12/2019 12:58pm,Snow Emergency,"311 8th se ,Minneapolis,MN",44.99055,-93.247502,3,University,Marcy Holmes,4,3,Diamond Lake
-93.3149659999809,44.98777400017,878,03/12/2019 12:58pm,Snow Emergency,"927 UPTON AVE N,Minneapolis,MN",44.987774,-93.314966,5,Near North,Willard - Hay,1,3,Diamond Lake
-93.2733360002562,44.9648190000968,879,03/12/2019 12:59pm,Snow Emergency,"217 18th st e,Minneapolis,MN",44.964819,-93.273336,6,Central,Steven's Square - Loring Heights,3,3,Diamond Lake
-93.2497370001624,44.9969159999735,880,03/12/2019 12:59pm,Snow Emergency,"835 summer st ne,Minneapolis,MN",44.996916,-93.249737,3,Northeast,St. Anthony East,2,3,Diamond Lake
-93.2391239999726,44.9812820002642,881,03/12/2019 01:00pm,Snow Emergency,"315 12th ave se,Minneapolis,MN",44.981282,-93.239124,3,University,Marcy Holmes,4,3,Diamond Lake
-93.248365999891,44.9375970002014,882,03/12/2019 01:01pm,Snow Emergency,"1805 36th st,Minneapolis,MN",44.937597,-93.248366,9,Powderhorn,Powderhorn Park,6,3,Diamond Lake
-93.2735409998173,44.966097999723,883,03/12/2019 01:03pm,Snow Emergency,"209 17th st e,Minneapolis,MN",44.966098,-93.273541,6,Central,Steven's Square - Loring Heights,3,3,Diamond Lake
-93.2474190002866,44.9377389995552,884,03/12/2019 01:03pm,Snow Emergency,"1823 36th st,Minneapolis,MN",44.937739,-93.247419,9,Powderhorn,Powderhorn Park,6,3,Diamond Lake
-93.2453710002714,44.9826240000976,885,03/12/2019 01:05pm,Snow Emergency,"217 8th ave se,Minneapolis,MN",44.982624,-93.245371,3,University,Marcy Holmes,4,3,Diamond Lake
-93.2698440002004,45.0123640000986,886,03/12/2019 01:09pm,Snow Emergency,"2409 grand st ne,Minneapolis,MN",45.012364,-93.269844,3,Northeast,Bottineau,2,3,Diamond Lake
-93.2808889996276,44.9599650001846,887,03/12/2019 01:11pm,Snow Emergency,"2301 Pillsbury Ave S,Minneapolis,MN",44.959965,-93.280889,10,Powderhorn,Whittier,3,3,Diamond Lake
-93.2752179998108,44.9660839999767,888,03/12/2019 01:11pm,Snow Emergency,"107 17TH ST E,Minneapolis,MN",44.966084,-93.275218,6,Central,Steven's Square - Loring Heights,3,3,Diamond Lake
-93.2697480002699,45.0096380002935,889,03/12/2019 01:11pm,Snow Emergency,"2125 grand st ne,Minneapolis,MN",45.009638,-93.269748,3,Northeast,Bottineau,2,3,Diamond Lake
-93.2752440001105,44.9660839999767,890,03/12/2019 01:12pm,Snow Emergency,"105 17TH ST E,Minneapolis,MN",44.966084,-93.275244,6,Central,Steven's Square - Loring Heights,3,3,Diamond Lake
-93.3006899999435,44.995228000372,891,03/12/2019 01:13pm,Snow Emergency,"1223 JAMES ave n,Minneapolis,MN",44.995228,-93.30069,5,Near North,Near - North,1,3,Diamond Lake
-93.2808820002041,44.9604199995834,892,03/12/2019 01:14pm,Snow Emergency,"2215 Pillsbury ave ,Minneapolis,MN",44.96042,-93.280882,10,Powderhorn,Whittier,3,3,Diamond Lake
-93.3149599997042,44.9877780003545,893,03/12/2019 01:15pm,Snow Emergency,"929 UPTON AVE N,Minneapolis,MN",44.987778,-93.31496,5,Near North,Willard - Hay,1,3,Diamond Lake
-93.2698660003156,45.0122999998452,894,03/12/2019 01:15pm,Snow Emergency,"2407 grand st ne,Minneapolis,MN",45.0123,-93.269866,3,Northeast,Bottineau,2,3,Diamond Lake
-93.2827869999201,44.9510760003572,895,03/12/2019 01:16pm,Snow Emergency,"2825 Pleasant Ave,Minneapolis,MN",44.951076,-93.282787,10,Powderhorn,Whittier,3,3,Diamond Lake
-93.2994260001098,44.9987970003813,896,03/12/2019 01:18pm,Snow Emergency,"1911 IRVING AVE N,Minneapolis,MN",44.998797,-93.299426,5,Near North,Willard - Hay,1,3,Diamond Lake
-93.2349150001271,44.9881700004452,897,03/12/2019 01:18pm,Snow Emergency,"1007 12th ave se,Minneapolis,MN",44.98817,-93.234915,2,University,Como,4,3,Diamond Lake
-93.2534709996868,44.9467030001434,898,03/12/2019 01:21pm,Snow Emergency,"3055 15th ave so,Minneapolis,MN",44.946703,-93.253471,9,Powderhorn,Powderhorn Park,6,3,Diamond Lake
-93.2867829998355,45.0150109998578,899,03/12/2019 01:21pm,Snow Emergency,"3303 6th st n ,Minneapolis,MN",45.015011,-93.286783,4,Camden,McKinley,1,3,Diamond Lake
-93.2584029995987,44.9357579999318,900,03/12/2019 01:21pm,Snow Emergency,"3703 11TH AV S,Minneapolis,MN",44.935758,-93.258403,9,Powderhorn,Powderhorn Park,6,3,Diamond Lake
-93.282572999944,44.9523129998451,901,03/12/2019 01:22pm,Snow Emergency,"2747 Pleasant Ave,Minneapolis,MN",44.952313,-93.282573,10,Powderhorn,Whittier,3,3,Diamond Lake
-93.2866989995591,45.0026580003665,902,03/12/2019 01:23pm,Snow Emergency,"2303 6th st n ,Minneapolis,MN",45.002658,-93.286699,5,Near North,Hawthorne,1,3,Diamond Lake
-93.2753460003176,44.9639410000772,903,03/12/2019 01:23pm,Snow Emergency,"123 19TH ST E,Minneapolis,MN",44.963941,-93.275346,6,Central,Steven's Square - Loring Heights,3,3,Diamond Lake
-93.2865109998827,45.0167750002661,904,03/12/2019 01:24pm,Snow Emergency,"3403 6th st n ,Minneapolis,MN",45.016775,-93.286511,4,Camden,McKinley,1,3,Diamond Lake
-93.2869009998812,45.0009689998195,905,03/12/2019 01:26pm,Snow Emergency,"2123 6th st n,Minneapolis,MN",45.000969,-93.286901,5,Near North,Hawthorne,1,3,Diamond Lake
-93.2348869997352,44.9909580004115,906,03/12/2019 01:26pm,Snow Emergency,"1101 12th ave se,Minneapolis,MN",44.990958,-93.234887,2,University,Como,4,3,Diamond Lake
-93.2621850004374,44.9376029995788,907,03/12/2019 01:27pm,Snow Emergency,"807 36TH ST E,Minneapolis,MN",44.937603,-93.262185,9,Powderhorn,Powderhorn Park,6,3,Diamond Lake
-93.2727650000047,44.9652169995649,908,03/12/2019 01:27pm,Snow Emergency,"301 18th st e,Minneapolis,MN",44.965217,-93.272765,6,Central,Steven's Square - Loring Heights,3,3,Diamond Lake
-93.2749409996274,44.9660290001383,909,03/12/2019 01:28pm,Snow Emergency,"1707 STEVENS AVE S,Minneapolis,MN",44.966029,-93.274941,6,Central,Steven's Square - Loring Heights,3,3,Diamond Lake
-93.2898310001005,45.0005169996599,910,03/12/2019 01:28pm,Snow Emergency,"2105 aldrich ave n,Minneapolis,MN",45.000517,-93.289831,5,Near North,Hawthorne,1,3,Diamond Lake
-93.3149540003268,44.9859509997389,911,03/12/2019 01:29pm,Snow Emergency,"729 UPTON AVE N,Minneapolis,MN",44.985951,-93.314954,5,Near North,Willard - Hay,1,3,Diamond Lake
-93.2698270003158,45.0093650002946,912,03/12/2019 01:30pm,Snow Emergency,"2115 grand st ne,Minneapolis,MN",45.009365,-93.269827,3,Northeast,Bottineau,2,3,Diamond Lake
-93.2617029997936,44.9376010003859,913,03/12/2019 01:31pm,Snow Emergency,"831 36th St E,Minneapolis,MN",44.937601,-93.261703,9,Powderhorn,Powderhorn Park,6,3,Diamond Lake
-93.2738479995855,44.9660999998152,914,03/12/2019 01:32pm,Snow Emergency,"1703 2ND AVE S ,Minneapolis,MN",44.9661,-93.273848,6,Central,Steven's Square - Loring Heights,3,3,Diamond Lake
-93.2345900004281,44.9911349995806,915,03/12/2019 01:32pm,Snow Emergency,"1117 12th ave se,Minneapolis,MN",44.991135,-93.23459,2,University,Como,4,3,Diamond Lake
-93.2508569996508,44.9436499996478,916,03/12/2019 01:33pm,Snow Emergency,"3233 16th av s,Minneapolis,MN",44.94365,-93.250857,9,Powderhorn,Powderhorn Park,6,3,Diamond Lake
-93.2377860003236,44.9855469999941,917,03/12/2019 01:34pm,Snow Emergency,"707 11th ave se,Minneapolis,MN",44.985547,-93.237786,3,University,Marcy Holmes,4,3,Diamond Lake
-93.2433380000487,44.943084999673,918,03/12/2019 01:35pm,Snow Emergency,"3255 20th ave s,Minneapolis,MN",44.943085,-93.243338,9,Powderhorn,Corcoran,6,3,Diamond Lake
-93.2376219999553,44.9857549996935,919,03/12/2019 01:36pm,Snow Emergency,"715 11th Ave se,Minneapolis,MN",44.985755,-93.237622,3,University,Marcy Holmes,4,3,Diamond Lake
-93.2992530002257,44.9438950001542,920,03/12/2019 01:44pm,Snow Emergency,"3225 holmes ave,Minneapolis,MN",44.943895,-93.299253,10,Calhoun Isle,ECCO,5,3,Diamond Lake
-93.3022079997993,44.9738249999239,921,03/12/2019 01:44pm,Snow Emergency,"1909 Morgan Ave N,Minneapolis,MN",44.973825,-93.302208,7,Calhoun Isle,Bryn - Mawr,3,3,Diamond Lake
-93.2588569998507,45.0118820003541,922,03/12/2019 01:45pm,Snow Emergency,"2327 6th st ne,Minneapolis,MN",45.011882,-93.258857,1,Northeast,Holland,2,3,Diamond Lake
-93.234802000312,44.9839920002307,923,03/12/2019 01:49pm,Snow Emergency,"701 13th ave se,Minneapolis,MN",44.983992,-93.234802,3,University,Marcy Holmes,4,3,Diamond Lake
-93.2992589996031,44.9451010000112,924,03/12/2019 01:50pm,Snow Emergency,"3143 Holmes ave ,Minneapolis,MN",44.945101,-93.299259,10,Calhoun Isle,ECCO,5,3,Diamond Lake
-93.2381540002069,45.0157750000163,925,03/12/2019 01:51pm,Snow Emergency,"2623 lincoln st ne,Minneapolis,MN",45.015775,-93.238154,1,Northeast,Audubon Park,2,3,Diamond Lake
-93.2868449999967,45.0251220002801,926,03/12/2019 01:53pm,Snow Emergency,"3841 6th st n ,Minneapolis,MN",45.025122,-93.286845,4,Camden,Webber - Camden,1,3,Diamond Lake
-93.2749409996274,44.9660290001383,927,03/12/2019 01:53pm,Snow Emergency,"1705 STEVENS AVE S ,Minneapolis,MN",44.966029,-93.274941,6,Central,Steven's Square - Loring Heights,3,3,Diamond Lake
-93.2724439995908,44.9639549998234,928,03/12/2019 01:55pm,Snow Emergency,"305 19th st e,Minneapolis,MN",44.963955,-93.272444,6,Central,Steven's Square - Loring Heights,3,3,Diamond Lake
-93.2376589998629,44.9857399999011,929,03/12/2019 01:55pm,Snow Emergency,"711 11th ave se,Minneapolis,MN",44.98574,-93.237659,3,University,Marcy Holmes,4,3,Diamond Lake
-93.2872210002489,45.0200819998844,930,03/12/2019 01:56pm,Snow Emergency,"617 36th ave n ,Minneapolis,MN",45.020082,-93.287221,4,Camden,McKinley,1,3,Diamond Lake
-93.2463379998987,44.9836709998169,931,03/12/2019 01:59pm,Snow Emergency,"309 7th ave se ,Minneapolis,MN",44.983671,-93.246338,3,University,Marcy Holmes,4,3,Diamond Lake
-93.2890589995731,44.9576169998247,932,03/12/2019 02:00pm,Snow Emergency,"2447 Aldrich Ave s,Minneapolis,MN",44.957617,-93.289059,10,Calhoun Isle,Lowry Hill East,3,3,Diamond Lake
-93.2509569997657,44.9458640001235,933,03/12/2019 02:00pm,Snow Emergency,"3121 16th ave,Minneapolis,MN",44.945864,-93.250957,9,Powderhorn,Powderhorn Park,6,3,Diamond Lake
-93.2809760000424,44.9594129999101,934,03/12/2019 02:01pm,Snow Emergency,"2321 Pillsbury Ave,Minneapolis,MN",44.959413,-93.280976,10,Powderhorn,Whittier,3,3,Diamond Lake
-93.2509569997657,44.9459729997542,935,03/12/2019 02:02pm,Snow Emergency,"3117 16th ave,Minneapolis,MN",44.945973,-93.250957,9,Powderhorn,Powderhorn Park,6,3,Diamond Lake
-93.2428700000504,44.9862019996227,936,03/12/2019 02:02pm,Snow Emergency,"719 6th street se ,Minneapolis,MN",44.986202,-93.24287,3,University,Marcy Holmes,4,3,Diamond Lake
-93.2890340002189,44.9582549995686,937,03/12/2019 02:03pm,Snow Emergency,"2425 Aldrich Ave s,Minneapolis,MN",44.958255,-93.289034,10,Calhoun Isle,Lowry Hill East,3,3,Diamond Lake
-93.2335950004089,44.9893500000026,938,03/12/2019 02:04pm,Snow Emergency,"1053 13th ave se,Minneapolis,MN",44.98935,-93.233595,2,University,Como,4,3,Diamond Lake
-93.258871999643,45.0101739998303,939,03/12/2019 02:05pm,Snow Emergency,"2205 6th st ne,Minneapolis,MN",45.010174,-93.258872,1,Northeast,Holland,2,3,Diamond Lake
-93.286827000066,45.0012189996572,940,03/12/2019 02:08pm,Snow Emergency,"2131 6th st n,Minneapolis,MN",45.001219,-93.286827,5,Near North,Hawthorne,1,3,Diamond Lake
-93.2600720001226,45.0118770001235,941,03/12/2019 02:09pm,Snow Emergency,"2325 5th st ne,Minneapolis,MN",45.011877,-93.260072,1,Northeast,Holland,2,3,Diamond Lake
-93.2898750003309,45.0042690000144,942,03/12/2019 02:14pm,Snow Emergency,"2413 Aldrich av n ,Minneapolis,MN",45.004269,-93.289875,5,Near North,Hawthorne,1,3,Diamond Lake
-93.3123730000139,44.9864229999216,943,03/12/2019 02:15pm,Snow Emergency,"809 SHERIDAN AVE N,Minneapolis,MN",44.986423,-93.312373,5,Near North,Willard - Hay,1,3,Diamond Lake
-93.2380229995617,45.0207009996515,944,03/12/2019 02:15pm,Snow Emergency,"2905 lincoln st ne,Minneapolis,MN",45.020701,-93.238023,1,Northeast,Audubon Park,2,3,Diamond Lake
-93.2509009998812,44.9469940000731,945,03/12/2019 02:16pm,Snow Emergency,"3043 16th av s,Minneapolis,MN",44.946994,-93.250901,9,Powderhorn,Powderhorn Park,6,3,Diamond Lake
-93.2824959999904,44.9545490004361,946,03/12/2019 02:17pm,Snow Emergency,"2629 pleasant ave ,Minneapolis,MN",44.954549,-93.282496,10,Powderhorn,Whittier,3,3,Diamond Lake
-93.235066999942,44.9841910004144,947,03/12/2019 02:19pm,Snow Emergency,"703 13th ave se,Minneapolis,MN",44.984191,-93.235067,3,University,Marcy Holmes,4,3,Diamond Lake
-93.2838670002618,44.9613500002024,948,03/12/2019 02:19pm,Snow Emergency,"2117 grand ave n,Minneapolis,MN",44.96135,-93.283867,10,Powderhorn,Whittier,3,3,Diamond Lake
-93.2375959996556,44.9857890003621,949,03/12/2019 02:19pm,Snow Emergency,"721 11th ave se,Minneapolis,MN",44.985789,-93.237596,3,University,Marcy Holmes,4,3,Diamond Lake
-93.2345169997597,44.9848080000892,950,03/12/2019 02:23pm,Snow Emergency,"723 13th ave se,Minneapolis,MN",44.984808,-93.234517,3,University,Marcy Holmes,4,3,Diamond Lake
-93.23667799959,44.9862439997609,951,03/12/2019 02:24pm,Snow Emergency,"805 11th ave se,Minneapolis,MN",44.986244,-93.236678,3,University,Marcy Holmes,4,3,Diamond Lake
-93.2345830001053,44.9846970003663,952,03/12/2019 02:24pm,Snow Emergency,"719 13th Ave SE ,Minneapolis,MN",44.984697,-93.234583,3,University,Marcy Holmes,4,3,Diamond Lake
-93.2495820002091,44.9433530003407,953,03/12/2019 02:26pm,Snow Emergency,"3237 17 ave s,Minneapolis,MN",44.943353,-93.249582,9,Powderhorn,Powderhorn Park,6,3,Diamond Lake
-93.2534709996868,44.9452820002642,954,03/12/2019 02:27pm,Snow Emergency,"3143 15th Avenue South,Minneapolis,MN",44.945282,-93.253471,9,Powderhorn,Powderhorn Park,6,3,Diamond Lake
-93.2735090001402,44.9636839999167,955,03/12/2019 02:27pm,Snow Emergency,"213 19TH ST E,Minneapolis,MN",44.963684,-93.273509,6,Central,Steven's Square - Loring Heights,3,3,Diamond Lake
-93.2696939995784,44.9514290004481,956,03/12/2019 02:30pm,Snow Emergency,"1931 4TH AVE S ,Minneapolis,MN",44.951429,-93.269694,6,Phillips,Phillips West,3,3,Diamond Lake
-93.2534709996868,44.945027000196,957,03/12/2019 02:30pm,Snow Emergency,"3153 15th Ave S,Minneapolis,MN",44.945027,-93.253471,9,Powderhorn,Powderhorn Park,6,3,Diamond Lake
-93.282564999575,44.9531570000955,958,03/12/2019 02:31pm,Snow Emergency,"2715 Pleasant Ave S,Minneapolis,MN",44.953157,-93.282565,10,Powderhorn,Whittier,3,3,Diamond Lake
-93.2711860000338,44.9642689999145,959,03/12/2019 02:32pm,Snow Emergency,"1825 CLINTON AVE S,Minneapolis,MN",44.964269,-93.271186,6,Central,Steven's Square - Loring Heights,3,3,Diamond Lake
-93.2544550000981,44.9989920003806,960,03/12/2019 02:32pm,Snow Emergency,"1125 jefferson st ne,Minneapolis,MN",44.998992,-93.254455,1,Northeast,Logan Park,2,3,Diamond Lake
-93.3123600003137,44.9920610000152,961,03/12/2019 02:33pm,Snow Emergency,"1313 SHERIDAN AVE N,Minneapolis,MN",44.992061,-93.31236,5,Near North,Willard - Hay,1,3,Diamond Lake
-93.2544550000981,44.9999499995928,962,03/12/2019 02:35pm,Snow Emergency,"1211 jefferson st ne,Minneapolis,MN",44.99995,-93.254455,1,Northeast,Logan Park,2,3,Diamond Lake
-93.2559380001385,45.0000970000766,963,03/12/2019 02:37pm,Snow Emergency,"1207 adams st ne,Minneapolis,MN",45.000097,-93.255938,1,Northeast,Logan Park,2,3,Diamond Lake
-93.3034969998866,44.988524999729,964,03/12/2019 02:39pm,Snow Emergency,"1017 Logan Ave N,Minneapolis,MN",44.988525,-93.303497,5,Near North,Near - North,1,3,Diamond Lake
-93.2559499997926,45.0002059997072,965,03/12/2019 02:40pm,Snow Emergency,"1211 adams st ne,Minneapolis,MN",45.000206,-93.25595,1,Northeast,Logan Park,2,3,Diamond Lake
-93.2344110002674,44.9849199998582,966,03/12/2019 02:43pm,Snow Emergency,"727 13th ave se,Minneapolis,MN",44.98492,-93.234411,3,University,Marcy Holmes,4,3,Diamond Lake
-93.3149370004422,44.9979289999235,967,03/12/2019 02:43pm,Snow Emergency,"1801 uptown av n ,Minneapolis,MN",44.997929,-93.314937,5,Near North,Willard - Hay,1,3,Diamond Lake
-93.2895590001477,45.0088360001813,968,03/12/2019 02:47pm,Snow Emergency,"2807 aldrich ave n,Minneapolis,MN",45.008836,-93.289559,5,Near North,Hawthorne,1,3,Diamond Lake
-93.2460809997383,44.9429349999504,969,03/12/2019 02:49pm,Snow Emergency,"1845 33rd st e,Minneapolis,MN",44.942935,-93.246081,9,Powderhorn,Corcoran,6,3,Diamond Lake
-93.2868100001813,45.0234329997332,970,03/12/2019 02:49pm,Snow Emergency,"3749 6th st n ,Minneapolis,MN",45.023433,-93.28681,4,Camden,McKinley,1,3,Diamond Lake
-93.2895289996636,45.0078879996315,971,03/12/2019 02:50pm,Snow Emergency,"2701 aldrich ave n,Minneapolis,MN",45.007888,-93.289529,5,Near North,Hawthorne,1,3,Diamond Lake
-93.3110560004341,44.9930830003802,972,03/12/2019 02:50pm,Snow Emergency,"1349 RUSSELL AVE N,Minneapolis,MN",44.993083,-93.311056,5,Near North,Willard - Hay,1,3,Diamond Lake
-93.2855850003475,45.0146579997669,973,03/12/2019 02:52pm,Snow Emergency,"411 33rd ave n ,Minneapolis,MN",45.014658,-93.285585,4,Camden,McKinley,1,3,Diamond Lake
-93.2344850000827,44.9849529995813,974,03/12/2019 02:53pm,Snow Emergency,"729 13th ave se,Minneapolis,MN",44.984953,-93.234485,3,University,Marcy Holmes,4,3,Diamond Lake
-93.2431230000264,44.9862780004294,975,03/12/2019 02:54pm,Snow Emergency,"715 6th street ,Minneapolis,MN",44.986278,-93.243123,3,University,Marcy Holmes,4,3,Diamond Lake
-93.2362450003065,44.9847680000432,976,03/12/2019 02:57pm,Snow Emergency,"703 12th ave se,Minneapolis,MN",44.984768,-93.236245,3,University,Marcy Holmes,4,3,Diamond Lake
-93.2445259999749,44.986821000289,977,03/12/2019 02:58pm,Snow Emergency,"613 6th street se ,Minneapolis,MN",44.986821,-93.244526,3,University,Marcy Holmes,4,3,Diamond Lake
-93.3035390000248,44.9908360001813,978,03/12/2019 03:03pm,Snow Emergency,"1237 Logan Ave N,Minneapolis,MN",44.990836,-93.303539,5,Near North,Near - North,1,3,Diamond Lake
-93.2623720000677,44.9444089995757,979,03/12/2019 03:06pm,Snow Emergency,"821 32nd Street East,Minneapolis,MN",44.944409,-93.262372,9,Powderhorn,Powderhorn Park,6,3,Diamond Lake
-93.2348350000352,44.9844950000443,980,03/12/2019 03:09pm,Snow Emergency,"711 13th ave se,Minneapolis,MN",44.984495,-93.234835,3,University,Marcy Holmes,4,3,Diamond Lake
-93.2610769997037,44.9439190003616,981,03/12/2019 03:14pm,Snow Emergency,"3227 Elliot Ave S,Minneapolis,MN",44.943919,-93.261077,9,Powderhorn,Powderhorn Park,6,3,Diamond Lake
-93.2341590003376,44.9851240002724,982,03/12/2019 03:11pm,Snow Emergency,"803 13th Ave Se,Minneapolis,MN",44.985124,-93.234159,3,University,Marcy Holmes,4,3,Diamond Lake
