OBJECTID,Call_Taken,Customer,Location,Latitude,Longitude,Ward,Neighborhood,Community,Day,TowDist,x,y
874,01/13/2017 08:51am,Snow Emergency,"1203 Freemont ave n,Minneapolis,MN",44.989965,-93.294183,5,Near-North,Near North,3,1,523066.691189851,172517.607672919
875,01/13/2017 08:54am,Snow Emergency,"1205 Fremont Ave N,Minneapolis,MN",44.989722,-93.294379,5,Near-North,Near North,3,1,523016.075586882,172428.949631565
876,01/13/2017 09:03am,Snow Emergency,"1827 Bryant ave n,Minneapolis,MN",44.99827,-93.291455,5,Near-North,Near North,3,1,523769.097420004,175546.561423657
877,01/13/2017 09:12am,Snow Emergency,"1815 Bryant Ave N,Minneapolis,MN",44.997906,-93.291457,5,Near-North,Near North,3,1,523768.730504902,175413.839033109
878,01/13/2017 09:36am,Snow Emergency,"703 Humboldt Ave N,Minneapolis,MN",44.985784,-93.298193,5,Near-North,Near North,3,1,522030.749304736,170992.019230104
879,01/13/2017 09:44am,Snow Emergency,"1323 Girard ave n,Minneapolis,MN",44.992839,-93.297197,5,Near-North,Near North,3,1,522285.737326475,173564.680182096
880,01/13/2017 09:49am,Snow Emergency,"1605 Girard ave n,Minneapolis,MN",44.995526,-93.297554,5,Near-North,Near North,3,1,522192.334662115,174544.314778181
881,01/13/2017 10:15am,Snow Emergency,"831 Irving Ave n,Minneapolis,MN",44.987004,-93.29961,5,Near-North,Near North,3,1,521663.629617448,171436.472212028
882,01/13/2017 10:30am,Snow Emergency,"803 Irving Ave N,Minneapolis,MN",44.986597,-93.299702,5,Near-North,Near North,3,1,521639.977409875,171288.047703014
883,01/13/2017 10:33am,Snow Emergency,"805 Irving Ave n,Minneapolis,MN",44.986669,-93.299688,5,Near-North,Near North,3,1,521643.573033287,171314.30391478
884,01/13/2017 11:02am,Snow Emergency,"825 Morgan ave n,Minneapolis,MN",44.986864,-93.304508,5,Near-North,Near North,3,1,520396.309463139,171384.154076645
885,01/13/2017 11:12am,Snow Emergency,"1401 16th ST SE ,Minneapolis,MN",44.99502,-93.298277,5,Near-North,Near North,3,1,522005.478018415,174359.620067489
886,01/13/2017 11:20am,Snow Emergency,"917 Oliver Ave N,Minneapolis,MN",44.987495,-93.307362,5,Near-North,Near North,3,1,519657.612145097,171613.523366959
887,01/13/2017 12:52pm,Snow Emergency,"943 11th Ave N,Minneapolis,MN",44.98906,-93.287408,5,North Loop,Central,3,1,524820.039682581,172189.629749617
888,01/13/2017 01:11pm,Snow Emergency,"945 11th Ave N,Minneapolis,MN",44.989276,-93.291902,5,Near-North,Near North,3,1,523657.158702947,172267.042998564
889,01/11/2017 10:36pm,Snow Emergency,"1 4TH ST SE,Minneapolis,MN",44.988476,-93.254957,3,Nicollet Island,University,1,2,533216.850584616,171988.315505471
890,01/12/2017 12:54pm,Snow Emergency,"122 5th st ne,Minneapolis,MN",44.990655,-93.254688,3,Nicollet Island,University,2,2,533285.191540987,172782.930587703
891,01/13/2017 10:31am,Snow Emergency,"115 5th st ne,Minneapolis,MN",44.990642,-93.254157,3,Nicollet Island,University,3,2,533422.587903502,172778.409257902
892,01/12/2017 01:25am,Snow Emergency,"1200 Block of 18th,Minneapolis,MN",45.00594,-93.242279,1,Northeast Park,Northeast,2,2,536486.14148164,178361.482653928
893,01/12/2017 01:44am,Snow Emergency,"1200 18TH AVE NE,Minneapolis,MN",45.00594,-93.242279,1,Northeast Park,Northeast,2,2,536486.14148164,178361.482653928
894,01/12/2017 12:56pm,Snow Emergency,"1210 Buchanan St ne,Minneapolis,MN",45.000103,-93.239966,1,Northeast Park,Northeast,2,2,537088.20442591,176234.247803774
895,01/12/2017 02:42pm,Snow Emergency,"1618 Johnson st ne,Minneapolis,MN",45.004873,-93.237474,1,Northeast Park,Northeast,2,2,537729.736753487,177974.63417683
896,01/12/2017 02:45pm,Snow Emergency,"1614 Johnson st ne,Minneapolis,MN",45.004701,-93.237566,1,Northeast Park,Northeast,2,2,537706.051851582,177911.876797599
897,01/12/2017 03:09pm,Snow Emergency,"1804 Polk st ne ,Minneapolis,MN",45.005928,-93.244857,1,Northeast Park,Northeast,2,2,535819.305309937,178355.956938348
898,01/12/2017 03:14pm,Snow Emergency,"1616 Johnson st ne,Minneapolis,MN",45.00484,-93.237574,1,Northeast Park,Northeast,2,2,537703.891191666,177962.55526946
899,01/12/2017 03:32pm,Snow Emergency,"1812 Polk st ne,Minneapolis,MN",45.005928,-93.244857,1,Northeast Park,Northeast,2,2,535819.305309937,178355.956938348
900,01/13/2017 12:03pm,Snow Emergency,"1431 12th ave ne,Minneapolis,MN",44.999764,-93.239007,1,Northeast Park,Northeast,3,2,537336.511517199,176111.082147512
901,01/12/2017 09:10am,Snow Emergency,"4344 14th ave,Minneapolis,MN",44.923643,-93.255206,11,Northrop,Nokomis,2,6,533189.808277302,148349.000070616
902,01/13/2017 09:59am,Snow Emergency,"4335 12th ave,Minneapolis,MN",44.924005,-93.257207,11,Northrop,Nokomis,3,6,532671.268661434,148480.177601415
903,01/13/2017 10:01am,Snow Emergency,"4337 12th ave,Minneapolis,MN",44.923919,-93.257202,11,Northrop,Nokomis,3,6,532672.612718912,148448.822578928
904,01/12/2017 12:20am,Snow Emergency,"24TH & CHICAGO AVE S,Minneapolis,MN",44.959116,-93.262576,6,Phillips West,Phillips,2,3,531261.423478717,161280.097498982
905,01/12/2017 12:46am,Snow Emergency,"24th and chicago,Minneapolis,MN",44.959116,-93.262576,6,Phillips West,Phillips,2,3,531261.423478717,161280.097498982
906,01/12/2017 01:17am,Snow Emergency,"24TH & CHICAGO AVE S ,Minneapolis,MN",44.959116,-93.262576,6,Phillips West,Phillips,2,3,531261.423478717,161280.097498982
907,01/12/2017 01:24am,Snow Emergency,"24th St & Chicago Ave s ,Minneapolis,MN",44.959116,-93.262576,6,Phillips West,Phillips,2,3,531261.423478717,161280.097498982
908,01/11/2017 09:25pm,Snow Emergency,"3025 Chicago Avenue South,Minneapolis,MN",44.947507,-93.26231,9,Powderhorn Park,Powderhorn,1,6,531336.607959196,157047.363358052
909,01/11/2017 10:19pm,Snow Emergency,"3537 Chicago Avenue South,Minneapolis,MN",44.938353,-93.262245,9,Powderhorn Park,Powderhorn,1,6,531358.427056692,153709.691104867
910,01/11/2017 10:21pm,Snow Emergency,"3535 Chicago Ave so,Minneapolis,MN",44.938401,-93.262523,9,Powderhorn Park,Powderhorn,1,6,531286.406876267,153727.085344757
911,01/12/2017 02:10am,Snow Emergency,"1520 e 35th st,Minneapolis,MN",44.939566,-93.252691,9,Powderhorn Park,Powderhorn,2,6,533831.925459185,154155.814217532
912,01/12/2017 03:52am,Snow Emergency,"1509 35th st e,Minneapolis,MN",44.939541,-93.253287,9,Powderhorn Park,Powderhorn,2,6,533677.596344132,154146.450407291
913,01/12/2017 08:38am,Snow Emergency,"3548 14th ave s,Minneapolis,MN",44.937908,-93.255185,9,Powderhorn Park,Powderhorn,2,6,533187.020993882,153550.249388452
914,01/12/2017 08:43am,Snow Emergency,"3528 14th Ave. S. ,Minneapolis,MN",44.938485,-93.255226,9,Powderhorn Park,Powderhorn,2,6,533176.070397579,153760.615861722
915,01/12/2017 09:08am,Snow Emergency,"3526 14th ave,Minneapolis,MN",44.938553,-93.255304,9,Powderhorn Park,Powderhorn,2,6,533155.831503246,153785.377975928
916,01/12/2017 09:43am,Snow Emergency,"3524 13th ave s,Minneapolis,MN",44.938625,-93.256565,9,Powderhorn Park,Powderhorn,2,6,532829.228631246,153811.116705677
917,01/12/2017 10:18am,Snow Emergency,"3406 15th ave s,Minneapolis,MN",44.94053,-93.253733,9,Powderhorn Park,Powderhorn,2,6,533561.520724765,154506.870497515
918,01/12/2017 10:30am,Snow Emergency,"3040 16th Avenue South,Minneapolis,MN",44.947044,-93.251574,9,Powderhorn Park,Powderhorn,2,6,534116.755742963,156882.88249627
919,01/12/2017 10:30am,Snow Emergency,"3032 15th Ave. S.,Minneapolis,MN",44.947363,-93.253788,9,Powderhorn Park,Powderhorn,2,6,533543.294104704,156998.270760371
920,01/12/2017 10:31am,Snow Emergency,"3114 16th ave s,Minneapolis,MN",44.946018,-93.251233,9,Powderhorn Park,Powderhorn,2,6,534205.661691654,156508.929990845
921,01/12/2017 10:35am,Snow Emergency,"3750 11th ave,Minneapolis,MN",44.934564,-93.258735,9,Powderhorn Park,Powderhorn,2,6,532269.541006251,152329.539743732
922,01/12/2017 10:38am,Snow Emergency,"3608 13th ave,Minneapolis,MN",44.937326,-93.25656,9,Powderhorn Park,Powderhorn,2,6,532831.264678796,153337.482749808
923,01/12/2017 10:56am,Snow Emergency,"3730 10th ave s,Minneapolis,MN",44.934997,-93.259997,9,Powderhorn Park,Powderhorn,2,6,531942.457203668,152486.918327471
924,01/12/2017 11:14am,Snow Emergency,"3644 Elliot ave,Minneapolis,MN",44.936238,-93.261496,9,Powderhorn Park,Powderhorn,2,6,531553.556142867,152938.819051384
925,01/12/2017 11:18am,Snow Emergency,"3502 elliot ave,Minneapolis,MN",44.93947,-93.261314,9,Powderhorn Park,Powderhorn,2,6,531598.915878006,154117.329039412
926,01/12/2017 11:25am,Snow Emergency,"820 37th St. E. ,Minneapolis,MN",44.935969,-93.261729,9,Powderhorn Park,Powderhorn,2,6,531493.36084269,152840.6467893
927,01/12/2017 11:25am,Snow Emergency,"3510 16th Avenue South,Minneapolis,MN",44.93914,-93.25118,9,Powderhorn Park,Powderhorn,2,6,534223.476019242,154001.122491098
928,01/12/2017 11:29am,Snow Emergency,"3504 elliot ave,Minneapolis,MN",44.939392,-93.261313,9,Powderhorn Park,Powderhorn,2,6,531599.217690246,154088.889377061
929,01/12/2017 11:31am,Snow Emergency,"3732 10th ave,Minneapolis,MN",44.934942,-93.260353,9,Powderhorn Park,Powderhorn,2,6,531850.288660541,152466.724359938
930,01/12/2017 11:36am,Snow Emergency,"1318 32nd st e,Minneapolis,MN",44.944762,-93.255011,9,Powderhorn Park,Powderhorn,2,6,533228.124027647,156049.399436171
931,01/12/2017 11:38am,Snow Emergency,"3250 15th Ave S,Minneapolis,MN",44.943232,-93.254104,9,Powderhorn Park,Powderhorn,2,6,533463.874536158,155491.910037831
932,01/12/2017 11:44am,Snow Emergency,"3222 15th ave s,Minneapolis,MN",44.944023,-93.254116,9,Powderhorn Park,Powderhorn,2,6,533460.307232523,155780.316387984
933,01/12/2017 11:44am,Snow Emergency,"1516 34th St E,Minneapolis,MN",44.941374,-93.252884,9,Powderhorn Park,Powderhorn,2,6,533780.883627555,154814.959418975
934,01/12/2017 11:51am,Snow Emergency,"3044 Elliot ave,Minneapolis,MN",44.946913,-93.261733,9,Powderhorn Park,Powderhorn,2,6,531486.335609252,156831.004715462
935,01/12/2017 11:59am,Snow Emergency,"1708 33rd st e,Minneapolis,MN",44.942952,-93.249817,9,Powderhorn Park,Powderhorn,2,6,534574.158373527,155391.617503056
936,01/12/2017 12:01pm,Snow Emergency,"3150 Elliott Ave.,Minneapolis,MN",44.945036,-93.261369,9,Powderhorn Park,Powderhorn,2,6,531581.617585071,156146.761271267
937,01/12/2017 12:03pm,Snow Emergency,"3744 Elliot Avenue South,Minneapolis,MN",44.934706,-93.261017,9,Powderhorn Park,Powderhorn,2,6,531678.451429763,152380.414663104
938,01/12/2017 12:06pm,Snow Emergency,"3018 10th Avenue South,Minneapolis,MN",44.947655,-93.260146,9,Powderhorn Park,Powderhorn,2,6,531896.850638941,157102.170969299
939,01/12/2017 12:06pm,Snow Emergency,"3632 10th ave s,Minneapolis,MN",44.936642,-93.260253,9,Powderhorn Park,Powderhorn,2,6,531875.245450614,153086.610683479
940,01/12/2017 12:28pm,Snow Emergency,"3126 10th ave,Minneapolis,MN",44.94571,-93.260119,9,Powderhorn Park,Powderhorn,2,6,531904.920380502,156393.002668125
941,01/12/2017 12:30pm,Snow Emergency,"3045 10th ave,Minneapolis,MN",44.946847,-93.259729,9,Powderhorn Park,Powderhorn,2,6,532005.273777425,156807.725155751
942,01/12/2017 12:36pm,Snow Emergency,"3026 12th ave s,Minneapolis,MN",44.94735,-93.257593,9,Powderhorn Park,Powderhorn,2,6,532558.070036409,156991.978608059
943,01/12/2017 12:51pm,Snow Emergency,"3016 12th Avenue South,Minneapolis,MN",44.947666,-93.257918,9,Powderhorn Park,Powderhorn,2,6,532473.739246473,157107.066720719
944,01/12/2017 12:51pm,Snow Emergency,"3044 12th Ave. S.,Minneapolis,MN",44.946852,-93.257959,9,Powderhorn Park,Powderhorn,2,6,532463.582417389,156810.252559501
945,01/12/2017 12:55pm,Snow Emergency,"1214 E 32ND ST ,Minneapolis,MN",44.944762,-93.255011,9,Powderhorn Park,Powderhorn,2,6,533228.124027647,156049.399436171
946,01/12/2017 01:08pm,Snow Emergency,"1608 37th St E,Minneapolis,MN",44.935951,-93.251159,9,Powderhorn Park,Powderhorn,2,6,534230.811342483,152838.371149257
947,01/12/2017 01:13pm,Snow Emergency,"1220 Powderhorn terr,Minneapolis,MN",44.945906,-93.256528,9,Powderhorn Park,Powderhorn,2,6,532834.655310648,156465.90226495
948,01/12/2017 01:17pm,Snow Emergency,"3016 10th ave s,Minneapolis,MN",44.94766,-93.260146,9,Powderhorn Park,Powderhorn,2,6,531896.847866779,157103.994135955
949,01/12/2017 01:17pm,Snow Emergency,"1308 powderhorn ter,Minneapolis,MN",44.945888,-93.255807,9,Powderhorn Park,Powderhorn,2,6,533021.359415097,156459.632234972
950,01/12/2017 01:19pm,Snow Emergency,"3112 12th ave,Minneapolis,MN",44.946103,-93.257576,9,Powderhorn Park,Powderhorn,2,6,532563.177598429,156537.308748989
951,01/12/2017 01:21pm,Snow Emergency,"3038 13th ave,Minneapolis,MN",44.947041,-93.256644,9,Powderhorn Park,Powderhorn,2,6,532803.971457453,156879.694983173
952,01/12/2017 01:32pm,Snow Emergency,"3048 14th Avenue South,Minneapolis,MN",44.946954,-93.255371,9,Powderhorn Park,Powderhorn,2,6,533133.64228157,156848.491233847
953,01/12/2017 01:32pm,Snow Emergency,"3020 13th Ave. S.,Minneapolis,MN",44.947493,-93.256333,9,Powderhorn Park,Powderhorn,2,6,532884.241003805,157044.627437491
954,01/12/2017 02:14pm,Snow Emergency,"3624 18th ave,Minneapolis,MN",44.936959,-93.248978,9,Powderhorn Park,Powderhorn,2,6,534795.041657978,153206.832885891
955,01/12/2017 02:16pm,Snow Emergency,"3224 17th ave,Minneapolis,MN",44.943882,-93.250338,9,Powderhorn Park,Powderhorn,2,6,534438.688556603,155730.488567833
956,01/12/2017 02:57pm,Snow Emergency,"3208 18th ave,Minneapolis,MN",44.944353,-93.24869,9,Powderhorn Park,Powderhorn,2,6,534865.146628276,155902.927738695
957,01/12/2017 04:09pm,Snow Emergency,"3716 18th ave,Minneapolis,MN",44.935382,-93.248866,9,Powderhorn Park,Powderhorn,2,6,534825.001667788,152631.88195817
958,01/12/2017 04:11pm,Snow Emergency,"3736 18th ave,Minneapolis,MN",44.93483,-93.248882,9,Powderhorn Park,Powderhorn,2,6,534821.191737509,152430.60742761
959,01/12/2017 04:49pm,Snow Emergency,"3746 17th Avenue South,Minneapolis,MN",44.934613,-93.250175,9,Powderhorn Park,Powderhorn,2,6,534486.45162943,152350.932713016
960,01/13/2017 08:46am,Snow Emergency,"3505 14th ave,Minneapolis,MN",44.93926,-93.254939,9,Powderhorn Park,Powderhorn,3,6,533249.94708871,154043.311147802
961,01/13/2017 08:55am,Snow Emergency,"3117 15th ave,Minneapolis,MN",44.945893,-93.253514,9,Powderhorn Park,Powderhorn,3,6,533615.099985324,156462.398073569
962,01/13/2017 09:27am,Snow Emergency,"3525 13th Ave. S.,Minneapolis,MN",44.938636,-93.25597,9,Powderhorn Park,Powderhorn,3,6,532983.309625333,153815.369007956
963,01/13/2017 09:31am,Snow Emergency,"3633 17th Avenue South,Minneapolis,MN",44.936738,-93.249501,9,Powderhorn Park,Powderhorn,3,6,534659.729572303,153126.028825766
964,01/13/2017 09:56am,Snow Emergency,"3115 18th Avenue South,Minneapolis,MN",44.945967,-93.248345,9,Powderhorn Park,Powderhorn,3,6,534953.502015947,156491.567341824
965,01/13/2017 09:59am,Snow Emergency,"3143 18th Avenue South,Minneapolis,MN",44.945048,-93.248438,9,Powderhorn Park,Powderhorn,3,6,534929.978855579,156156.444801238
966,01/13/2017 10:04am,Snow Emergency,"3745 17th ave s,Minneapolis,MN",44.934589,-93.24986,9,Powderhorn Park,Powderhorn,3,6,534568.04709245,152342.316105177
967,01/13/2017 10:11am,Snow Emergency,"3537 11th ave s,Minneapolis,MN",44.9383,-93.258473,9,Powderhorn Park,Powderhorn,3,6,532335.296429036,153691.849287045
968,01/13/2017 10:18am,Snow Emergency,"3521 12th ave s,Minneapolis,MN",44.938772,-93.257158,9,Powderhorn Park,Powderhorn,3,6,532675.576052555,153864.475701448
969,01/13/2017 10:24am,Snow Emergency,"3755 15TH AVE S,Minneapolis,MN",44.934437,-93.253642,9,Powderhorn Park,Powderhorn,3,6,533588.642485729,152285.30374635
970,01/13/2017 10:48am,Snow Emergency,"1705 34th st e,Minneapolis,MN",44.941338,-93.249676,9,Powderhorn Park,Powderhorn,3,6,534611.641317802,154803.187352814
971,01/13/2017 10:49am,Snow Emergency,"3633 elliot ave,Minneapolis,MN",44.936618,-93.260947,9,Powderhorn Park,Powderhorn,3,6,531695.52734253,153077.587548329
972,01/13/2017 10:50am,Snow Emergency,"3637 elliot ave s,Minneapolis,MN",44.936481,-93.260945,9,Powderhorn Park,Powderhorn,3,6,531696.120785619,153027.635945224
973,01/13/2017 10:53am,Snow Emergency,"3445 18th ave s,Minneapolis,MN",44.939809,-93.248284,9,Powderhorn Park,Powderhorn,3,6,534973.03998133,154246.287093534
974,01/13/2017 11:13am,Snow Emergency,"3701 10th ave,Minneapolis,MN",44.93581,-93.259698,9,Powderhorn Park,Powderhorn,3,6,532019.441842548,152783.468917255
975,01/13/2017 11:24am,Snow Emergency,"3651 11th ave s,Minneapolis,MN",44.936627,-93.25872,9,Powderhorn Park,Powderhorn,3,6,532272.268798199,153081.748422078
976,01/13/2017 11:53am,Snow Emergency,"3649 18th Avenue South,Minneapolis,MN",44.936301,-93.248268,9,Powderhorn Park,Powderhorn,3,6,534979.315757986,152967.221506724
977,01/13/2017 11:56am,Snow Emergency,"1611 37th Street East,Minneapolis,MN",44.935815,-93.250635,9,Powderhorn Park,Powderhorn,3,6,534366.599130869,152789.005248563
978,01/13/2017 12:03pm,Snow Emergency,"3445 17th ave s,Minneapolis,MN",44.939826,-93.249562,9,Powderhorn Park,Powderhorn,3,6,534642.072756056,154251.936449917
979,01/13/2017 12:42pm,Snow Emergency,"1323 Powderhorn Terrace,Minneapolis,MN",44.94564,-93.25513,9,Powderhorn Park,Powderhorn,3,6,533196.803265756,156369.483808315
980,01/13/2017 12:53pm,Snow Emergency,"1217 Powderhorn Terrace,Minneapolis,MN",44.945638,-93.257339,9,Powderhorn Park,Powderhorn,3,6,532624.809235129,156367.857195453
981,01/13/2017 01:42pm,Snow Emergency,"3301 Elliot ,Minneapolis,MN",44.94306,-93.260961,9,Powderhorn Park,Powderhorn,3,6,531688.353844589,155426.438960213
982,01/13/2017 01:45pm,Snow Emergency,"3315 Elliot Avenue South,Minneapolis,MN",44.94272,-93.260957,9,Powderhorn Park,Powderhorn,3,6,531689.576950248,155302.47085683
983,01/13/2017 02:39pm,Snow Emergency,"3313 Elliot Avenue South,Minneapolis,MN",44.942776,-93.261328,9,Powderhorn Park,Powderhorn,3,6,531593.475135491,155322.744428136
984,01/13/2017 02:43pm,Snow Emergency,"3323 Elliot Avenue South,Minneapolis,MN",44.94239,-93.260955,9,Powderhorn Park,Powderhorn,3,6,531690.276397123,155182.148307765
985,01/13/2017 04:14pm,Snow Emergency,"3031 12th Avenue South,Minneapolis,MN",44.947268,-93.257192,9,Powderhorn Park,Powderhorn,3,6,532661.947732695,156962.241396005
986,01/11/2017 11:26pm,Snow Emergency,"627 oak st se,Minneapolis,MN",44.96921,-93.2268,2,Prospect Park,University,1,4,540515.923341051,164976.393529243
987,01/11/2017 11:28pm,Snow Emergency,"627 oak st se,Minneapolis,MN",44.96921,-93.2268,2,Prospect Park,University,1,4,540515.923341051,164976.393529243
988,01/11/2017 11:59pm,Snow Emergency,"4153 University Avenue Southeast,Minneapolis,MN",44.968108,-93.207708,2,Prospect Park,University,1,4,545458.418279348,164584.715137702
989,01/12/2017 12:04am,Snow Emergency,"300 Oak Street Southeast,Minneapolis,MN",44.973494,-93.227096,2,Prospect Park,University,2,4,540436.29665603,166538.267560411
990,01/12/2017 12:13am,Snow Emergency,"313 oak st se,Minneapolis,MN",44.973059,-93.22692,2,Prospect Park,University,2,4,540482.153958304,166379.746624422
991,01/12/2017 02:04am,Snow Emergency,"2200 4TH ST SE,Minneapolis,MN",44.97503,-93.222149,2,Prospect Park,University,2,4,541715.530206364,167100.82859274
992,01/13/2017 10:09am,Snow Emergency,"313 oak St s,Minneapolis,MN",44.973059,-93.22692,2,Prospect Park,University,3,4,540482.153958304,166379.746624422
993,01/13/2017 01:26pm,Snow Emergency,"2635 4th st se,Minneapolis,MN",44.973754,-93.217954,2,Prospect Park,University,3,4,542802.170898507,166637.764642023
994,01/13/2017 01:29pm,Snow Emergency,"2600 4th ST SE - ,Minneapolis,MN",44.973858,-93.219207,2,Prospect Park,University,3,4,542477.803148839,166675.025198564
995,01/13/2017 01:30pm,Snow Emergency,"2607 4th st se,Minneapolis,MN",44.973879,-93.219186,2,Prospect Park,University,3,4,542483.222689601,166682.693207433
