OBJECTID,Snow_Emerg,Snow_Eme_1,Snow_Eme_2,Citation_N,Date,Address,Latitude,Longitude,Ordinance_,Violation,Ward,Neighborho,Community,Day,Tow_Zone,x,y
3200,Dover,2022,1,271122453099,11/30/2022 12:00:00 AM,1208 ALDRICH AVE N,44.991265,-93.289498,478.1000(b),Snow emergency parking restric...,5,Near - North,Near North,2,1,-10384939.4137238,5620146.44405174
3201,Dover,2022,1,271122453098,11/30/2022 12:00:00 AM,1508 DUPONT AVE N,44.994455,-93.292608,478.1000(b),Snow emergency parking restric...,5,Near - North,Near North,2,1,-10385285.6172874,5620648.58163348
3202,Dover,2022,1,271122453097,11/30/2022 12:00:00 AM,1514 DUPONT AVE N,44.994842,-93.29257,478.1000(b),Snow emergency parking restric...,5,Near - North,Near North,2,1,-10385281.3871519,5620709.50115129
3203,Dover,2022,1,271122453096,11/30/2022 12:00:00 AM,1844 DUPONT AVE N,44.998833,-93.292532,478.1000(b),Snow emergency parking restric...,5,Near - North,Near North,2,1,-10385277.1570164,5621337.76783551
3204,Dover,2022,1,271122453095,11/30/2022 12:00:00 AM,1842 DUPONT AVE N,44.998811,-93.292498,478.1000(b),Snow emergency parking restric...,5,Near - North,Near North,2,1,-10385273.3721794,5621334.30443884
3205,Dover,2022,1,271122453094,11/30/2022 12:00:00 AM,1840 DUPONT AVE N,44.998726,-93.292548,478.1000(b),Snow emergency parking restric...,5,Near - North,Near North,2,1,-10385278.9382104,5621320.92316532
3206,Dover,2022,1,271122453093,11/30/2022 12:00:00 AM,1836 DUPONT AVE N,44.998527,-93.292566,478.1000(b),Snow emergency parking restric...,5,Near - North,Near North,2,1,-10385280.9419536,5621289.59541018
3207,Dover,2022,1,271122453092,11/30/2022 12:00:00 AM,1826 DUPONT AVE N,44.998346,-93.292579,478.1000(b),Snow emergency parking restric...,5,Near - North,Near North,2,1,-10385282.3890736,5621261.10154389
3208,Dover,2022,1,271122453091,11/30/2022 12:00:00 AM,1822 DUPONT AVE N,44.998187,-93.292568,478.1000(b),Snow emergency parking restric...,5,Near - North,Near North,2,1,-10385281.1646028,5621236.07098365
3209,Dover,2022,1,271122453090,11/30/2022 12:00:00 AM,1810 DUPONT AVE N,44.997766,-93.292505,478.1000(b),Snow emergency parking restric...,5,Near - North,Near North,2,1,-10385274.1514518,5621169.79540734
3210,Dover,2022,1,271122453089,11/30/2022 12:00:00 AM,1820 BRYANT AVE N,44.998141,-93.291025,478.1000(b),Snow emergency parking restric...,5,Near - North,Near North,2,1,-10385109.3986163,5621228.82940635
3211,Dover,2022,1,271122453088,11/30/2022 12:00:00 AM,1818 BRYANT AVE N,44.998027,-93.291034,478.1000(b),Snow emergency parking restric...,5,Near - North,Near North,2,1,-10385110.4004378,5621210.8830615
3212,Dover,2022,1,271122453087,11/30/2022 12:00:00 AM,1812 BRYANT AVE N,44.997897,-93.291052,478.1000(b),Snow emergency parking restric...,5,Near - North,Near North,2,1,-10385112.404181,5621190.41799732
3213,Dover,2022,1,271122453086,11/30/2022 12:00:00 AM,1808 BRYANT AVE N,44.997751,-93.291053,478.1000(b),Snow emergency parking restric...,5,Near - North,Near North,2,1,-10385112.5155056,5621167.43408939
3214,Dover,2022,1,271122453085,11/30/2022 12:00:00 AM,1608 ALDRICH AVE N,44.995608,-93.289508,478.1000(b),Snow emergency parking restric...,5,Near - North,Near North,2,1,-10384940.5268699,5620830.08216479
3215,Dover,2022,1,271122453084,11/30/2022 12:00:00 AM,1106 FREMONT AVE N,44.989316,-93.295301,478.1000(b),Snow emergency parking restric...,5,Near - North,Near North,2,1,-10385585.4006853,5619839.66588214
3216,Dover,2022,1,271122453083,11/30/2022 12:00:00 AM,1200 FREMONT AVE N,44.989996,-93.29426,478.1000(b),Snow emergency parking restric...,5,Near - North,Near North,2,1,-10385469.5171574,5619946.69862484
3217,Dover,2022,1,271122453082,11/30/2022 12:00:00 AM,1208 FREMONT AVE N,44.989942,-93.294716,478.1000(b),Snow emergency parking restric...,5,Near - North,Near North,2,1,-10385520.2787834,5619938.19895066
3218,Dover,2022,1,271122453081,11/30/2022 12:00:00 AM,1210 FREMONT AVE N,44.989949,-93.294868,478.1000(b),Snow emergency parking restric...,5,Near - North,Near North,2,1,-10385537.1994255,5619939.30067333
3219,Dover,2022,1,271122453080,11/30/2022 12:00:00 AM,1214 FREMONT AVE N,44.98988,-93.295128,478.1000(b),Snow emergency parking restric...,5,Near - North,Near North,2,1,-10385566.1424263,5619928.44001247
3220,Dover,2022,1,271122453077,11/30/2022 12:00:00 AM,1006 FREMONT AVE N,44.988335,-93.295574,478.1000(b),Snow emergency parking restric...,5,Near - North,Near North,2,1,-10385615.7909061,5619685.25757826
3221,Dover,2022,1,271122453076,11/30/2022 12:00:00 AM,720 BRYANT AVE N,44.985731,-93.292092,478.1000(b),Snow emergency parking restric...,5,Sumner - Glenwood,Near North,2,1,-10385228.1764843,5619275.40388578
3222,Dover,2022,1,271122453075,11/30/2022 12:00:00 AM,708 BRYANT AVE N,44.985311,-93.291597,478.1000(b),Snow emergency parking restric...,5,Sumner - Glenwood,Near North,2,1,-10385173.0732981,5619209.30010839
3223,Dover,2022,1,271122453074,11/30/2022 12:00:00 AM,624 BRYANT AVE N,44.984633,-93.291233,478.1000(b),Snow emergency parking restric...,5,Sumner - Glenwood,Near North,2,1,-10385132.553037,5619102.59090255
3224,Dover,2022,1,271122453073,11/30/2022 12:00:00 AM,1044 ALDRICH AVE N,44.989016,-93.291055,478.1000(b),Snow emergency parking restric...,5,Sumner - Glenwood,Near North,2,1,-10385112.7381548,5619792.44589571
3225,Dover,2022,1,271122453072,11/30/2022 12:00:00 AM,1042 ALDRICH AVE N,44.988951,-93.291014,478.1000(b),Snow emergency parking restric...,5,Sumner - Glenwood,Near North,2,1,-10385108.1740455,5619782.21489584
3226,Dover,2022,1,271122453071,11/30/2022 12:00:00 AM,1040 ALDRICH AVE N,44.988821,-93.290998,478.1000(b),Snow emergency parking restric...,5,Sumner - Glenwood,Near North,2,1,-10385106.3929516,5619761.75307245
3227,Dover,2022,1,271122453070,11/30/2022 12:00:00 AM,1032 ALDRICH AVE N,44.988502,-93.290972,478.1000(b),Snow emergency parking restric...,5,Sumner - Glenwood,Near North,2,1,-10385103.4986115,5619711.5429359
3228,Dover,2022,1,271122453069,11/30/2022 12:00:00 AM,736 ALDRICH AVE N,44.985856,-93.290768,478.1000(b),Snow emergency parking restric...,5,Sumner - Glenwood,Near North,2,1,-10385080.7894893,5619295.07761641
3229,Dover,2022,1,271122453068,11/30/2022 12:00:00 AM,726 ALDRICH AVE N,44.985625,-93.290051,478.1000(b),Snow emergency parking restric...,5,Sumner - Glenwood,Near North,2,1,-10385000.9734379,5619258.72046334
3230,Dover,2022,1,271122453067,11/30/2022 12:00:00 AM,716 ALDRICH AVE N,44.985607,-93.289541,478.1000(b),Snow emergency parking restric...,5,Sumner - Glenwood,Near North,2,1,-10384944.2004824,5619255.88745376
3231,Dover,2022,1,271122453066,11/30/2022 12:00:00 AM,504 LYN PARK CIR N,44.996924,-93.286696,478.1000(b),Snow emergency parking restric...,5,Near - North,Near North,2,1,-10384627.4965426,5621037.2459987
3232,Dover,2022,1,271122453065,11/30/2022 12:00:00 AM,500 LYN PARK CIR N,44.996921,-93.286326,478.1000(b),Snow emergency parking restric...,5,Near - North,Near North,2,1,-10384586.3083337,5621036.77371368
3233,Dover,2022,1,271122453064,11/30/2022 12:00:00 AM,1712 LYN CUR AVE N,44.996979,-93.284925,478.1000(b),Snow emergency parking restric...,5,Near - North,Near North,2,1,-10384430.349643,5621045.90413694
3234,Dover,2022,1,271122453023,11/30/2022 12:00:00 AM,2340 32ND ST E,44.944777,-93.237372,478.1000(b),Snow emergency parking restric...,9,Corcoran,Powderhorn,2,6,-10379136.7739561,5612831.94068771
3235,Dover,2022,1,271122453022,11/30/2022 12:00:00 AM,2214 32ND ST E,44.944771,-93.24,478.1000(b),Snow emergency parking restric...,9,Corcoran,Powderhorn,2,6,-10379429.3215537,5612830.99697613
3236,Dover,2022,1,271122453021,11/30/2022 12:00:00 AM,1540 32ND ST E,44.944706,-93.251616,478.1000(b),Snow emergency parking restric...,9,Powderhorn Park,Powderhorn,2,6,-10380722.408723,5612820.77386468
3237,Dover,2022,1,271122453020,11/30/2022 12:00:00 AM,1516 32ND ST E,44.944708,-93.252642,478.1000(b),Snow emergency parking restric...,9,Powderhorn Park,Powderhorn,2,6,-10380836.6225817,5612821.08843484
3238,Dover,2022,1,271122453019,11/30/2022 12:00:00 AM,150 33RD ST E,44.942874,-93.253245,478.1000(b),Snow emergency parking restric...,9,Powderhorn Park,Powderhorn,2,6,-10380903.7482267,5612532.6454969
3239,Dover,2022,1,271122453018,11/30/2022 12:00:00 AM,1838 33TH ST E,44.942943,-93.245658,478.1000(b),Snow emergency parking restric...,9,Corcoran,Powderhorn,2,6,-10380059.1672456,5612543.49740308
3240,Dover,2022,1,271122453017,11/30/2022 12:00:00 AM,1846 33TH ST E,44.942933,-93.245335,478.1000(b),Snow emergency parking restric...,9,Corcoran,Powderhorn,2,6,-10380023.2110938,5612541.92460075
3241,Dover,2022,1,271122453016,11/30/2022 12:00:00 AM,2228 33TH ST E,44.942952,-93.23912,478.1000(b),Snow emergency parking restric...,9,Corcoran,Powderhorn,2,6,-10379331.3603893,5612544.91278398
3242,Dover,2022,1,271122453015,11/30/2022 12:00:00 AM,2318 33TH ST E,44.942956,-93.238604,478.1000(b),Snow emergency parking restric...,9,Corcoran,Powderhorn,2,6,-10379273.9195862,5612545.54190508
3243,Dover,2022,1,271122453014,11/30/2022 12:00:00 AM,2318 33TH ST E,44.943023,-93.237978,478.1000(b),Snow emergency parking restric...,9,Corcoran,Powderhorn,2,6,-10379204.233575,5612556.07926584
3244,Dover,2022,1,271122453013,11/30/2022 12:00:00 AM,1520 34TH ST E,44.94139,-93.252721,478.1000(b),Snow emergency parking restric...,9,Powderhorn Park,Powderhorn,2,6,-10380845.4168266,5612299.255657
3245,Dover,2022,1,271122453012,11/30/2022 12:00:00 AM,1804 34TH ST E,44.941352,-93.248264,478.1000(b),Snow emergency parking restric...,9,Powderhorn Park,Powderhorn,2,6,-10380349.2658015,5612293.27945414
3246,Dover,2022,1,271122453011,11/30/2022 12:00:00 AM,1840 34TH ST E,44.941335,-93.24649,478.1000(b),Snow emergency parking restric...,9,Corcoran,Powderhorn,2,6,-10380151.7850282,5612290.60590587
3247,Dover,2022,1,271122453010,11/30/2022 12:00:00 AM,2308 34TH ST E,44.941368,-93.238795,478.1000(b),Snow emergency parking restric...,9,Corcoran,Powderhorn,2,6,-10379295.1815883,5612295.79572727
3248,Dover,2022,1,271122453009,11/30/2022 12:00:00 AM,2400 34TH ST E,44.941359,-93.23684,478.1000(b),Snow emergency parking restric...,9,Corcoran,Powderhorn,2,6,-10379077.551959,5612294.38038542
3249,Dover,2022,1,271122453008,11/30/2022 12:00:00 AM,2402 34TH ST E,44.941406,-93.237004,478.1000(b),Snow emergency parking restric...,9,Corcoran,Powderhorn,2,6,-10379095.8083965,5612301.7719318
3250,Dover,2022,1,271122453007,11/30/2022 12:00:00 AM,1514 36TH ST E,44.937752,-93.253174,478.1000(b),Snow emergency parking restric...,9,Powderhorn Park,Powderhorn,2,6,-10380895.8445788,5611727.13017111
3251,Dover,2022,1,271122453006,11/30/2022 12:00:00 AM,1530 36TH ST E,44.937759,-93.252763,478.1000(b),Snow emergency parking restric...,9,Powderhorn Park,Powderhorn,2,6,-10380850.0922606,5611728.23089194
3252,Dover,2022,1,271122453005,11/30/2022 12:00:00 AM,1838 36TH ST E,44.937747,-93.246582,478.1000(b),Snow emergency parking restric...,9,Corcoran,Powderhorn,2,6,-10380162.0264932,5611726.34384102
3253,Dover,2022,1,271122453003,11/30/2022 12:00:00 AM,2304 36TH ST E,44.93779,-93.238387,478.1000(b),Snow emergency parking restric...,9,Corcoran,Powderhorn,2,6,-10379249.763244,5611733.10599928
3254,Dover,2022,1,271122453002,11/30/2022 12:00:00 AM,2508 36TH ST E,44.93775,-93.235404,478.1000(b),Snow emergency parking restric...,9,Corcoran,Powderhorn,2,6,-10378917.6972068,5611726.81563907
3255,Dover,2022,1,271122453001,11/30/2022 12:00:00 AM,1840 37TH ST E,44.936004,-93.246468,478.1000(b),Snow emergency parking restric...,12,Standish,Powderhorn,2,6,-10380149.3359866,5611452.24592604
3256,Dover,2022,1,271122453000,11/30/2022 12:00:00 AM,1842 37TH ST E,44.935919,-93.246386,478.1000(b),Snow emergency parking restric...,12,Standish,Powderhorn,2,6,-10380140.2078679,5611438.87943763
3257,Dover,2022,1,271122452999,11/30/2022 12:00:00 AM,1844 37TH ST E,44.935922,-93.24638,478.1000(b),Snow emergency parking restric...,12,Standish,Powderhorn,2,6,-10380139.5399202,5611439.35122067
3258,Dover,2022,1,271122452998,11/30/2022 12:00:00 AM,1814 37TH ST E,44.935939,-93.248079,478.1000(b),Snow emergency parking restric...,9,Powderhorn Park,Powderhorn,2,6,-10380328.6717472,5611442.0245169
3259,Dover,2022,1,271122452997,11/30/2022 12:00:00 AM,1506 37TH ST E,44.935977,-93.253286,478.1000(b),Snow emergency parking restric...,9,Powderhorn Park,Powderhorn,2,6,-10380908.3123361,5611448.0001564
3260,Dover,2022,1,271122452996,11/30/2022 12:00:00 AM,2306 39TH ST E,44.932326,-93.237966,478.1000(b),Snow emergency parking restric...,12,Standish,Powderhorn,2,6,-10379202.8976795,5610873.88433493
3261,Dover,2022,1,271122452995,11/30/2022 12:00:00 AM,3030 39TH ST E,44.932345,-93.228564,478.1000(b),Snow emergency parking restric...,12,Standish,Powderhorn,2,6,-10378156.2719158,5610876.8719662
3262,Dover,2022,1,271122452994,11/30/2022 12:00:00 AM,1006 39TH ST E,44.932382,-93.259505,478.1000(b),Snow emergency parking restric...,8,Bancroft,Powderhorn,2,6,-10381600.608239,5610882.68998042
3263,Dover,2022,1,271122452992,11/30/2022 12:00:00 AM,1830 40TH ST E,44.930564,-93.246943,478.1000(b),Snow emergency parking restric...,12,Standish,Powderhorn,2,6,-10380202.2127804,5610596.82475316
3264,Dover,2022,1,271122452991,11/30/2022 12:00:00 AM,1832 40TH ST E,44.930562,-93.246868,478.1000(b),Snow emergency parking restric...,12,Standish,Powderhorn,2,6,-10380193.8638341,5610596.51040188
3265,Dover,2022,1,271122452990,11/30/2022 12:00:00 AM,1834 40TH ST E,44.930602,-93.246821,478.1000(b),Snow emergency parking restric...,12,Standish,Powderhorn,2,6,-10380188.6317769,5610602.7998334
3266,Dover,2022,1,271122452989,11/30/2022 12:00:00 AM,2316 40TH ST E,44.93045,-93.237591,478.1000(b),Snow emergency parking restric...,12,Standish,Powderhorn,2,6,-10379161.1529476,5610578.89953615
3267,Dover,2022,1,271122452988,11/30/2022 12:00:00 AM,2918 40TH ST E,44.93047,-93.231215,478.1000(b),Snow emergency parking restric...,12,Standish,Powderhorn,2,6,-10378451.3798796,5610582.04431593
3268,Dover,2022,1,271122452987,11/30/2022 12:00:00 AM,2918 40TH ST E,44.930482,-93.231124,478.1000(b),Snow emergency parking restric...,12,Standish,Powderhorn,2,6,-10378441.2497393,5610583.93126917
3269,Dover,2022,1,271122452878,12/1/2022 12:00:00 AM,3223 PLEASANT AVE,44.943895,-93.282994,478.1000(c),Snow emergency parking restric...,8,Lyndale,Powderhorn,3,5,-10384215.3917045,5612693.22250892
3270,Dover,2022,1,271122452877,12/1/2022 12:00:00 AM,3229 PLEASANT AVE,44.943864,-93.282991,478.1000(c),Snow emergency parking restric...,8,Lyndale,Powderhorn,3,5,-10384215.0578307,5612688.34688317
3271,Dover,2022,1,271122452876,12/1/2022 12:00:00 AM,3233 PLEASANT AVE,44.943488,-93.282967,478.1000(c),Snow emergency parking restric...,8,Lyndale,Powderhorn,3,5,-10384212.3861399,5612629.21158413
3272,Dover,2022,1,271122452875,12/1/2022 12:00:00 AM,6603 PLEASANT AVE,44.937543,-93.283094,478.1000(c),Snow emergency parking restric...,8,King Field,Southwest,3,5,-10384226.5236664,5611694.26318689
3273,Dover,2022,1,271122452874,12/1/2022 12:00:00 AM,3825 PLEASANT AVE,44.93327,-93.283066,478.1000(c),Snow emergency parking restric...,8,King Field,Southwest,3,5,-10384223.4067771,5611022.32387018
3274,Dover,2022,1,271122452873,12/1/2022 12:00:00 AM,3255 GARFIELD AVE S,44.943054,-93.286931,478.1000(c),Snow emergency parking restric...,8,Lyndale,Powderhorn,3,5,-10384653.6566279,5612560.95467872
3275,Dover,2022,1,271122452744,11/30/2022 12:00:00 AM,345 18TH AVE SE,44.977965,-93.230641,478.1000(a),Snow emergency parking restric...,2,University of Minnesota,University,1,4,-10378387.4824485,5618053.19324301
3276,Dover,2022,1,271122452743,11/30/2022 12:00:00 AM,10 4TH ST SE,44.98861,-93.255167,478.1000(a),Snow emergency parking restric...,3,Nicollet Island - East Bank,University,1,2,-10381117.7042435,5619728.54200672
3277,Dover,2022,1,271122452742,11/30/2022 12:00:00 AM,21 4TH ST SE,44.988243,-93.254617,478.1000(a),Snow emergency parking restric...,3,Nicollet Island - East Bank,University,1,4,-10381056.4786034,5619670.77706061
3278,Dover,2022,1,271122452741,11/30/2022 12:00:00 AM,21 4TH ST SE,44.988168,-93.25455,478.1000(a),Snow emergency parking restric...,3,Nicollet Island - East Bank,University,1,4,-10381049.0201539,5619658.9722972
3279,Dover,2022,1,271122452740,11/30/2022 12:00:00 AM,21 4TH ST SE,44.988035,-93.254442,478.1000(a),Snow emergency parking restric...,3,Nicollet Island - East Bank,University,1,4,-10381036.9976952,5619638.03839999
3280,Dover,2022,1,271122452739,11/30/2022 12:00:00 AM,200 4TH ST SE,44.987174,-93.252518,478.1000(a),Snow emergency parking restric...,3,Marcy Holmes,University,1,4,-10380822.818929,5619502.52100682
3281,Dover,2022,1,271122452738,11/30/2022 12:00:00 AM,200 4TH ST SE,44.987142,-93.252506,478.1000(a),Snow emergency parking restric...,3,Marcy Holmes,University,1,4,-10380821.4831336,5619497.48429978
3282,Dover,2022,1,271122452737,11/30/2022 12:00:00 AM,200 4TH ST SE,44.987035,-93.25228,478.1000(a),Snow emergency parking restric...,3,Marcy Holmes,University,1,4,-10380796.3248697,5619480.64320703
3283,Dover,2022,1,271122452736,11/30/2022 12:00:00 AM,320 4TH ST SE,44.986277,-93.250412,478.1000(a),Snow emergency parking restric...,3,Marcy Holmes,University,1,4,-10380588.3800822,5619361.33942137
3284,Dover,2022,1,271122452735,11/29/2022 12:00:00 AM,408 4TH ST SE,44.985834,-93.249368,478.1000(a),Snow emergency parking restric...,3,Marcy Holmes,University,1,4,-10380472.1625805,5619291.61500387
3285,Dover,2022,1,271122452734,11/29/2022 12:00:00 AM,408 4TH ST SE,44.985819,-93.24928,478.1000(a),Snow emergency parking restric...,3,Marcy Holmes,University,1,4,-10380462.366414,5619289.25417749
3286,Dover,2022,1,271122452733,11/29/2022 12:00:00 AM,422 4TH ST SE,44.98585,-93.249191,478.1000(a),Snow emergency parking restric...,3,Marcy Holmes,University,1,4,-10380452.459023,5619294.1332288
3287,Dover,2022,1,271122452732,11/29/2022 12:00:00 AM,422 4TH ST SE,44.985748,-93.248983,478.1000(a),Snow emergency parking restric...,3,Marcy Holmes,University,1,4,-10380429.3045023,5619278.07950384
3288,Dover,2022,1,271122452731,11/29/2022 12:00:00 AM,432 4TH ST SE,44.98566,-93.248764,478.1000(a),Snow emergency parking restric...,3,Marcy Holmes,University,1,4,-10380404.9256109,5619264.22908773
3289,Dover,2022,1,271122452730,11/29/2022 12:00:00 AM,432 4TH ST SE,44.985588,-93.248604,478.1000(a),Snow emergency parking restric...,3,Marcy Holmes,University,1,4,-10380387.1144719,5619252.89704787
3290,Dover,2022,1,271122452729,11/29/2022 12:00:00 AM,432 4TH ST SE,44.985535,-93.248525,478.1000(a),Snow emergency parking restric...,3,Marcy Holmes,University,1,4,-10380378.320227,5619244.55542438
3291,Dover,2022,1,271122452728,11/29/2022 12:00:00 AM,521 4TH ST SE,44.985275,-93.247782,478.1000(a),Snow emergency parking restric...,3,Marcy Holmes,University,1,4,-10380295.6098354,5619203.63412118
3292,Dover,2022,1,271122452727,11/29/2022 12:00:00 AM,521 4TH ST SE,44.985104,-93.247389,478.1000(a),Snow emergency parking restric...,3,Marcy Holmes,University,1,4,-10380251.8612603,5619176.72065972
3293,Dover,2022,1,271122452726,11/29/2022 12:00:00 AM,521 4TH ST SE,44.985032,-93.247192,478.1000(a),Snow emergency parking restric...,3,Marcy Holmes,University,1,4,-10380229.9313104,5619165.38858822
3294,Dover,2022,1,271122452725,11/29/2022 12:00:00 AM,622 4TH ST SE,44.984464,-93.2458,478.1000(a),Snow emergency parking restric...,3,Marcy Holmes,University,1,4,-10380074.9746415,5619075.99253074
3295,Dover,2022,1,271122452724,11/29/2022 12:00:00 AM,702 4TH ST SE,44.984256,-93.245233,478.1000(a),Snow emergency parking restric...,3,Marcy Holmes,University,1,4,-10380011.8564827,5619043.25602832
