X,Y,OBJECTID,Call_Taken,Customer,Location,Latitude,Longitude,Ward,Neighborho,Community,Tow_Zone,Day_ID,Snow_Emerg
-10384237.9896021,5616036.41980938,720,01/19/2020 03:36pm,Snow Emergency,"158 Clifton Avenue ,Minneapolis,MN",44.965148,-93.283197,7,Loring Park,Central,3,2,Newton
-10378328.9283991,5612616.15777492,721,01/19/2020 03:39pm,Snow Emergency,"3244 29th ave S,Minneapolis,MN",44.943405,-93.230115,2,Longfellow,Longfellow,6,2,Newton
-10386847.6524353,5619497.16949683,722,01/19/2020 03:40pm,Snow Emergency,"906 Oliver Ave n,Minneapolis,MN",44.98714,-93.30664,5,Near - North,Near North,1,2,Newton
-10384222.1822062,5615473.65407985,723,01/19/2020 03:41pm,Snow Emergency,"2126 PLEASANT AVE,Minneapolis,MN",44.961571,-93.283055,10,Whittier,Powderhorn,3,2,Newton
-10378243.7689659,5611855.76875796,724,01/19/2020 03:41pm,Snow Emergency,"3534 Snelling Avenue South,Minneapolis,MN",44.93857,-93.22935,12,Howe,Longfellow,6,2,Newton
-10378073.4501996,5619697.06237605,725,01/19/2020 03:42pm,Snow Emergency,"1018 17th ave se,Minneapolis,MN",44.98841,-93.22782,1,Como,University,4,2,Newton
-10387147.6584824,5621210.72563013,726,01/19/2020 03:45pm,Snow Emergency,"1822 queen Ave n,Minneapolis,MN",44.998026,-93.309335,5,Willard - Hay,Near North,1,2,Newton
-10380853.0978252,5611372.99028578,727,01/19/2020 03:46pm,Snow Emergency,"3708 Bloomington Ave S ,Minneapolis,MN",44.9355,-93.25279,9,Powderhorn Park,Powderhorn,6,2,Newton
-10386840.9732582,5621523.0604343,728,01/19/2020 03:46pm,Snow Emergency,"1938 Oliver Ave N,Minneapolis,MN",45.00001,-93.30658,5,Willard - Hay,Near North,1,2,Newton
-10386839.860112,5621660.02527894,729,01/19/2020 03:52pm,Snow Emergency,"2102 Oliver Ave N,Minneapolis,MN",45.00088,-93.30657,5,Willard - Hay,Near North,1,2,Newton
-10386846.5391891,5619733.26389003,730,01/19/2020 03:54pm,Snow Emergency,"1022 Oliver Ave N ,Minneapolis,MN",44.98864,-93.30663,5,Near - North,Near North,1,2,Newton
-10380064.3993027,5623464.37586613,731,01/19/2020 03:56pm,Snow Emergency,"2418 polk st ne,Minneapolis,MN",45.01234,-93.245705,1,Windom Park,Northeast,2,2,Newton
-10386872.6992744,5619381.0133394,732,01/19/2020 03:56pm,Snow Emergency,"816 Oliver Ave n ,Minneapolis,MN",44.986402,-93.306865,5,Near - North,Near North,1,2,Newton
-10384170.4186586,5615437.31231941,733,01/19/2020 03:57pm,Snow Emergency,"2119 PLEASANT AVE,Minneapolis,MN",44.96134,-93.28259,10,Whittier,Powderhorn,3,2,Newton
-10377613.7006248,5610626.07134787,734,01/19/2020 03:57pm,Snow Emergency,"3956 snelling ave s ,Minneapolis,MN",44.93075,-93.22369,12,Howe,Longfellow,6,2,Newton
-10377320.4851796,5610122.91862405,735,01/19/2020 04:00pm,Snow Emergency,"4160 snelling ave s ,Minneapolis,MN",44.92755,-93.221056,12,Hiawatha,Longfellow,6,2,Newton
-10381780.055224,5623416.34969255,736,01/19/2020 04:05pm,Snow Emergency,"428 24th ave ne,Minneapolis,MN",45.012035,-93.261117,1,Holland,Northeast,2,2,Newton
-10381390.2144099,5615061.31724865,737,01/19/2020 04:05pm,Snow Emergency,"2400 12th Ave S,Minneapolis,MN",44.95895,-93.257615,9,Midtown Phillips,Phillips,3,2,Newton
-10382677.6243236,5623562.00370463,738,01/19/2020 04:07pm,Snow Emergency,"2430 california st ne,Minneapolis,MN",45.01296,-93.26918,3,Bottineau,Northeast,2,2,Newton
-10381694.6732417,5614935.46463234,739,01/19/2020 04:08pm,Snow Emergency,"2428 10TH AVE S,Minneapolis,MN",44.95815,-93.26035,9,Midtown Phillips,Phillips,3,2,Newton
-10382896.9237222,5624427.31635806,740,01/19/2020 04:09pm,Snow Emergency,"38 28th ave ne,Minneapolis,MN",45.018455,-93.27115,1,Marshall Terrace,Northeast,2,2,Newton
-10384043.2918443,5615420.00681105,741,01/19/2020 04:10pm,Snow Emergency,"2102 PILLSBURY AVE,Minneapolis,MN",44.96123,-93.281448,10,Whittier,Powderhorn,3,2,Newton
-10385295.8587524,5624220.23212488,742,01/19/2020 04:11pm,Snow Emergency,"3410 DuPont Ave n,Minneapolis,MN",45.01714,-93.2927,4,McKinley,Camden,1,2,Newton
-10382950.3570391,5624396.60775855,743,01/19/2020 04:11pm,Snow Emergency,"2752 randolph st ne,Minneapolis,MN",45.01826,-93.27163,1,Marshall Terrace,Northeast,2,2,Newton
-10378764.5215316,5618724.0822743,744,01/19/2020 04:12pm,Snow Emergency,"1406 6th ST SE,Minneapolis,MN",44.982228,-93.234028,3,Marcy Holmes,University,4,2,Newton
-10386847.6524353,5619424.76850883,745,01/19/2020 04:12pm,Snow Emergency,"818 Oliver Ave N,Minneapolis,MN",44.98668,-93.30664,5,Near - North,Near North,1,2,Newton
-10382821.67168,5621706.62528223,746,01/19/2020 04:13pm,Snow Emergency,"110 14th ave ne,Minneapolis,MN",45.001176,-93.270474,3,Sheridan,Northeast,2,2,Newton
-10386869.3597359,5620293.77683808,747,01/19/2020 04:15pm,Snow Emergency,"1342 Oliver Ave N,Minneapolis,MN",44.992201,-93.306835,5,Willard - Hay,Near North,1,2,Newton
-10382713.8031246,5623243.14242506,748,01/19/2020 04:15pm,Snow Emergency,"56 23rd ave ne,Minneapolis,MN",45.010935,-93.269505,3,Bottineau,Northeast,2,2,Newton
-10378766.9705732,5618725.34137825,749,01/19/2020 04:17pm,Snow Emergency,"1404 6th street se,Minneapolis,MN",44.982236,-93.23405,3,Marcy Holmes,University,4,2,Newton
-10378242.6558198,5611868.34966244,750,01/19/2020 04:19pm,Snow Emergency,"3528 Snelling Avenue South,Minneapolis,MN",44.93865,-93.22934,12,Howe,Longfellow,6,2,Newton
-10377325.6058119,5610132.82420515,751,01/19/2020 04:26pm,Snow Emergency,"4156 Snelling Avenue South,Minneapolis,MN",44.927613,-93.221102,12,Hiawatha,Longfellow,6,2,Newton
-10380145.1058511,5622390.53910627,752,01/19/2020 04:54pm,Snow Emergency,"1716 TYLER ST NE,Minneapolis,MN",45.00552,-93.24643,1,Northeast Park,Northeast,2,2,Newton
-10387892.3858806,5621795.73267065,753,01/20/2020 08:11am,Snow Emergency,"2203 Vincent ave n ,Minneapolis,MN",45.001742,-93.316025,5,Willard - Hay,Near North,1,3,Newton
-10387892.3858806,5622217.03664053,754,01/20/2020 08:17am,Snow Emergency,"2411 Vincent ave n ,Minneapolis,MN",45.004418,-93.316025,5,Willard - Hay,Near North,1,3,Newton
-10380737.325622,5619753.72579035,755,01/20/2020 08:26am,Snow Emergency,"513 2nd ave se,Minneapolis,MN",44.98877,-93.25175,3,Marcy Holmes,University,4,3,Newton
-10387898.6197592,5623063.01050332,756,01/20/2020 08:28am,Snow Emergency,"2903 Vincent Ave N,Minneapolis,MN",45.009791,-93.316081,4,Willard - Hay,Near North,1,3,Newton
-10384967.2435784,5619450.10884516,757,01/20/2020 08:28am,Snow Emergency,"827 Lyndale pl ,Minneapolis,MN",44.986841,-93.289748,5,Sumner - Glenwood,Near North,1,3,Newton
-10383958.3550603,5616381.14492801,758,01/20/2020 08:29am,Snow Emergency,"1521 SPRUCE PL,Minneapolis,MN",44.967339,-93.280685,7,Loring Park,Central,3,3,Newton
-10380071.4123536,5610287.22629032,759,01/20/2020 08:30am,Snow Emergency,"1855 41st e,Minneapolis,MN",44.928595,-93.245768,12,Standish,Powderhorn,6,3,Newton
-10381482.1642447,5620123.77762834,760,01/20/2020 08:31am,Snow Emergency,"305 3rd ave ne,Minneapolis,MN",44.991121,-93.258441,3,St. Anthony West,Northeast,2,3,Newton
-10380563.667217,5620063.80653383,761,01/20/2020 08:33am,Snow Emergency,"715 2nd ave se,Minneapolis,MN",44.99074,-93.25019,3,Marcy Holmes,University,2,3,Newton
-10381133.7342887,5620311.87877419,762,01/20/2020 08:33am,Snow Emergency,"505 3rd ave ne,Minneapolis,MN",44.992316,-93.255311,3,St. Anthony East,Northeast,2,3,Newton
-10379498.7849157,5610284.0816132,763,01/20/2020 08:34am,Snow Emergency,"2211 41st st ,Minneapolis,MN",44.928575,-93.240624,12,Standish,Powderhorn,6,3,Newton
-10384002.3262847,5616588.20649737,764,01/20/2020 08:38am,Snow Emergency,"207 14TH ST W,Minneapolis,MN",44.968655,-93.28108,7,Loring Park,Central,3,3,Newton
-10385014.2204675,5619440.50783539,765,01/20/2020 08:42am,Snow Emergency,"829 lyndale pl ,Minneapolis,MN",44.98678,-93.29017,5,Sumner - Glenwood,Near North,1,3,Newton
-10381110.4685434,5620327.14740063,766,01/20/2020 08:43am,Snow Emergency,"509 3rd ave ne,Minneapolis,MN",44.992413,-93.255102,3,St. Anthony East,Northeast,2,3,Newton
-10383986.741538,5616582.69950634,767,01/20/2020 08:43am,Snow Emergency,"203 14TH ST W,Minneapolis,MN",44.96862,-93.28094,7,Loring Park,Central,3,3,Newton
-10381020.7450008,5620381.6109357,768,01/20/2020 08:46am,Snow Emergency,"521 3rd ave ne,Minneapolis,MN",44.992759,-93.254296,3,St. Anthony East,Northeast,2,3,Newton
-10385154.4829868,5615810.17659238,769,01/20/2020 08:46am,Snow Emergency,"1917 COLFAX AVE S ,Minneapolis,MN",44.96371,-93.29143,7,Lowry Hill,Calhoun Isle,3,3,Newton
-10384317.5830044,5616331.11094506,770,01/20/2020 08:47am,Snow Emergency,"341 OAK GROVE ST,Minneapolis,MN",44.967021,-93.283912,7,Loring Park,Central,3,3,Newton
-10384962.9021182,5619433.58250001,771,01/20/2020 08:53am,Snow Emergency,"825 Lyndale Pl,Minneapolis,MN",44.986736,-93.289709,5,Sumner - Glenwood,Near North,1,3,Newton
-10381098.891283,5620334.8603608,772,01/20/2020 08:55am,Snow Emergency,"511 3rd ave ne,Minneapolis,MN",44.992462,-93.254998,3,St. Anthony East,Northeast,2,3,Newton
-10384958.5606581,5619417.05618514,773,01/20/2020 08:55am,Snow Emergency,"823 lyndale pl ,Minneapolis,MN",44.986631,-93.28967,5,Sumner - Glenwood,Near North,1,3,Newton
-10386460.2605626,5613253.77012054,774,01/20/2020 08:55am,Snow Emergency,"3023 James Ave S,Minneapolis,MN",44.947459,-93.30316,10,ECCO,Calhoun Isle,5,3,Newton
-10380823.0415782,5619591.60662596,775,01/20/2020 08:56am,Snow Emergency,"415 2nd ave se,Minneapolis,MN",44.98774,-93.25252,3,Marcy Holmes,University,4,3,Newton
-10387917.4327197,5620690.29660277,776,01/20/2020 08:56am,Snow Emergency,"1511 Vincent ave n ,Minneapolis,MN",44.99472,-93.31625,5,Willard - Hay,Near North,1,3,Newton
-10381018.7412577,5620382.87027099,777,01/20/2020 08:56am,Snow Emergency,"523 3rd ave ne,Minneapolis,MN",44.992767,-93.254278,3,St. Anthony East,Northeast,2,3,Newton
-10381900.9482599,5610573.39620951,778,01/20/2020 08:57am,Snow Emergency,"811 40 th st e,Minneapolis,MN",44.930415,-93.262203,8,Bancroft,Powderhorn,6,3,Newton
-10387893.4990267,5620552.87422172,779,01/20/2020 08:58am,Snow Emergency,"1429 Vincent ave n ,Minneapolis,MN",44.993847,-93.316035,5,Willard - Hay,Near North,1,3,Newton
-10380399.3595799,5619607.81831221,780,01/20/2020 09:00am,Snow Emergency,"523 4TH AVE SE,Minneapolis,MN",44.987843,-93.248714,3,Marcy Holmes,University,4,3,Newton
-10381877.4597653,5620589.23673217,781,01/20/2020 09:02am,Snow Emergency,"225 6th ave ne,Minneapolis,MN",44.994078,-93.261992,3,St. Anthony West,Northeast,2,3,Newton
-10381877.9050638,5620589.07931165,782,01/20/2020 09:04am,Snow Emergency,"223 6th ave ne,Minneapolis,MN",44.994077,-93.261996,3,St. Anthony West,Northeast,2,3,Newton
-10385014.2204675,5619440.50783539,783,01/20/2020 09:07am,Snow Emergency,"805 Lyndale Pl,Minneapolis,MN",44.98678,-93.29017,5,Sumner - Glenwood,Near North,1,3,Newton
-10384924.6082495,5619293.97597242,784,01/20/2020 09:08am,Snow Emergency,"807 lyndale pl ,Minneapolis,MN",44.985849,-93.289365,5,Sumner - Glenwood,Near North,1,3,Newton
-10385795.6832898,5623284.86939575,785,01/20/2020 09:10am,Snow Emergency,"2949 Girard ave n ,Minneapolis,MN",45.0112,-93.29719,5,Jordan,Near North,1,3,Newton
-10385320.9055916,5615803.41137955,786,01/20/2020 09:13am,Snow Emergency,"1941 DUPONT AVE S ,Minneapolis,MN",44.963667,-93.292925,7,Lowry Hill,Calhoun Isle,3,3,Newton
-10381191.5090657,5610199.96208327,787,01/20/2020 09:15am,Snow Emergency,"4117 13th av s,Minneapolis,MN",44.92804,-93.25583,8,Bancroft,Powderhorn,6,3,Newton
-10385795.6832898,5622911.69609172,788,01/20/2020 09:17am,Snow Emergency,"2807 Girard ave n ,Minneapolis,MN",45.00883,-93.29719,5,Jordan,Near North,1,3,Newton
-10381070.9501038,5608977.4074072,789,01/20/2020 09:17am,Snow Emergency,"4541 14th Avenue South,Minneapolis,MN",44.920264,-93.254747,11,Northrop,Nokomis,6,3,Newton
-10381052.3596924,5611700.08172774,790,01/20/2020 09:17am,Snow Emergency,"3601 14th av s,Minneapolis,MN",44.93758,-93.25458,9,Powderhorn Park,Powderhorn,6,3,Newton
-10380910.9840269,5610731.42254632,791,01/20/2020 09:19am,Snow Emergency,"3929 15th Avenue South,Minneapolis,MN",44.93142,-93.25331,8,Bancroft,Powderhorn,6,3,Newton
-10385013.1072212,5619235.11203024,792,01/20/2020 09:20am,Snow Emergency,"725 Aldrich Ave n,Minneapolis,MN",44.985475,-93.29016,5,Sumner - Glenwood,Near North,1,3,Newton
-10381191.5090657,5609490.87273438,793,01/20/2020 09:20am,Snow Emergency,"4349 13th AVE S,Minneapolis,MN",44.92353,-93.25583,11,Northrop,Nokomis,6,3,Newton
-10385007.8751641,5619235.11203024,794,01/20/2020 09:21am,Snow Emergency,"721 Aldrich Ave N,Minneapolis,MN",44.985475,-93.290113,5,Sumner - Glenwood,Near North,1,3,Newton
-10387919.6591121,5619675.02669994,795,01/20/2020 09:22am,Snow Emergency,"1011 Vincent ave n ,Minneapolis,MN",44.98827,-93.31627,5,Willard - Hay,Near North,1,3,Newton
-10381091.321609,5620369.17557537,796,01/20/2020 09:22am,Snow Emergency,"515 3rd ave ne,Minneapolis,MN",44.99268,-93.25493,3,St. Anthony East,Northeast,2,3,Newton
-10381068.835036,5611395.94926456,797,01/20/2020 09:22am,Snow Emergency,"3703 14th,Minneapolis,MN",44.935646,-93.254728,9,Powderhorn Park,Powderhorn,6,3,Newton
-10381086.4235258,5620342.73088535,798,01/20/2020 09:23am,Snow Emergency,"513 3rd ave ne,Minneapolis,MN",44.992512,-93.254886,3,St. Anthony East,Northeast,2,3,Newton
-10381193.735458,5611648.1866475,799,01/20/2020 09:25am,Snow Emergency,"3611 13th ave s,Minneapolis,MN",44.93725,-93.25585,9,Powderhorn Park,Powderhorn,6,3,Newton
-10381968.0739049,5620800.48778041,800,01/20/2020 09:27am,Snow Emergency,"229 7th ave ne,Minneapolis,MN",44.99542,-93.262806,3,St. Anthony West,Northeast,2,3,Newton
-10388061.0348777,5620912.25442399,801,01/20/2020 09:27am,Snow Emergency,"1631 Washburn ave n,Minneapolis,MN",44.99613,-93.31754,5,Willard - Hay,Near North,1,3,Newton
-10381802.7644463,5620880.77080407,802,01/20/2020 09:28am,Snow Emergency,"319 7th ave ne,Minneapolis,MN",44.99593,-93.261321,3,St. Anthony West,Northeast,2,3,Newton
-10388077.7327705,5620616.31182879,803,01/20/2020 09:28am,Snow Emergency,"1427 Washburn ave n ,Minneapolis,MN",44.99425,-93.31769,5,Willard - Hay,Near North,1,3,Newton
-10380914.3235654,5612097.95396547,804,01/20/2020 09:29am,Snow Emergency,"3433 15th ave s,Minneapolis,MN",44.94011,-93.25334,9,Powderhorn Park,Powderhorn,6,3,Newton
-10381402.4595179,5620417.81519673,805,01/20/2020 09:31am,Snow Emergency,"403 4th ave ne,Minneapolis,MN",44.992989,-93.257725,3,St. Anthony West,Northeast,2,3,Newton
-10380408.9330972,5619630.95565073,806,01/20/2020 09:31am,Snow Emergency,"525 4TH AVE SE,Minneapolis,MN",44.98799,-93.2488,3,Marcy Holmes,University,4,3,Newton
-10381376.0767832,5620431.19513065,807,01/20/2020 09:33am,Snow Emergency,"425 4th aave ne,Minneapolis,MN",44.993074,-93.257488,3,St. Anthony West,Northeast,2,3,Newton
-10385214.5954808,5619210.71667653,808,01/20/2020 09:33am,Snow Emergency,"713 Bryant Ave n,Minneapolis,MN",44.98532,-93.29197,5,Sumner - Glenwood,Near North,1,3,Newton
-10381686.8808183,5620287.32309342,809,01/20/2020 09:34am,Snow Emergency,"215 4th ave ne,Minneapolis,MN",44.99216,-93.26028,3,St. Anthony West,Northeast,2,3,Newton
-10381016.8488392,5620384.1294649,810,01/20/2020 09:36am,Snow Emergency,"525 3rd ave ne,Minneapolis,MN",44.992775,-93.254261,3,St. Anthony East,Northeast,2,3,Newton
-10384954.6644965,5619852.88740938,811,01/20/2020 09:37am,Snow Emergency,"949 Aldrich Ave N,Minneapolis,MN",44.9894,-93.289635,5,Near - North,Near North,1,3,Newton
-10379933.9328497,5619652.67641083,812,01/20/2020 09:38am,Snow Emergency,"713 6th ave se,Minneapolis,MN",44.988128,-93.244533,3,Marcy Holmes,University,4,3,Newton
-10383839.3545431,5616585.21697541,813,01/20/2020 09:39am,Snow Emergency,"111 14TH ST W,Minneapolis,MN",44.968636,-93.279616,7,Loring Park,Central,3,3,Newton
-10388061.0348777,5620929.57061043,814,01/20/2020 09:40am,Snow Emergency,"1635 Washburn Ave n ,Minneapolis,MN",44.99624,-93.31754,5,Willard - Hay,Near North,1,3,Newton
-10385461.168211,5616331.11094506,815,01/20/2020 09:40am,Snow Emergency,"1707 EMERSON AVE S ,Minneapolis,MN",44.967021,-93.294185,7,Lowry Hill,Calhoun Isle,3,3,Newton
-10381329.5452927,5611552.26010313,816,01/20/2020 09:40am,Snow Emergency,"3629 12th ave so,Minneapolis,MN",44.93664,-93.25707,9,Powderhorn Park,Powderhorn,6,3,Newton
-10385795.6832898,5623352.57759302,817,01/20/2020 09:41am,Snow Emergency,"3007 Girard ave no mpls,Minneapolis,MN",45.01163,-93.29719,5,Jordan,Near North,1,3,Newton
-10380352.3827909,5619270.83949808,818,01/20/2020 09:41am,Snow Emergency,"403 5th ave se ,Minneapolis,MN",44.985702,-93.248292,3,Marcy Holmes,University,4,3,Newton
-10383857.0543574,5616585.37432609,819,01/20/2020 09:42am,Snow Emergency,"125 14TH ST W,Minneapolis,MN",44.968637,-93.279775,7,Loring Park,Central,3,3,Newton
-10385772.862743,5623337.93357666,820,01/20/2020 09:43am,Snow Emergency,"3009 Girard ave n ,Minneapolis,MN",45.011537,-93.296985,5,Jordan,Near North,1,3,Newton
-10380946.6062048,5620279.45261722,821,01/20/2020 09:44am,Snow Emergency,"245 6th st ne,Minneapolis,MN",44.99211,-93.25363,3,St. Anthony East,Northeast,2,3,Newton
-10385796.796436,5623620.26599649,822,01/20/2020 09:45am,Snow Emergency,"3201 girard ave north mpls,Minneapolis,MN",45.01333,-93.2972,4,Folwell,Camden,1,3,Newton
-10381980.3190129,5620794.50594555,823,01/20/2020 09:45am,Snow Emergency,"207 7th ave ne,Minneapolis,MN",44.995382,-93.262916,3,St. Anthony West,Northeast,2,3,Newton
-10380088.4442202,5619742.55039983,824,01/20/2020 09:45am,Snow Emergency,"707 5th ave se ,Minneapolis,MN",44.988699,-93.245921,3,Marcy Holmes,University,4,3,Newton
-10382441.0704092,5616605.51438726,825,01/20/2020 09:47am,Snow Emergency,"615 14th st e ,Minneapolis,MN",44.968765,-93.267055,7,Elliot Park,Central,3,3,Newton
-10385223.5010503,5619221.73387009,826,01/20/2020 09:47am,Snow Emergency,"715 Bryant Ave n,Minneapolis,MN",44.98539,-93.29205,5,Sumner - Glenwood,Near North,1,3,Newton
-10381122.1570283,5620319.5917213,827,01/20/2020 09:48am,Snow Emergency,"507 3rd ave ne,Minneapolis,MN",44.992365,-93.255207,3,St. Anthony East,Northeast,2,3,Newton
-10381338.4508622,5620855.583874,828,01/20/2020 09:50am,Snow Emergency,"623 washington st ne,Minneapolis,MN",44.99577,-93.25715,3,St. Anthony East,Northeast,2,3,Newton
-10381904.7330969,5610858.00268793,829,01/20/2020 09:50am,Snow Emergency,"809 39th ST E,Minneapolis,MN",44.932225,-93.262237,8,Bancroft,Powderhorn,6,3,Newton
-10385796.796436,5623999.76754021,830,01/20/2020 09:51am,Snow Emergency,"3323 Girard ave n ,Minneapolis,MN",45.01574,-93.2972,4,Folwell,Camden,1,3,Newton
-10379166.6075539,5611681.21072925,831,01/20/2020 09:52am,Snow Emergency,"2323 36th Street East,Minneapolis,MN",44.93746,-93.23764,12,Standish,Powderhorn,6,3,Newton
-10381355.7053781,5611563.58247924,832,01/20/2020 09:55am,Snow Emergency,"3627 12th ave S ,Minneapolis,MN",44.936712,-93.257305,9,Powderhorn Park,Powderhorn,6,3,Newton
-10385175.2996905,5619161.45398015,833,01/20/2020 09:58am,Snow Emergency,"709 Bryant Ave N,Minneapolis,MN",44.985007,-93.291617,5,Sumner - Glenwood,Near North,1,3,Newton
-10387776.0569541,5620416.39858062,834,01/20/2020 09:58am,Snow Emergency,"1347 Upton ave n ,Minneapolis,MN",44.99298,-93.31498,5,Willard - Hay,Near North,1,3,Newton
-10379850.1092119,5619116.28353415,835,01/20/2020 10:01am,Snow Emergency,"429 8th av se,Minneapolis,MN",44.98472,-93.24378,3,Marcy Holmes,University,4,3,Newton
-10387773.8305618,5620989.39003325,836,01/20/2020 10:02am,Snow Emergency,"1643 upton ave n ,Minneapolis,MN",44.99662,-93.31496,5,Willard - Hay,Near North,1,3,Newton
-10385206.8031576,5619202.84713947,837,01/20/2020 10:03am,Snow Emergency,"711 Bryant Ave n,Minneapolis,MN",44.98527,-93.2919,5,Sumner - Glenwood,Near North,1,3,Newton
-10379812.2606416,5619183.9604484,838,01/20/2020 10:04am,Snow Emergency,"505 8th Avenue se ,Minneapolis,MN",44.98515,-93.24344,3,Marcy Holmes,University,4,3,Newton
-10381791.9664583,5620482.51106169,839,01/20/2020 10:06am,Snow Emergency,"229 5th ave ne,Minneapolis,MN",44.9934,-93.261224,3,St. Anthony West,Northeast,2,3,Newton
-10381811.2247173,5620472.75167622,840,01/20/2020 10:07am,Snow Emergency,"213 5th ave ne,Minneapolis,MN",44.993338,-93.261397,3,St. Anthony West,Northeast,2,3,Newton
-10381794.4154999,5620481.25185404,841,01/20/2020 10:11am,Snow Emergency,"227 5th ave ne,Minneapolis,MN",44.993392,-93.261246,3,St. Anthony West,Northeast,2,3,Newton
-10380415.6122743,5619616.78988578,842,01/20/2020 10:11am,Snow Emergency,"521 4TH AVE SE,Minneapolis,MN",44.9879,-93.24886,3,Marcy Holmes,University,4,3,Newton
-10385320.9055916,5615681.63898162,843,01/20/2020 10:12am,Snow Emergency,"1937 DUPONT AVE S ,Minneapolis,MN",44.962893,-93.292925,7,Lowry Hill,Calhoun Isle,3,3,Newton
-10381796.8645415,5620479.99250502,844,01/20/2020 10:12am,Snow Emergency,"225 5th ave ne,Minneapolis,MN",44.993384,-93.261268,3,St. Anthony West,Northeast,2,3,Newton
-10384411.981981,5616345.11406488,845,01/20/2020 10:13am,Snow Emergency,"343 oak grove st ,Minneapolis,MN",44.96711,-93.28476,7,Loring Park,Central,3,3,Newton
-10381973.6398358,5620797.65428665,846,01/20/2020 10:24am,Snow Emergency,"219 7th ave ne,Minneapolis,MN",44.995402,-93.262856,3,St. Anthony West,Northeast,2,3,Newton
-10387780.5097389,5621875.70966688,847,01/20/2020 10:24am,Snow Emergency,"2225 Upton Ave n,Minneapolis,MN",45.00225,-93.31502,5,Willard - Hay,Near North,1,3,Newton
