email_id,body_text,body_length
812,"Choose your Monday Free Gift Toy? 10 minutes to get Puzzle Learning Toy, Slinky, Dinosaur ... 
Hi Sample, Choose your Monday Free Gift Toy? 10 minutes to get Puzzle Learning Toy, Slinky, Dinosaur ...
 WOMEN 
 MEN 
 ACCESSORIES 
 HOME DECOR 
 GADGETS 
Today's Trending Products
 $1 
 $4 
 $2 
 $1 
 $1 
 $3 
 $2 
 $2 
Shop now
Recommended For You
 $1 
 $16 
Shop now
 download our app 
You are receiving this email because you subscribed at 
 wish.com .
To opt-out of receiving future emails, you may do so here .
1 Sansome St., 40th Floor, San Francisco, CA 94104 - USA
This email was sent from a notification-only address that cannot accept incoming emails.
Please do not reply to this message. If you have any questions or concerns, please contact us at support@wish.com",782
813,"Groupon Sample's Minneapolis / St Paul Deals | May 30, 2019 | Groupons for Food & Drink, Health & Beauty, and Things to Do Sample's Minneapolis / St Paul Deals | May 30, 2019 Dysport Facial Injections Aesthetica Skin Health and Wellness   ⋅   Over 1,000 Bought        (462 ratings) $340 $175 Sale Ends 5/30 View Deal MyHeritage DNA Kit Over 10,000 Bought $79 $55 View Deal   Sushi and Thai Bagu Sushi And Thai Over 5,000 Bought    (1,677 ratings) $40 $29 Sale Ends 5/30 View Deal   Tough Mudder Run Entry Over 250 Bought    (774 ratings) $90.85 $69 View Deal   Gas Fireplace and Venting System Fireside Hearth & Home      (165 ratings) $1500 $750 View Deal   Scenic Boat Tour Taylors Falls Scenic Boat Tours Over 1,000 Bought    (1,537 ratings) $49.98 $29 Sale Ends 5/30 View Deal   Oil Change Valvoline Instant Oil Change Company Over 10,000 Bought    (23,029 ratings) $42.99 $21.99 View Deal   Gel Manicure or Pedicure T Nails Over 600 Bought    (1,271 ratings) $45 $27 View Deal   Arcade-Game Pass or eSports Play GameWorks - Mall of America Over 10,000 Bought    (1,408 ratings) $15 $10 View Deal   Dog Boarding ADOGO Pet Hotel MSP Airport      (96 ratings) $165 $92 Sale Ends 5/30 View Deal   Massage with Optional Facial Accolades Salon Spa Over 1,000 Bought    (2,280 ratings) $95 $55 Sale Ends 5/30 View Deal   Seafood Lunch for Two Stella's Fish Cafe Over 1,000 Bought    (1,021 ratings) $95 $46 View Deal   HVAC Services Twin Cities Furnace Cleaning Over 100 Bought    (163 ratings) $99.95 $79 Sale Ends 5/30 View Deal   Juvederm Ultra XC or Botox Contour Clinic Over 100 Bought    (43 ratings) $355.99 $178 Sale Ends 5/30 View Deal   Dysport or Restylane Lyft KP's Upkeep Boutike - Uptown LLC Over 700 Bought    (461 ratings) $450 $160 Sale Ends 5/30 View Deal   Concealed-Carry Class Twin Cities Carry Over 1,000 Bought    (524 ratings) $99.50 $40 View Deal   Botox KP's Upkeep Boutike Over 1,000 Bought    (461 ratings) $299 $159 Sale Ends 5/30 View Deal   Dysport and Restylane Injectio",2000
814,"Groupon Through 6/5 Use Promo Code OFF25 Just enter the code at checkout to apply your extra savings instantly! SHOP NOW Valid exclusively for sample.user@example.com; not transferable. Valid on 1 unit per transaction; max 1 Local deal per customer. Max discount $25. Ends 6/5. Exclusions apply. Full details: gr.pn/promofaq. Groupon Merchant   |   FAQ   |   Gift Cards   |   Contact You are receiving this email because sample.user@example.com is signed up to receive Groupon communications.  To adjust how often you receive future Groupon emails, including unsubscribing, click here .  Delivered by Groupon 600 W. Chicago Avenue, Suite 400, Chicago, IL 60654, USA 25% OFF with Code OFF25",689
815,"Groupon Treat yourself or get a gift for mom 60- or 90-Minute massage Salon Fusion Inver Grove Heights  (1,298) $70 $49 60-Minute Massage Skinovation Medspa Parklawn  (1,025) $80 $46 Sale Ends 5/9 Therapeutic Massage Nokomis Massage and Wellness South Minneapolis  (402) $89.95 $50 Massage and Reiki or Cupping Sacred Roots Holistic Massage Dewey Hill  (19) $684 $89 Sale Ends 5/9 Therapeutic Massage True Blue Therapeutic Bodywork Golden Valley  (89) $65 $45 Swedish Massages D'Vine Massage Health & Wellness Macalester - Groveland  (1) $90 $39 Sale Ends 5/9 Deep-Tissue Massage Wellspring Health Center Hopkins  (1,948) $100 $41 Sale Ends 5/9 60-Minute Massages The Balancing Act Minneapolis  (442) $70 $38 Sale Ends 5/9 Hot-Stone Foot and Body Massage Healing Foot Spa Maplewood - Oakdale  (384) $60 $34 Sale Ends 5/9 Chiropractic Exam and Adjustment Allied Chiropractic Center Eagan  (712) $175 $46 Sale Ends 5/9 Swedish or Deep Tissue Massage Bliss at Ambiente Gallerie Northeast Minneapolis  (181) $70 $42.50 Shiatsu Bodywork Sessions Zendo Bodywork West Bloomington  (9) $100 $36 Sale Ends 5/9 Groupon Merchant   |   FAQ   |   Gift Cards   |   Contact You are receiving this email because sample.user@example.com is signed up to receive Groupon communications.  To adjust how often you receive future Groupon emails, including unsubscribing, click here .  Delivered by Groupon 600 W. Chicago Avenue, Suite 400, Chicago, IL 60654, USA $30 Massages Are Here! 💆‍♀️",1468
816,"Groupon Stay, with dates into October |  View All Getaways Deals  » Lakefront Hotel in Walker, MN Walker, MN — Chase on the Lake Lakefront hotel near outdoor activities with restaurant and Aveda spa Save 20%      From $87.20 $109   View Deal 2-Night Stay on an Island in a Wisconsin Lake Birchwood, WI — Stout’s Island Lodge A rustic-luxe historic lodge on an island on Red Cedar Lake, with bonfire nights, an onsite restaurant, kayaking, and a swimming dock Save 46%      From $209 $388   View Deal Wisconsin Dells Resort with Indoor Water Park Wisconsin Dells, WI — Kalahari Resorts This safari-themed hotel features enormous indoor water park with numerous slides and a wave pool Save 60%      From $119.99 $299   View Deal Wine and Dine Package in Niagara Falls Hotel Niagara Falls, ON — The Oakes Hotel Overlooking the Falls Contemporary hotel with stunning views of Niagara Falls and indoor pool and jetted tub; stay includes wine tastings and chocolate tour Save 47%      From $61.35 $115   View Deal 4-Star Southwestern Resort with Six Waterpark Passes Phoenix, AZ — Arizona Grand Resort & Spa – Premium Collection This 4-star Southwestern resort provides a relaxing stay located between Phoenix’s metro area and the sprawling South Mountain Park. Save 47%      From $89.65 $169   View Deal Downtown Duluth Hotel near Restaurants and Lake Duluth, MN — The Downtown Duluth Inn Hotel in downtown Duluth, within walking distance of restaurants and Lake Superior; stay includes free continental breakfast and WiFi Save 25%      From $55.34 $73.79   View Deal Modern Hotel near Minnesota Lakes Parkers Prairie, MN — GrandStay Hotel & Suites of Parkers Prairie A Minnesota hotel—about a two-hour drive from Minneapolis—with indoor pool, complimentary breakfast, and free WiFi Save 40%      From $47.40 $79   View Deal Oceanside Resort in Myrtle Beach Myrtle Beach, SC — Dayton House Resort This oceanfront resort boasts a lazy river, indoor and outdoor pools, and a tanning lawn, plus a private bal",2000
817,"Groupon Stay for up to four, with water park admission and four Tom Foolerys Adventure Park passes. Dates into June. |  View All Getaways Deals  » Wisconsin Dells Resort with Indoor Water Park Wisconsin Dells, WI — Kalahari Resorts This safari-themed hotel features enormous indoor water park with numerous slides and a wave pool Save 55%      From $119.99 $269   View Deal Lakefront Hotel in Walker, MN Walker, MN — Chase on the Lake Lakefront hotel near outdoor activities with restaurant and Aveda spa Save 20%      From $87.20 $109   View Deal Member Pricing: Downtown Minneapolis Hotel Minneapolis, MN — AC Hotel Minneapolis Downtown Modern hotel with sleek, European-inspired decor is located in the city’s bustling Hennepin Theater District Save 33%      From $99.20 $149   View Deal Great Wolf Lodge Water Park Resort near Minneapolis Bloomington, MN — Great Wolf Lodge Minneapolis/Bloomington Up to six guests enjoy daily passes to the indoor water park, plus access to kid-friendly activities and eight restaurants Save 59%        2 days left From $89 $214.99   View Deal Shasta Lake Houseboats with Gas Credit Redding, CA — Bridge Bay at Shasta Lake Houseboats for up to 13 guests on California’s Shasta Lake; all options include a gas credit, and one includes a ski-boat or jet-ski rental Save 53%      From $800 $1,700   View Deal Modern Hotel near Minnesota Lakes Parkers Prairie, MN — GrandStay Hotel & Suites of Parkers Prairie A Minnesota hotel—about a two-hour drive from Minneapolis—with indoor pool, complimentary breakfast, and free WiFi Save 40%      From $47.40 $79   View Deal ✈ 5-Day Iceland Vacation with Air from Gate 1 Travel Reykjavik Explore Reykjavík on your own or take one of the optional tours during this 5-day vacation in Iceland; airfare is included     From $499   View Deal Water Park Resort North of Wisconsin Dells Warrens, WI — Three Bears Resort Ride water slides or float down a lazy river at this resort’s 60,000-square-foot water park, located an hour no",2000
818,"Groupon Stay for up to four, with water park admission and four Tom Foolerys Adventure Park passes. Dates into June. |  View All Getaways Deals  » Wisconsin Dells Resort with Indoor Water Park Wisconsin Dells, WI — Kalahari Resorts This safari-themed hotel features enormous indoor water park with numerous slides and a wave pool Save 60%      From $119.99 $299   View Deal 2-Night Stay on an Island in a Wisconsin Lake Birchwood, WI — Stout’s Island Lodge A rustic-luxe historic lodge on an island on Red Cedar Lake, with bonfire nights, an onsite restaurant, kayaking, and a swimming dock Save 46%      From $209 $388   View Deal Lakefront Hotel in Walker, MN Walker, MN — Chase on the Lake Lakefront hotel near outdoor activities with restaurant and Aveda spa Save 20%      From $87.20 $109   View Deal Chicago Hotel near Museums and Mag Mile Shopping Chicago, IL — Hotel Essex Chicago Downtown Chicago hotel with high-speed WiFi; located near Magnificent Mile shopping and world-class museums Save 42%      From $85 $147.57   View Deal Downtown Duluth Hotel near Restaurants and Lake Duluth, MN — The Downtown Duluth Inn Hotel in downtown Duluth, within walking distance of restaurants and Lake Superior; stay includes free continental breakfast and WiFi Save 25%      From $55.34 $73.79   View Deal Century-Old Hotel in Boston’s Kenmore Square Boston, MA — Boston Hotel Buckminster Century-old Kenmore Square hotel near Fenway Park, historic Back Bay, and downtown Boston Save 27%      From $145.30 $199   View Deal Modern Hotel near Minnesota Lakes Parkers Prairie, MN — GrandStay Hotel & Suites of Parkers Prairie A Minnesota hotel—about a two-hour drive from Minneapolis—with indoor pool, complimentary breakfast, and free WiFi Save 40%      From $47.40 $79   View Deal 4-Star Southwestern Resort with Six Waterpark Passes Phoenix, AZ — Arizona Grand Resort & Spa – Premium Collection This 4-star Southwestern resort provides a relaxing stay located between Phoenix’s metro area and the spraw",2000
819,"Groupon Stay, with dates into October |  View All Getaways Deals  » Lakefront Hotel in Walker, MN Walker, MN — Chase on the Lake Lakefront hotel near outdoor activities with restaurant and Aveda spa Save 20%      From $87.20 $109   View Deal Great Wolf Lodge Water Park Resort near Minneapolis Bloomington, MN — Great Wolf Lodge Minneapolis/Bloomington Up to six guests enjoy daily passes to the indoor water park, plus access to kid-friendly activities and eight restaurants Save 59%      From $89 $214.99   View Deal 1920's Lodge in the Minnesota Northwoods Manhattan Beach, MN — Manhattan Beach Lodge Stay in a historic lodge on the shores of northern Minnesota’s Big Trout Lake, with $10 dining credit per stay Save 47%        1 day left From $79 $149   View Deal 2-Night Stay on an Island in a Wisconsin Lake Birchwood, WI — Stout’s Island Lodge A rustic-luxe historic lodge on an island on Red Cedar Lake, with bonfire nights, an onsite restaurant, kayaking, and a swimming dock Save 46%      From $209 $388   View Deal Member Pricing: Newly Remodeled Cape Cod Hotel Barnstable, MA — Holiday Inn Cape Cod - Hyannis Newly renovated Cape Cod hotel with a restaurant and an indoor pool; less than 10 minutes from Hyannis’s Main Street and the Nantucket ferry Save 20%      From $93.60 $117   View Deal Downtown Duluth Hotel near Restaurants and Lake Duluth, MN — The Downtown Duluth Inn Hotel in downtown Duluth, within walking distance of restaurants and Lake Superior; stay includes free continental breakfast and WiFi Save 25%      From $55.34 $73.79   View Deal Wine and Dine Package in Niagara Falls Hotel Niagara Falls, ON — The Oakes Hotel Overlooking the Falls Contemporary hotel with stunning views of Niagara Falls and indoor pool and jetted tub; stay includes wine tastings and chocolate tour Save 47%      From $61.29 $115   View Deal Resort on the Beach in Cape Cod Yarmouth, MA — Blue Water Resort A beachside resort right on Nantucket Sound, where guests can swim, kayak, and go wha",2000
820,"Get your Wish haul faster 
Hi Sample, 
 WOMEN 
 MEN 
 ACCESSORIES 
 HOME DECOR 
 GADGETS 
 HEY
 Sample, 
 HERE'S ANOTHER TIP TO MASTER WISH 
 Get faster shipping when 
 you spot the 
 Items with the 
 Wish Express icon 
 will be delivered in 5-7 days! 
 Keep an eye out for the 
 SHOP NOW
 download our app 
You are receiving this email because you subscribed at 
 wish.com .
To opt-out of receiving future emails, you may do so here .
1 Sansome St., 40th Floor, San Francisco, CA 94104 - USA
This email was sent from a notification-only address that cannot accept incoming emails.
Please do not reply to this message. If you have any questions or concerns, please contact us at support@wish.com",703
821,"Groupon Through 4/17 Use Promo Code DEAL25 Just enter the code at checkout to apply your extra savings instantly! SHOP NOW Valid exclusively for sample.user@example.com; not transferable. Valid on 1 unit per transaction; max 1 Local deal per customer. Max discount $25. Ends 4/17. Exclusions apply. Full details: gr.pn/promofaq. Groupon Merchant   |   FAQ   |   Gift Cards   |   Contact You are receiving this email because sample.user@example.com is signed up to receive Groupon communications.  To adjust how often you receive future Groupon emails, including unsubscribing, click here .  Delivered by Groupon 600 W. Chicago Avenue, Suite 400, Chicago, IL 60654, USA 25% OFF—Exclusive!",687
822,"View Web Version:
http://t-info.mail.adobe.com/r/?id=tdfdf36df,aaad2233,aad3e871&p1=%40mhJPnoAme11btNQIDrKXL0IYMjhvlFkdnE6Fza50WEs%3D

Unfortunately, your email client cannot display HTML or your
settings are turned off. To view this email, please click or 
copy and paste the link above into your browser.

******************************************************************

This is a marketing email from Adobe Inc., 345 Park Avenue, San Jose, CA 95110 USA. Click below to unsubscribe: http://t-info.mail.adobe.com/r/?id=tdfdf36df,aaad2233,aad3e872&sample.user@example.com&p2=%404nXdmN00qsLP3%2F1cByABFZgsFSmcksmtO9hXZtwkECs%3D&p3= 

To ensure future delivery of email, please add mail@mail.adobe.com
http://t-info.mail.adobe.com/r/?id=tdfdf36df,aaad2233,aad3e873
to your address book, contacts, or safe sender list.

Your privacy is important to us. Please review Adobe's 
Privacy Policy:
http://t-info.mail.adobe.com/r/?id=tdfdf36df,aaad2233,aad3e874




",981
823,"Groupon Sample's Minneapolis / St Paul Deals | April 27, 2019 | Groupons for Food & Drink, Health & Beauty, and Things to Do Sample's Minneapolis / St Paul Deals | April 27, 2019 Cruise for Two Paradise Charter Cruises & Minneapolis Queen   ⋅   Over 150 Bought    (521 ratings) $40 $26 View Deal Soundset Festival Lil Wayne, SZA, G-Eazy, Lil Uzi Vert, DMX, Run the Jewels, Atmosphere & More   $137.44 $99 View Deal   Pool Passes Richfield Outdoor Pool Over 1,000 Bought    (388 ratings) $146 $77 View Deal   Cakes, Pastries, and Pies Wuollet Bakery Over 10,000 Bought    (30,384 ratings) $30 $19 View Deal   Oil Change Valvoline Instant Oil Change Company Over 5,000 Bought    (20,956 ratings) $42.99 $21.99 View Deal   Laser Hair Removal Envy Skin Clinic Over 1,000 Bought    (284 ratings) $600 $75 View Deal   20 Units of Botox Aesthetica Skin Health and Wellness Over 450 Bought    (435 ratings) $400 $179 View Deal   Gold Season Pass to Valleyfair Over 250 Bought    (395 ratings) $89 View Deal   Sushi and Thai Bagu Sushi And Thai Over 5,000 Bought    (1,636 ratings) $40 $30 View Deal   Restylane Aesthetica Skin Health and Wellness Over 350 Bought    (435 ratings) $600 $393 View Deal   Preassembled Frozen Meals Let's Dish! Over 1,000 Bought    (749 ratings) $140 $109 View Deal   Laser Hair Removal Minnesota Women's Care P.A. Over 1,000 Bought    (148 ratings) $750 $207 View Deal   60-Minute Massage Skinovation Medspa Over 1,000 Bought    (1,017 ratings) $80 $49 View Deal   MyHeritage DNA Kit Over 5,000 Bought $79 $55 View Deal   Two Hours of Bowling Bowlero Over 1,000 Bought    (6,468 ratings) $43.98 $20 View Deal   B2K, Mario, Pretty Ricky & More B2K: The Millennium Tour with Mario, Pretty Ricky, Lloyd, Bobby V., Chingy, and More Over 650 Bought $67.50 $60 View Deal   IPL Skin Rejuvenation Aesthetica Skin Health and Wellness Over 1,000 Bought    (435 ratings) $350 $102 View Deal   Dysport or Restylane Begin with your Skin Medspa Over 650 Bought    (257 ratings) $290 $159 View",2000
