X,Y,OBJECTID,Snow_Emerg,Snow_Eme_1,Snow_Eme_2,Citation_N,Date,Time,Date___Tim,Address,Latitude,Longitude,Ordinance_,Violation,Ward,Neighborho,Community,Day,Tow_Zone
-10382664.7112679,5612942.19324417,2129,Lourdes,2022-2023,3,271122470432,2022/12/22 00:00:00+00,12:21:00,12/22/22 12:21 PM,3136 5TH AVE S,44.945478,-93.269064,478.1000(b),Snow emergency parking restrictions - even number address,9,Central,Powderhorn,2,5
-10382660.8151063,5612998.18497072,2130,Lourdes,2022-2023,3,271122470431,2022/12/22 00:00:00+00,12:19:00,12/22/22 12:19 PM,3124 5TH AVE S,44.945834,-93.269029,478.1000(b),Snow emergency parking restrictions - even number address,9,Central,Powderhorn,2,5
-10382660.9264309,5613033.73061065,2131,Lourdes,2022-2023,3,271122470430,2022/12/22 00:00:00+00,12:17:00,12/22/22 12:17 PM,3116 5TH AVE S,44.94606,-93.26903,478.1000(b),Snow emergency parking restrictions - even number address,9,Central,Powderhorn,2,5
-10382662.5962001,5613088.15014884,2132,Lourdes,2022-2023,3,271122470429,2022/12/22 00:00:00+00,12:15:00,12/22/22 12:15 PM,3106 5TH AVE S,44.946406,-93.269045,478.1000(b),Snow emergency parking restrictions - even number address,9,Central,Powderhorn,2,5
-10382662.930174,5613106.55221789,2133,Lourdes,2022-2023,3,271122470428,2022/12/22 00:00:00+00,12:12:00,12/22/22 12:12 PM,3104 5TH AVE S,44.946523,-93.269048,478.1000(b),Snow emergency parking restrictions - even number address,9,Central,Powderhorn,2,5
-10384213.9445845,5614578.36733871,2134,Lourdes,2022-2023,3,271122470408,2022/12/22 00:00:00+00,12:40:00,12/22/22 12:40 PM,2538 PLEASANT AVE,44.95588,-93.282981,478.1000(b),Snow emergency parking restrictions - even number address,10,Whittier,Powderhorn,2,3
-10384220.4011124,5614561.85005404,2135,Lourdes,2022-2023,3,271122470407,2022/12/22 00:00:00+00,12:37:00,12/22/22 12:37 PM,2544 PLEASANT AVE,44.955775,-93.283039,478.1000(b),Snow emergency parking restrictions - even number address,10,Whittier,Powderhorn,2,3
-10384205.8182874,5614483.51085503,2136,Lourdes,2022-2023,3,271122470406,2022/12/22 00:00:00+00,12:29:00,12/22/22 12:29 PM,2602 PLEASANT AVE,44.955277,-93.282908,478.1000(b),Snow emergency parking restrictions - even number address,10,Whittier,Powderhorn,2,3
-10384207.8220305,5614466.04986142,2137,Lourdes,2022-2023,3,271122470405,2022/12/22 00:00:00+00,12:25:00,12/22/22 12:25 PM,2604 PLEASANT AVE,44.955166,-93.282926,478.1000(b),Snow emergency parking restrictions - even number address,10,Whittier,Powderhorn,2,3
-10384217.5068724,5614452.04951497,2138,Lourdes,2022-2023,3,271122470403,2022/12/22 00:00:00+00,12:19:00,12/22/22 12:19 PM,2606 PLEASANT AVE,44.955077,-93.283013,478.1000(b),Snow emergency parking restrictions - even number address,10,Whittier,Powderhorn,2,3
-10384216.3936261,5614410.04888886,2139,Lourdes,2022-2023,3,271122470401,2022/12/22 00:00:00+00,12:11:00,12/22/22 12:11 PM,2616 PLEASANT AVE,44.95481,-93.283003,478.1000(b),Snow emergency parking restrictions - even number address,10,Whittier,Powderhorn,2,3
-10384217.3955477,5614385.82388689,2140,Lourdes,2022-2023,3,271122470400,2022/12/22 00:00:00+00,12:03:00,12/22/22 12:03 PM,2618 PLEASANT AVE,44.954656,-93.283012,478.1000(b),Snow emergency parking restrictions - even number address,10,Whittier,Powderhorn,2,3
-10384226.5236664,5614351.68872861,2141,Lourdes,2022-2023,3,271122470399,2022/12/22 00:00:00+00,12:00:00,12/22/22 12:00 PM,2630 PLEASANT AVE,44.954439,-93.283094,478.1000(b),Snow emergency parking restrictions - even number address,10,Whittier,Powderhorn,2,3
-10384218.6200185,5614304.34027931,2142,Lourdes,2022-2023,3,271122470398,2022/12/22 00:00:00+00,11:57:00,12/22/22 11:57 AM,2642 PLEASANT AVE,44.954138,-93.283023,478.1000(b),Snow emergency parking restrictions - even number address,10,Whittier,Powderhorn,2,3
-10384036.5013425,5613827.09347393,2143,Lourdes,2022-2023,3,271122470395,2022/12/22 00:00:00+00,01:27:00,12/22/22 1:27 PM,2824 PILLSBURY AVE,44.951104,-93.281387,478.1000(b),Snow emergency parking restrictions - even number address,10,Whittier,Powderhorn,2,3
-10384037.8371379,5613838.10423893,2144,Lourdes,2022-2023,3,271122470394,2022/12/22 00:00:00+00,01:21:00,12/22/22 1:21 PM,2822 PILLSBURY AVE,44.951174,-93.281399,478.1000(b),Snow emergency parking restrictions - even number address,10,Whittier,Powderhorn,2,3
-10384036.946641,5613826.93617132,2145,Lourdes,2022-2023,3,271122470393,2022/12/22 00:00:00+00,01:19:00,12/22/22 1:19 PM,2820 PILLSBURY AVE,44.951103,-93.281391,478.1000(b),Snow emergency parking restrictions - even number address,10,Whittier,Powderhorn,2,3
-10384030.7127624,5613986.27776218,2146,Lourdes,2022-2023,3,271122470390,2022/12/22 00:00:00+00,01:13:00,12/22/22 1:13 PM,2750 PILLSBURY AVE,44.952116,-93.281335,478.1000(b),Snow emergency parking restrictions - even number address,10,Whittier,Powderhorn,2,3
-10384038.393761,5614017.58017308,2147,Lourdes,2022-2023,3,271122470389,2022/12/22 00:00:00+00,01:05:00,12/22/22 1:05 PM,2748 PILLSBURY AVE,44.952315,-93.281404,478.1000(b),Snow emergency parking restrictions - even number address,10,Whittier,Powderhorn,2,3
-10384031.8259085,5614037.39989306,2148,Lourdes,2022-2023,3,271122470388,2022/12/22 00:00:00+00,01:02:00,12/22/22 1:02 PM,2740 PILLSBURY AVE,44.952441,-93.281345,478.1000(b),Snow emergency parking restrictions - even number address,10,Whittier,Powderhorn,2,3
-10384030.7127624,5614045.10747938,2149,Lourdes,2022-2023,3,271122470387,2022/12/22 00:00:00+00,12:59:00,12/22/22 12:59 PM,2738 PILLSBURY AVE,44.95249,-93.281335,478.1000(b),Snow emergency parking restrictions - even number address,10,Whittier,Powderhorn,2,3
-10384032.4938563,5614061.30934666,2150,Lourdes,2022-2023,3,271122470386,2022/12/22 00:00:00+00,12:56:00,12/22/22 12:56 PM,2736 PILLSBURY AVE,44.952593,-93.281351,478.1000(b),Snow emergency parking restrictions - even number address,10,Whittier,Powderhorn,2,3
-10383541.686213,5615845.10381401,2151,Lourdes,2022-2023,3,271122470371,2022/12/21 00:00:00+00,09:40:00,12/21/22 9:40 PM,18 19TH ST S,44.963932,-93.276942,478.1000(a),Snow emergency parking restrictions - snow emergency route,6,Steven's Square - Loring Heights,Central,1,3
-10383526.7694141,5615854.22898538,2152,Lourdes,2022-2023,3,271122470370,2022/12/21 00:00:00+00,09:39:00,12/21/22 9:39 PM,20 19TH ST S,44.96399,-93.276808,478.1000(a),Snow emergency parking restrictions - snow emergency route,6,Steven's Square - Loring Heights,Central,1,3
-10383577.3083909,5615855.17301306,2153,Lourdes,2022-2023,3,271122470369,2022/12/21 00:00:00+00,09:36:00,12/21/22 9:36 PM,1 19TH ST S,44.963996,-93.277262,478.1000(a),Snow emergency parking restrictions - snow emergency route,6,Steven's Square - Loring Heights,Central,1,3
-10383584.6555157,5615858.31963122,2154,Lourdes,2022-2023,3,271122470368,2022/12/21 00:00:00+00,09:33:00,12/21/22 9:33 PM,2 19TH ST S,44.964016,-93.277328,478.1000(a),Snow emergency parking restrictions - snow emergency route,6,Steven's Square - Loring Heights,Central,1,3
-10388209.4237943,5614103.46565767,2155,Lourdes,2022-2023,3,271122470310,2022/12/22 00:00:00+00,09:00:00,12/22/22 9:00 AM,2776 XERXES AVE S,44.952861,-93.318873,478.1000(b),Snow emergency parking restrictions - even number address,7,Cedar - Isles - Dean,Calhoun Isle,2,3
-10388209.4237943,5614085.06155647,2156,Lourdes,2022-2023,3,271122470309,2022/12/22 00:00:00+00,08:59:00,12/22/22 8:59 AM,2774 XERXES AVE S,44.952744,-93.318873,478.1000(b),Snow emergency parking restrictions - even number address,7,Cedar - Isles - Dean,Calhoun Isle,2,3
-10388212.0953851,5614058.32066149,2157,Lourdes,2022-2023,3,271122470308,2022/12/22 00:00:00+00,08:58:00,12/22/22 8:58 AM,2786 XERXES AVE S,44.952574,-93.318897,478.1000(b),Snow emergency parking restrictions - even number address,7,Cedar - Isles - Dean,Calhoun Isle,2,3
-10388204.1917372,5614018.05209088,2158,Lourdes,2022-2023,3,271122470307,2022/12/22 00:00:00+00,08:56:00,12/22/22 8:56 AM,2794 XERXES AVE S,44.952318,-93.318826,478.1000(b),Snow emergency parking restrictions - even number address,7,Cedar - Isles - Dean,Calhoun Isle,2,3
-10387658.6148815,5614649.7856956,2159,Lourdes,2022-2023,3,271122470306,2022/12/22 00:00:00+00,08:40:00,12/22/22 8:40 AM,2510 THOMAS AVE S,44.956334,-93.313925,478.1000(b),Snow emergency parking restrictions - even number address,7,Kenwood,Calhoun Isle,2,3
-10387660.6186247,5614658.43770734,2160,Lourdes,2022-2023,3,271122470305,2022/12/22 00:00:00+00,08:38:00,12/22/22 8:38 AM,2506 THOMAS AVE S,44.956389,-93.313943,478.1000(b),Snow emergency parking restrictions - even number address,7,Kenwood,Calhoun Isle,2,3
-10387666.073331,5614671.49446989,2161,Lourdes,2022-2023,3,271122470304,2022/12/22 00:00:00+00,08:36:00,12/22/22 8:36 AM,2502 THOMAS AVE S,44.956472,-93.313992,478.1000(b),Snow emergency parking restrictions - even number address,7,Kenwood,Calhoun Isle,2,3
-10387414.9365916,5615051.24893516,2162,Lourdes,2022-2023,3,271122470303,2022/12/22 00:00:00+00,08:30:00,12/22/22 8:30 AM,2406 RUSSELL AVE S,44.958886,-93.311736,478.1000(b),Snow emergency parking restrictions - even number address,7,Kenwood,Calhoun Isle,2,3
-10387553.8633155,5615724.27486758,2163,Lourdes,2022-2023,3,271122470302,2022/12/22 00:00:00+00,08:24:00,12/22/22 8:24 AM,2004 SHERIDAN AVE S,44.963164,-93.312984,478.1000(b),Snow emergency parking restrictions - even number address,7,Kenwood,Calhoun Isle,2,3
-10384604.3420218,5625405.79428305,2164,Lourdes,2022-2023,3,271122470269,2022/12/23 00:00:00+00,10:40:00,12/23/22 10:40 AM,3827 6TH ST N,45.024668,-93.286488,478.1000(c),Snow emergency parking restrictions - odd number address,4,Webber - Camden,Camden,3,1
-10384614.1381883,5625378.07478734,2165,Lourdes,2022-2023,3,271122470268,2022/12/23 00:00:00+00,10:38:00,12/23/22 10:38 AM,3819 6TH ST N,45.024492,-93.286576,478.1000(c),Snow emergency parking restrictions - odd number address,4,Webber - Camden,Camden,3,1
-10384616.5872299,5625092.37998431,2166,Lourdes,2022-2023,3,271122470267,2022/12/23 00:00:00+00,10:35:00,12/23/22 10:35 AM,3721 6TH ST N,45.022678,-93.286598,478.1000(c),Snow emergency parking restrictions - odd number address,4,McKinley,Camden,3,1
-10384611.2438482,5624316.45091805,2167,Lourdes,2022-2023,3,271122470266,2022/12/23 00:00:00+00,10:28:00,12/23/22 10:28 AM,3439 6TH ST N,45.017751,-93.28655,478.1000(c),Snow emergency parking restrictions - odd number address,4,McKinley,Camden,3,1
-10384604.0080479,5624265.90045061,2168,Lourdes,2022-2023,3,271122470265,2022/12/23 00:00:00+00,10:25:00,12/23/22 10:25 AM,3427 6TH ST N,45.01743,-93.286485,478.1000(c),Snow emergency parking restrictions - odd number address,4,McKinley,Camden,3,1
-10384601.1138079,5624134.88021404,2169,Lourdes,2022-2023,3,271122470264,2022/12/23 00:00:00+00,10:21:00,12/23/22 10:21 AM,3349 6TH ST N,45.016598,-93.286459,478.1000(c),Snow emergency parking restrictions - odd number address,4,McKinley,Camden,3,1
-10382666.1583879,5613333.19956546,2170,Lourdes,2022-2023,3,271122470263,2022/12/22 00:00:00+00,12:06:00,12/22/22 12:06 PM,3008 5TH AVE S,44.947964,-93.269077,478.1000(b),Snow emergency parking restrictions - even number address,9,Central,Powderhorn,2,5
-10382943.9005112,5613218.22375575,2171,Lourdes,2022-2023,3,271122470262,2022/12/22 00:00:00+00,11:45:00,12/22/22 11:45 AM,3032 CLINTON AVE S,44.947233,-93.271572,478.1000(b),Snow emergency parking restrictions - even number address,9,Central,Powderhorn,2,5
-10382945.2364067,5613196.04660099,2172,Lourdes,2022-2023,3,271122470261,2022/12/22 00:00:00+00,11:43:00,12/22/22 11:43 AM,3040 CLINTON AVE S,44.947092,-93.271584,478.1000(b),Snow emergency parking restrictions - even number address,9,Central,Powderhorn,2,5
-10382942.7873651,5613176.54331055,2173,Lourdes,2022-2023,3,271122470260,2022/12/22 00:00:00+00,11:41:00,12/22/22 11:41 AM,3044 CLINTON AVE S,44.946968,-93.271562,478.1000(b),Snow emergency parking restrictions - even number address,9,Central,Powderhorn,2,5
-10382945.5702805,5613074.78109707,2174,Lourdes,2022-2023,3,271122470259,2022/12/22 00:00:00+00,11:38:00,12/22/22 11:38 AM,3108 CLINTON AVE S,44.946321,-93.271587,478.1000(b),Snow emergency parking restrictions - even number address,9,Central,Powderhorn,2,5
-10382942.0080927,5612900.19950034,2175,Lourdes,2022-2023,3,271122470258,2022/12/22 00:00:00+00,11:35:00,12/22/22 11:35 AM,3140 CLINTON AVE S,44.945211,-93.271555,478.1000(b),Snow emergency parking restrictions - even number address,9,Central,Powderhorn,2,5
-10382943.3438881,5612657.99277399,2176,Lourdes,2022-2023,3,271122470257,2022/12/22 00:00:00+00,11:33:00,12/22/22 11:33 AM,3240 CLINTON AVE S,44.943671,-93.271567,478.1000(b),Snow emergency parking restrictions - even number address,9,Central,Powderhorn,2,5
-10377264.1574225,5619334.26794929,2177,Lourdes,2022-2023,3,271122470246,2022/12/22 00:00:00+00,08:45:00,12/22/22 8:45 AM,2226 FAIRMONT ST SE,44.986105,-93.22055,478.1000(b),Snow emergency parking restrictions - even number address,2,Como,University,2,4
-10377631.1777899,5619328.75928213,2178,Lourdes,2022-2023,3,271122470245,2022/12/22 00:00:00+00,08:42:00,12/22/22 8:42 AM,2008 FAIRMONT ST SE,44.98607,-93.223847,478.1000(b),Snow emergency parking restrictions - even number address,2,Como,University,2,4
-10377794.9288039,5619320.26019011,2179,Lourdes,2022-2023,3,271122470244,2022/12/22 00:00:00+00,08:40:00,12/22/22 8:40 AM,1908 FAIRMONT ST SE,44.986016,-93.225318,478.1000(b),Snow emergency parking restrictions - even number address,2,Como,University,2,4
-10382641.2228734,5616578.9232333,2180,Lourdes,2022-2023,3,271122470213,2022/12/23 00:00:00+00,09:58:00,12/23/22 9:58 AM,1407 5TH AVE S,44.968596,-93.268853,478.1000(c),Snow emergency parking restrictions - odd number address,7,Elliot Park,Central,3,3
-10383930.8591795,5616222.07574477,2181,Lourdes,2022-2023,3,271122470212,2022/12/23 00:00:00+00,09:35:00,12/23/22 9:35 AM,121 OAK GROVE ST,44.966328,-93.280438,478.1000(c),Snow emergency parking restrictions - odd number address,7,Loring Park,Central,3,3
-10383904.0311464,5616236.23604002,2182,Lourdes,2022-2023,3,271122470211,2022/12/23 00:00:00+00,09:29:00,12/23/22 9:29 AM,119 OAK GROVE ST,44.966418,-93.280197,478.1000(c),Snow emergency parking restrictions - odd number address,7,Loring Park,Central,3,3
-10383884.1049397,5616237.96668927,2183,Lourdes,2022-2023,3,271122470209,2022/12/23 00:00:00+00,09:26:00,12/23/22 9:26 AM,117 OAK GROVE ST,44.966429,-93.280018,478.1000(c),Snow emergency parking restrictions - odd number address,7,Loring Park,Central,3,3
-10383862.7316129,5616233.40397919,2184,Lourdes,2022-2023,3,271122470208,2022/12/23 00:00:00+00,09:02:00,12/23/22 9:02 AM,105 OAK GROVE ST,44.9664,-93.279826,478.1000(c),Snow emergency parking restrictions - odd number address,7,Loring Park,Central,3,3
-10383750.2989482,5616247.09225784,2185,Lourdes,2022-2023,3,271122470207,2022/12/23 00:00:00+00,08:38:00,12/23/22 8:38 AM,11 OAK GROVE ST,44.966487,-93.278816,478.1000(c),Snow emergency parking restrictions - odd number address,7,Loring Park,Central,3,3
-10383972.3812622,5616700.70787976,2186,Lourdes,2022-2023,3,271122470205,2022/12/23 00:00:00+00,08:33:00,12/23/22 8:33 AM,1367 SPRUCE PLACE,44.96937,-93.280811,478.1000(c),Snow emergency parking restrictions - odd number address,7,Loring Park,Central,3,3
-10383977.5019947,5616653.50431692,2187,Lourdes,2022-2023,3,271122470204,2022/12/23 00:00:00+00,08:28:00,12/23/22 8:28 AM,1369 SPRUCE PLACE,44.96907,-93.280857,478.1000(c),Snow emergency parking restrictions - odd number address,7,Loring Park,Central,3,3
-10383979.2830885,5616362.5788354,2188,Lourdes,2022-2023,3,271122470203,2022/12/23 00:00:00+00,08:23:00,12/23/22 8:23 AM,1513 SPRUCE PLACE,44.967221,-93.280873,478.1000(c),Snow emergency parking restrictions - odd number address,7,Loring Park,Central,3,3
-10383976.6113977,5616307.6675159,2189,Lourdes,2022-2023,3,271122470202,2022/12/23 00:00:00+00,08:19:00,12/23/22 8:19 AM,1523 SPRUCE PLACE,44.966872,-93.280849,478.1000(c),Snow emergency parking restrictions - odd number address,7,Loring Park,Central,3,3
-10384066.2236157,5616611.65079677,2190,Lourdes,2022-2023,3,271122470201,2022/12/23 00:00:00+00,08:12:00,12/23/22 8:12 AM,229 14TH ST W,44.968804,-93.281654,478.1000(c),Snow emergency parking restrictions - odd number address,7,Loring Park,Central,3,3
-10384075.7971329,5616620.46204059,2191,Lourdes,2022-2023,3,271122470199,2022/12/23 00:00:00+00,08:06:00,12/23/22 8:06 AM,231 14TH ST W,44.96886,-93.28174,478.1000(c),Snow emergency parking restrictions - odd number address,7,Loring Park,Central,3,3
-10381136.5173042,5612979.6258347,2192,Lourdes,2022-2023,3,271122470198,2022/12/22 00:00:00+00,02:26:00,12/22/22 2:26 PM,1316 POWDERHORN TER,44.945716,-93.255336,478.1000(b),Snow emergency parking restrictions - even number address,9,Powderhorn Park,Powderhorn,2,6
-10381150.3208568,5612989.53454999,2193,Lourdes,2022-2023,3,271122470197,2022/12/22 00:00:00+00,02:21:00,12/22/22 2:21 PM,1312 POWDERHORN TER,44.945779,-93.25546,478.1000(b),Snow emergency parking restrictions - even number address,9,Powderhorn Park,Powderhorn,2,6
-10379167.8321247,5612848.76937877,2194,Lourdes,2022-2023,3,271122470196,2022/12/22 00:00:00+00,02:06:00,12/22/22 2:06 PM,2326 32ND ST E,44.944884,-93.237651,478.1000(b),Snow emergency parking restrictions - even number address,9,Corcoran,Powderhorn,2,6
-10379276.034654,5612840.59095745,2195,Lourdes,2022-2023,3,271122470195,2022/12/22 00:00:00+00,01:44:00,12/22/22 1:44 PM,2306 32ND ST E,44.944832,-93.238623,478.1000(b),Snow emergency parking restrictions - even number address,9,Corcoran,Powderhorn,2,6
-10384606.2344403,5623802.61372192,2196,Lourdes,2022-2023,3,271122470185,2022/12/23 00:00:00+00,10:18:00,12/23/22 10:18 AM,3247 6TH ST N,45.014488,-93.286505,478.1000(c),Snow emergency parking restrictions - odd number address,4,McKinley,Camden,3,1
-10384598.4421171,5623737.10666043,2197,Lourdes,2022-2023,3,271122470184,2022/12/23 00:00:00+00,10:15:00,12/23/22 10:15 AM,3233 6TH ST N,45.014072,-93.286435,478.1000(c),Snow emergency parking restrictions - odd number address,4,McKinley,Camden,3,1
-10384599.8892371,5623504.05673198,2198,Lourdes,2022-2023,3,271122470183,2022/12/23 00:00:00+00,10:11:00,12/23/22 10:11 AM,3117 6TH ST N,45.012592,-93.286448,478.1000(c),Snow emergency parking restrictions - odd number address,5,Hawthorne,Near North,3,1
-10380162.0264932,5612833.04154323,2199,Lourdes,2022-2023,3,271122470148,2022/12/22 00:00:00+00,01:36:00,12/22/22 1:36 PM,1836 32ND ST E,44.944784,-93.246582,478.1000(b),Snow emergency parking restrictions - even number address,9,Corcoran,Powderhorn,2,6
-10384222.7388294,5614022.45637525,2200,Lourdes,2022-2023,3,271122470092,2022/12/22 00:00:00+00,11:48:00,12/22/22 11:48 AM,2732 PLEASANT AVE,44.952346,-93.28306,478.1000(b),Snow emergency parking restrictions - even number address,10,Whittier,Powderhorn,2,3
-10384220.8464109,5614017.42286715,2201,Lourdes,2022-2023,3,271122470091,2022/12/22 00:00:00+00,11:42:00,12/22/22 11:42 AM,2740 PLEASANT AVE,44.952314,-93.283043,478.1000(b),Snow emergency parking restrictions - even number address,10,Whittier,Powderhorn,2,3
-10382941.8967681,5612630.31241493,2202,Lourdes,2022-2023,3,271122470006,2022/12/22 00:00:00+00,11:30:00,12/22/22 11:30 AM,3242 CLINTON AVE S,44.943495,-93.271554,478.1000(b),Snow emergency parking restrictions - even number address,9,Central,Powderhorn,2,5
-10382937.6666326,5612337.47210679,2203,Lourdes,2022-2023,3,271122470005,2022/12/22 00:00:00+00,11:23:00,12/22/22 11:23 AM,3348 CLINTON AVE S,44.941633,-93.271516,478.1000(b),Snow emergency parking restrictions - even number address,9,Central,Powderhorn,2,5
